obj:,5.68329886936306
unsatisfied:,0.0
travel distance:,5.68329886936306
clock time,104.3414101600647
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,16.0,0,0,0,-23.99999999999862,16.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,4.000000000001817,0,0,0,0.0,4.000000000001817
1,-1,5,40.716629,-73.982616,40.72299208,-73.97995466,4.000000000001817,14.000000000000954,10.0,0,0,4.000000000001817,9.999999999999137
0,-1,9,40.716629,-73.982616,40.72066442,-73.98517977,16.0,25.0,9.0,0,0,16.0,9.0
1,0,9,40.722055,-73.989111,40.72066442,-73.98517977,0.0,0.0,9.0,0.0,0.0,-6.0,0.0
1,1,11,40.72453734,-73.98185424,40.72621788,-73.98379855,10.000000000000403,12.999999999999995,3.0,0.0,0.0,-4.000000000000551,2.9999999999995914
1,2,4,40.72953837,-73.98426726,40.73261787,-73.99158043,12.999999999999995,16.999999999999996,4.0,0.0,0.0,7.0,4.0
1,3,14,40.72903917,-73.99404649,40.7262807,-73.98978041,24.999999999999996,14.0,-28.0,0.0,0.0,8.0,-11.0
1,4,3,40.73261787,-73.99158043,40.72903917,-73.99404649,16.999999999999996,24.999999999999996,8.0,0.0,0.0,4.0,8.0
0,5,-2,40.72299208,-73.97995466,40.716629,-73.982616,23.99999999999862,0.0,0,0,0,8.633094239485217e-13,-23.99999999999862
1,5,1,40.72299208,-73.97995466,40.72453734,-73.98185424,14.000000000000954,10.000000000000403,-4.0,0.0,0.0,9.999999999999137,-4.000000000000551
0,6,5,40.72521311,-73.97768752,40.72299208,-73.97995466,23.999999999997755,23.99999999999862,10.0,0.0,0.0,9.0,8.633094239485217e-13
0,7,12,40.73381219,-73.98054421,40.72955361,-73.98057249,5.999999999998284,14.999999999997756,9.0,0.0,0.0,5.999999999998284,8.999999999999472
1,8,0,40.72502876,-73.99069656,40.722055,-73.989111,6.0,0.0,-6.0,0.0,0.0,-8.0,-6.0
1,9,-2,40.72066442,-73.98517977,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
0,9,10,40.72066442,-73.98517977,40.72467721,-73.98783413,25.0,17.0,-8.0,0.0,0.0,9.0,-8.0
0,10,14,40.72467721,-73.98783413,40.7262807,-73.98978041,17.0,0.0,-28.0,0.0,0.0,-8.0,-17.0
1,11,13,40.72621788,-73.98379855,40.72779126,-73.98564945,12.999999999999995,5.999999999999995,-7.0,0.0,0.0,2.9999999999995914,-7.0
0,12,6,40.72955361,-73.98057249,40.72521311,-73.97768752,14.999999999997756,23.999999999997755,9.0,0.0,0.0,8.999999999999472,9.0
1,13,2,40.72779126,-73.98564945,40.72953837,-73.98426726,5.999999999999995,12.999999999999995,7.0,0.0,0.0,-7.0,7.0
0,14,7,40.7262807,-73.98978041,40.73381219,-73.98054421,0.0,5.999999999998284,6.0,0.0,0.0,-17.0,5.999999999998284
1,14,8,40.7262807,-73.98978041,40.72502876,-73.99069656,14.0,6.0,-8.0,0.0,0.0,-11.0,-8.0
