obj:,6.530860012806297
unsatisfied:,0.0
travel distance:,6.530860012806297
clock time,32093.276825904846
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,24.99994836923155,0,0,0,-7.999925827472894,24.99994836923155
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,17.0,0,0,0,-5.562939534353717e-06,17.0
1,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,17.0,21.0,4.0,0,0,17.0,4.0
0,-1,11,40.716629,-73.982616,40.722055,-73.989111,24.99994836923155,18.999979602555012,-6.0,0,0,24.99994836923155,-6.000000000000689
0,0,-2,40.7208736,-73.98085795,40.716629,-73.982616,7.999925827472894,0.0,0,0,0,0.0,-7.999925827472894
1,0,10,40.7208736,-73.98085795,40.72082834,-73.97793172,21.0,25.0,4.0,0.0,0.0,4.0,4.0000000000000036
0,1,14,40.72743423,-73.99379025,40.72903917,-73.99404649,13.99997960255502,16.99999999999997,3.0,0.0,0.0,-2.0,3.0
1,2,9,40.72621788,-73.98379855,40.72217444,-73.98368779,0.0,5.562939534353717e-06,6.0,0.0,0.0,-6.0,5.562939533909628e-06
1,3,8,40.72955361,-73.98057249,40.734232,-73.986923,17.00000000000003,20.00000000000003,3.0,0.0,0.0,-4.0,3.0
0,4,1,40.72317958,-73.99480012,40.72743423,-73.99379025,15.99997960255502,13.99997960255502,-2.0,0.0,0.0,4.000000000000002,-2.0
0,5,16,40.72229346,-73.99147535,40.72110063,-73.9919254,14.999979602555014,11.999979602555019,-3.0,0.0,0.0,-3.9999999999999996,-3.0000000000011866
0,6,7,40.73331967,-73.99510132,40.73454567,-73.99074142,11.999999999999973,0.0,-29.0,0.0,0.0,-5.0,-11.999999999999973
0,7,15,40.73454567,-73.99074142,40.73261787,-73.99158043,0.0,2.0,2.0,0.0,0.0,-11.999999999999973,2.0
1,7,17,40.73454567,-73.99074142,40.73223272,-73.98889957,2.9999999999999996,0.0,-3.0,0.0,0.0,-17.00000000000003,-3.0
1,8,7,40.734232,-73.986923,40.73454567,-73.99074142,20.00000000000003,2.9999999999999996,-29.0,0.0,0.0,3.0,-17.00000000000003
1,9,-2,40.72217444,-73.98368779,40.716629,-73.982616,5.562939534353717e-06,0.0,0,0,0,5.562939533909628e-06,-5.562939534353717e-06
0,9,0,40.72217444,-73.98368779,40.7208736,-73.98085795,7.99996013226668,7.999925827472894,4.0,0.0,0.0,5.999994437060465,0.0
1,10,12,40.72082834,-73.97793172,40.72453734,-73.98185424,25.0,21.000000000000004,-4.0,0.0,0.0,4.0000000000000036,-4.0
0,11,5,40.722055,-73.989111,40.72229346,-73.99147535,18.999979602555012,14.999979602555014,-4.0,0.0,0.0,-6.000000000000689,-3.9999999999999996
1,12,3,40.72453734,-73.98185424,40.72955361,-73.98057249,21.000000000000004,17.00000000000003,-4.0,0.0,0.0,-4.0,-4.0
1,13,2,40.72953837,-73.98426726,40.72621788,-73.98379855,6.0,0.0,-6.0,0.0,0.0,6.0,-6.0
0,14,6,40.72903917,-73.99404649,40.73331967,-73.99510132,16.99999999999997,11.999999999999973,-5.0,0.0,0.0,3.0,-5.0
0,15,9,40.73261787,-73.99158043,40.72217444,-73.98368779,2.0,7.99996013226668,6.0,0.0,0.0,2.0,5.999994437060465
0,16,4,40.72110063,-73.9919254,40.72317958,-73.99480012,11.999979602555019,15.99997960255502,4.0,0.0,0.0,-3.0000000000011866,4.000000000000002
1,17,13,40.73223272,-73.98889957,40.72953837,-73.98426726,0.0,6.0,6.0,0.0,0.0,-3.0,6.0
