obj:,5.549238690601575
unsatisfied:,0.0
travel distance:,5.549238690601575
clock time,226.82861995697021
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.014702240975552172,17.99998881429306,0,0,0,0.01470037710397376,17.98528657331751
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,21.99999931781505,0,0,0,24.999994705927833,-3.0000006821849503
0,-1,2,40.716629,-73.982616,40.72299208,-73.97995466,17.99998881429306,21.99998671287363,4.0,0,0,17.98528657331751,4.0
1,-1,6,40.716629,-73.982616,40.72066442,-73.98517977,21.99999931781505,24.999999317815,3.0,0,0,-3.0000006821849503,2.9999999999999503
0,0,11,40.72903917,-73.99404649,40.7262807,-73.98978041,22.999993289726866,4.999996851208651,-18.0,0.0,0.0,8.999999999999316,-17.99999847028209
0,1,0,40.73261787,-73.99158043,40.72903917,-73.99404649,13.999993236088688,22.999993289726866,9.0,0.0,0.0,5.999999999999314,8.999999999999316
0,2,3,40.72299208,-73.97995466,40.72521311,-73.97768752,21.99998671287363,24.999985184779234,3.0,0.0,0.0,4.0,3.0
0,3,12,40.72521311,-73.97768752,40.72740794,-73.98142006,24.999985184779234,18.999983199801896,-6.0,0.0,0.0,3.0,-6.0
1,4,13,40.72019576,-73.98997825,40.72110063,-73.9919254,23.0000000545748,20.000000818621988,-3.0,0.0,0.0,-2.0,-3.0
1,5,10,40.72502876,-73.99069656,40.72779126,-73.98564945,17.000001990539825,5.099059174895615e-07,-33.0,0.0,0.0,-3.000000081862218,-17.000002672724825
0,6,-2,40.72066442,-73.98517977,40.716629,-73.982616,1.8638715784113913e-06,0.014702240975552172,0,0,0,4.902744876744691e-13,0.01470037710397376
1,6,4,40.72066442,-73.98517977,40.72019576,-73.98997825,24.999999317815,23.0000000545748,-2.0,0.0,0.0,2.9999999999999503,-2.0
0,7,6,40.72467721,-73.98783413,40.72066442,-73.98517977,-7.936221266006072e-08,1.8638715784113913e-06,3.0,0.0,0.0,-4.99999959068897,4.902744876744691e-13
1,8,-2,40.72621788,-73.98379855,40.716629,-73.982616,3.2475170286261346e-06,25.0,0,0,0,4.2676973066591017e-13,24.999994705927833
0,8,10,40.72621788,-73.98379855,40.72779126,-73.98564945,21.999984564171914,5.999988667338018,-33.0,0.0,0.0,2.9999999181378043,-15.999997327275178
0,9,14,40.72955361,-73.98057249,40.73223272,-73.98889957,14.99998954053483,7.9999918523261515,-7.0,0.0,0.0,9.000000000000002,-7.0
1,10,8,40.72779126,-73.98564945,40.72621788,-73.98379855,5.099059174895615e-07,3.2475170286261346e-06,3.0,0.0,0.0,-17.000002672724825,4.2676973066591017e-13
0,10,9,40.72779126,-73.98564945,40.72955361,-73.98057249,5.999988667338018,14.99998954053483,9.0,0.0,0.0,-15.999997327275178,9.000000000000002
0,11,7,40.7262807,-73.98978041,40.72467721,-73.98783413,4.999996851208651,-7.936221266006072e-08,-5.0,0.0,0.0,-17.99999847028209,-4.99999959068897
0,12,8,40.72740794,-73.98142006,40.72621788,-73.98379855,18.999983199801896,21.999984564171914,3.0,0.0,0.0,-6.0,2.9999999181378043
1,13,5,40.72110063,-73.9919254,40.72502876,-73.99069656,20.000000818621988,17.000001990539825,-3.0,0.0,0.0,-3.0,-3.000000081862218
0,14,1,40.73223272,-73.98889957,40.73261787,-73.99158043,7.9999918523261515,13.999993236088688,6.0,0.0,0.0,-7.0,5.999999999999314
