obj:,8.628774078622683
unsatisfied:,2.0
travel distance:,6.628774078622683
clock time,24.466368913650513
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,24.0,0,0,0,0.99998481069943,-1.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,-7.000015035146351,0.0
1,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,0.0,13.000003243816728,13.0,0,0,0.0,13.000003243816728
0,-1,11,40.716629,-73.982616,40.722055,-73.989111,24.0,25.0,6.0,0,0,-1.0,1.0
0,0,-2,40.7208736,-73.98085795,40.716629,-73.982616,24.000015189300576,25.0,0,0,0,-3.2438167271164886e-06,0.99998481069943
1,0,9,40.7208736,-73.98085795,40.72217444,-73.98368779,13.000003243816728,18.999999999999996,6.0,0.0,0.0,13.000003243816728,6.0
1,1,14,40.72743423,-73.99379025,40.72903917,-73.99404649,7.9999999999999964,13.999999999999996,6.0,0.0,0.0,-11.0,6.0
1,2,12,40.72621788,-73.98379855,40.72453734,-73.98185424,7.0,6.999972177997172,-8.0,0.0,0.0,3.0000000000000004,4.440892098500626e-15
0,3,12,40.72955361,-73.98057249,40.72453734,-73.98185424,25.0,16.999999999999996,-8.0,0.0,0.0,3.0000000000000027,-8.000000000000004
1,4,1,40.72317958,-73.99480012,40.72743423,-73.99379025,18.999999999999996,7.9999999999999964,-11.0,0.0,0.0,3.0,-11.0
1,5,4,40.72229346,-73.99147535,40.72317958,-73.99480012,15.999999999999996,18.999999999999996,3.0,0.0,0.0,-4.0,3.0
1,6,7,40.73331967,-73.99510132,40.73454567,-73.99074142,10.999999999999996,0.0,-34.0,0.0,0.0,-3.0,-10.999999999999996
0,7,8,40.73454567,-73.99074142,40.734232,-73.986923,1.9999999999999964,21.999999999999996,20.0,0.0,0.0,-23.000000000000004,20.0
1,7,13,40.73454567,-73.99074142,40.72953837,-73.98426726,0.0,4.0,4.0,0.0,0.0,-10.999999999999996,4.0
0,8,3,40.734232,-73.986923,40.72955361,-73.98057249,21.999999999999996,25.0,3.0,0.0,0.0,20.0,3.0000000000000027
1,9,11,40.72217444,-73.98368779,40.722055,-73.989111,18.999999999999996,19.999999999999996,6.0,0.0,4.0,6.0,1.0
0,10,0,40.72082834,-73.97793172,40.7208736,-73.98085795,24.000018433117308,24.000015189300576,13.0,0.0,0.0,7.000003604240813,-3.2438167271164886e-06
1,11,5,40.722055,-73.989111,40.72229346,-73.99147535,19.999999999999996,15.999999999999996,-4.0,4.0,0.0,1.0,-4.0
0,11,7,40.722055,-73.989111,40.73454567,-73.99074142,25.0,1.9999999999999964,-34.0,4.0,0.0,1.0,-23.000000000000004
1,12,-2,40.72453734,-73.98185424,40.716629,-73.982616,6.999972177997172,0.0,0,0,0,4.440892098500626e-15,-7.000015035146351
0,12,10,40.72453734,-73.98185424,40.72082834,-73.97793172,16.999999999999996,24.000018433117308,7.0,0.0,0.0,-8.000000000000004,7.000003604240813
1,13,2,40.72953837,-73.98426726,40.72621788,-73.98379855,4.0,7.0,3.0,0.0,0.0,4.0,3.0000000000000004
1,14,6,40.72903917,-73.99404649,40.73331967,-73.99510132,13.999999999999996,10.999999999999996,-3.0,0.0,0.0,6.0,-3.0
