target_station_id,nearby_station_id_1,nearby_station_id_2,date,hour,period,pickup,dropoff,"is_empty_(0, 0, 0)","is_empty_(0, 0, 1)","is_empty_(0, 1, 0)","is_empty_(0, 1, 1)","is_empty_(1, 0, 0)","is_empty_(1, 0, 1)","is_empty_(1, 1, 0)","is_empty_(1, 1, 1)","is_full_(0, 0, 0)","is_full_(0, 0, 1)","is_full_(0, 1, 0)","is_full_(0, 1, 1)","is_full_(1, 0, 0)","is_full_(1, 0, 1)","is_full_(1, 1, 0)","is_full_(1, 1, 1)"
150,400,302,2017-03-01,13,1,0,0,8,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0
150,400,302,2017-03-01,13,2,3,1,28,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,14,1,4,3,0,0,9,21,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,14,2,0,1,0,0,17,13,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,15,1,3,1,0,0,13,17,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,15,2,5,1,0,0,21,3,6,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,16,1,1,2,6,0,15,6,3,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,16,2,4,2,6,0,10,10,4,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,17,1,0,1,0,0,5,0,25,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,17,2,0,5,27,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,18,1,3,5,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,18,2,2,9,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,19,1,1,3,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,19,2,1,7,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,20,1,2,6,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,20,2,3,3,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,21,1,2,5,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,21,2,2,3,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
150,400,302,2017-03-01,22,1,1,2,30,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0
150,400,302,2017-03-01,22,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-01,23,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-01,23,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,1,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,3,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,3,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,4,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,4,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,5,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,5,2,1,0,30,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
150,400,302,2017-03-02,6,1,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
150,400,302,2017-03-02,6,2,0,1,30,0,0,0,0,0,0,0,0,0,4,0,26,0,0,0
150,400,302,2017-03-02,7,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
150,400,302,2017-03-02,7,2,6,0,30,0,0,0,0,0,0,0,3,0,23,0,4,0,0,0
150,400,302,2017-03-02,8,1,7,0,30,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0
