station_id,datetime,pickup,dropoff,net,bike,dock,capacity
3430.0,2016-09-13 17:14:00,0,0,0,2,17,19
3430.0,2016-09-13 17:17:00,0,0,0,2,17,19
3430.0,2016-09-13 17:20:00,0,0,0,2,17,19
3430.0,2016-09-13 17:23:00,0,0,0,2,17,19
3430.0,2016-09-13 17:26:00,0,0,0,2,17,19
3430.0,2016-09-13 17:29:00,0,0,0,2,17,19
3430.0,2016-09-13 17:32:00,0,0,0,2,17,19
3430.0,2016-09-13 17:35:00,0,0,0,2,17,19
3430.0,2016-09-13 17:38:00,0,0,0,2,17,19
3430.0,2016-09-13 17:41:00,0,0,0,2,17,19
3430.0,2016-09-13 17:44:00,0,0,0,2,17,19
3430.0,2016-09-13 17:47:00,0,0,0,2,17,19
3430.0,2016-09-13 17:50:00,0,0,0,2,17,19
3430.0,2016-09-13 17:53:00,0,0,0,2,17,19
3430.0,2016-09-13 17:56:00,0,0,0,2,17,19
3430.0,2016-09-13 17:59:00,0,0,0,2,17,19
3430.0,2016-09-13 18:02:00,0,0,0,2,17,19
3430.0,2016-09-13 18:05:00,0,0,0,2,17,19
3430.0,2016-09-13 18:08:00,0,1,1,3,16,19
3430.0,2016-09-13 18:11:00,1,0,-1,2,17,19
3430.0,2016-09-13 18:14:00,0,0,0,2,17,19
3430.0,2016-09-13 18:17:00,0,0,0,2,17,19
3430.0,2016-09-13 18:20:00,0,0,0,2,17,19
3430.0,2016-09-13 18:23:00,0,0,0,2,17,19
3430.0,2016-09-13 18:26:00,1,0,-1,1,18,19
3430.0,2016-09-13 18:29:00,0,0,0,1,18,19
3430.0,2016-09-13 18:32:00,0,0,0,1,18,19
3430.0,2016-09-13 18:35:00,0,1,1,2,17,19
3430.0,2016-09-13 18:38:00,0,0,0,2,17,19
3430.0,2016-09-13 18:41:00,0,0,0,2,17,19
3430.0,2016-09-13 18:44:00,0,0,0,2,17,19
3430.0,2016-09-13 18:47:00,0,1,1,3,16,19
3430.0,2016-09-13 18:50:00,1,0,-1,2,17,19
3430.0,2016-09-13 18:53:00,0,1,1,3,16,19
3430.0,2016-09-13 18:56:00,0,0,0,3,16,19
3430.0,2016-09-13 18:59:00,0,0,0,3,16,19
3430.0,2016-09-13 19:02:00,0,0,0,3,16,19
3430.0,2016-09-13 19:05:00,0,0,0,3,16,19
3430.0,2016-09-13 19:08:00,0,0,0,3,16,19
3430.0,2016-09-13 19:11:00,0,1,1,4,15,19
3430.0,2016-09-13 19:14:00,0,0,0,4,15,19
3430.0,2016-09-13 19:17:00,0,1,1,5,14,19
3430.0,2016-09-13 19:20:00,0,1,1,6,13,19
3430.0,2016-09-13 19:23:00,0,0,0,6,13,19
3430.0,2016-09-13 19:26:00,0,0,0,6,13,19
3430.0,2016-09-13 19:29:00,0,0,0,6,13,19
3430.0,2016-09-13 19:31:00,0,0,0,6,13,19
3430.0,2016-09-13 19:34:00,0,0,0,6,13,19
3430.0,2016-09-13 19:37:00,0,0,0,6,13,19
3430.0,2016-09-13 19:40:00,0,0,0,6,13,19
3430.0,2016-09-13 19:43:00,0,0,0,6,13,19
3430.0,2016-09-13 19:46:00,0,0,0,6,13,19
3430.0,2016-09-13 19:49:00,0,0,0,6,13,19
3430.0,2016-09-13 19:52:00,0,0,0,6,13,19
3430.0,2016-09-13 19:55:00,0,0,0,6,13,19
3430.0,2016-09-13 19:58:00,0,0,0,6,13,19
3430.0,2016-09-13 20:01:00,0,1,1,7,12,19
3430.0,2016-09-13 20:04:00,0,0,0,7,12,19
3430.0,2016-09-13 20:06:00,0,1,1,8,11,19
3430.0,2016-09-13 20:09:00,0,0,0,8,11,19
3430.0,2016-09-13 20:12:00,0,1,1,9,10,19
3430.0,2016-09-13 20:15:00,0,0,0,9,10,19
3430.0,2016-09-13 20:18:00,0,0,0,9,10,19
3430.0,2016-09-13 20:21:00,0,0,0,9,10,19
3430.0,2016-09-13 20:24:00,0,0,0,9,10,19
3430.0,2016-09-13 20:27:00,0,0,0,9,10,19
3430.0,2016-09-13 20:30:00,0,1,1,10,9,19
3430.0,2016-09-13 20:33:00,0,0,0,10,9,19
3430.0,2016-09-13 20:36:00,0,0,0,10,9,19
3430.0,2016-09-13 20:39:00,0,0,0,10,9,19
3430.0,2016-09-13 20:42:00,0,2,2,12,7,19
3430.0,2016-09-13 20:45:00,0,1,1,13,6,19
3430.0,2016-09-13 20:48:00,0,1,1,14,5,19
3430.0,2016-09-13 20:51:00,0,0,0,14,5,19
3430.0,2016-09-13 20:54:00,0,0,0,14,5,19
3430.0,2016-09-13 20:57:00,0,0,0,14,5,19
3430.0,2016-09-13 21:00:00,0,0,0,14,5,19
3430.0,2016-09-13 21:03:00,0,0,0,14,5,19
3430.0,2016-09-13 21:06:00,0,0,0,14,5,19
3430.0,2016-09-13 21:09:00,0,0,0,14,5,19
3430.0,2016-09-13 21:12:00,0,0,0,14,5,19
3430.0,2016-09-13 21:15:00,0,1,1,15,4,19
3430.0,2016-09-13 21:18:00,0,0,0,15,4,19
3430.0,2016-09-13 21:21:00,0,0,0,15,4,19
3430.0,2016-09-13 21:24:00,0,0,0,15,4,19
3430.0,2016-09-13 21:27:00,0,0,0,15,4,19
3430.0,2016-09-13 21:30:00,0,0,0,15,4,19
3430.0,2016-09-13 21:33:00,0,0,0,15,4,19
3430.0,2016-09-13 21:36:00,0,1,1,16,3,19
3430.0,2016-09-13 21:39:00,0,0,0,16,3,19
3430.0,2016-09-13 21:42:00,0,0,0,16,3,19
3430.0,2016-09-13 21:45:00,0,0,0,16,3,19
3430.0,2016-09-13 21:48:00,0,0,0,16,3,19
3430.0,2016-09-13 21:51:00,0,1,1,17,2,19
3430.0,2016-09-13 21:54:00,0,0,0,17,2,19
3430.0,2016-09-13 21:57:00,0,0,0,17,2,19
3430.0,2016-09-13 22:00:00,0,0,0,17,2,19
3430.0,2016-09-13 22:03:00,0,1,1,18,1,19
3430.0,2016-09-13 22:06:00,0,0,0,18,1,19
3430.0,2016-09-13 22:09:00,0,0,0,18,1,19
3430.0,2016-09-13 22:12:00,0,0,0,18,1,19
3430.0,2016-09-13 22:15:00,0,0,0,18,1,19
3430.0,2016-09-13 22:18:00,0,0,0,18,1,19
3430.0,2016-09-13 22:20:00,0,0,0,18,1,19
3430.0,2016-09-13 22:23:00,0,0,0,18,1,19
3430.0,2016-09-13 22:26:00,0,0,0,18,1,19
3430.0,2016-09-13 22:29:00,0,0,0,18,1,19
3430.0,2016-09-13 22:32:00,0,0,0,18,1,19
3430.0,2016-09-13 22:35:00,0,0,0,18,1,19
3430.0,2016-09-13 22:38:00,0,0,0,18,1,19
3430.0,2016-09-13 22:41:00,0,0,0,18,1,19
3430.0,2016-09-13 22:44:00,0,0,0,18,1,19
3430.0,2016-09-13 22:47:00,0,0,0,18,1,19
3430.0,2016-09-13 22:50:00,0,0,0,18,1,19
3430.0,2016-09-13 22:52:00,0,0,0,18,1,19
3430.0,2016-09-13 22:55:00,0,0,0,18,1,19
3430.0,2016-09-13 22:58:00,0,0,0,18,1,19
3430.0,2016-09-13 23:01:00,0,0,0,18,1,19
3430.0,2016-09-13 23:04:00,0,0,0,18,1,19
3430.0,2016-09-13 23:07:00,0,0,0,18,1,19
3430.0,2016-09-13 23:10:00,0,0,0,18,1,19
3430.0,2016-09-13 23:13:00,0,0,0,18,1,19
3430.0,2016-09-13 23:16:00,0,0,0,18,1,19
3430.0,2016-09-13 23:19:00,0,0,0,18,1,19
3430.0,2016-09-13 23:22:00,0,0,0,18,1,19
3430.0,2016-09-13 23:24:00,0,0,0,18,1,19
3430.0,2016-09-13 23:27:00,0,0,0,18,1,19
3430.0,2016-09-13 23:30:00,0,0,0,18,1,19
3430.0,2016-09-13 23:33:00,0,0,0,18,1,19
3430.0,2016-09-13 23:36:00,0,0,0,18,1,19
3430.0,2016-09-13 23:39:00,0,0,0,18,1,19
3430.0,2016-09-13 23:42:00,0,0,0,18,1,19
3430.0,2016-09-13 23:45:00,0,0,0,18,1,19
3430.0,2016-09-13 23:48:00,0,0,0,18,1,19
3430.0,2016-09-13 23:51:00,0,0,0,18,1,19
3430.0,2016-09-13 23:54:00,0,0,0,18,1,19
3430.0,2016-09-13 23:57:00,0,0,0,18,1,19
3430.0,2016-09-14 00:00:00,0,0,0,18,1,19
3430.0,2016-09-14 00:03:00,0,0,0,18,1,19
3430.0,2016-09-14 00:06:00,0,0,0,18,1,19
3430.0,2016-09-14 00:09:00,0,0,0,18,1,19
3430.0,2016-09-14 00:12:00,0,0,0,18,1,19
3430.0,2016-09-14 00:15:00,0,0,0,18,1,19
3430.0,2016-09-14 00:18:00,0,0,0,18,1,19
3430.0,2016-09-14 00:21:00,0,0,0,18,1,19
3430.0,2016-09-14 00:24:00,0,0,0,18,1,19
3430.0,2016-09-14 00:27:00,0,0,0,18,1,19
3430.0,2016-09-14 00:30:00,0,0,0,18,1,19
3430.0,2016-09-14 00:33:00,0,0,0,18,1,19
3430.0,2016-09-14 00:36:00,0,0,0,18,1,19
3430.0,2016-09-14 00:39:00,0,0,0,18,1,19
3430.0,2016-09-14 00:42:00,0,0,0,18,1,19
3430.0,2016-09-14 00:45:00,0,0,0,18,1,19
3430.0,2016-09-14 00:48:00,0,0,0,18,1,19
3430.0,2016-09-14 00:51:00,0,0,0,18,1,19
3430.0,2016-09-14 00:54:00,0,1,1,19,0,19
3430.0,2016-09-14 00:57:00,0,0,0,19,0,19
3430.0,2016-09-14 01:00:00,1,0,-1,18,1,19
3430.0,2016-09-14 01:03:00,0,0,0,18,1,19
3430.0,2016-09-14 01:06:00,0,0,0,18,1,19
3430.0,2016-09-14 01:07:00,0,0,0,18,1,19
3430.0,2016-09-14 01:10:00,0,0,0,18,1,19
3430.0,2016-09-14 01:13:00,0,0,0,18,1,19
