station_id,datetime,pickup,dropoff,net,bike,dock,capacity
3293.0,2017-02-01 13:29:00,0,0,0,4,20,24
3293.0,2017-02-01 13:32:00,0,0,0,4,20,24
3293.0,2017-02-01 13:35:00,0,0,0,4,20,24
3293.0,2017-02-01 13:38:00,0,0,0,4,20,24
3293.0,2017-02-01 13:41:00,0,0,0,4,20,24
3293.0,2017-02-01 13:44:00,0,0,0,4,20,24
3293.0,2017-02-01 13:47:00,0,0,0,4,20,24
3293.0,2017-02-01 13:50:00,0,0,0,4,20,24
3293.0,2017-02-01 13:53:00,0,0,0,4,20,24
3293.0,2017-02-01 13:56:00,0,0,0,4,20,24
3293.0,2017-02-01 13:59:00,0,0,0,4,20,24
3293.0,2017-02-01 14:02:00,0,0,0,4,20,24
3293.0,2017-02-01 14:04:00,0,0,0,4,20,24
3293.0,2017-02-01 14:07:00,0,0,0,4,20,24
3293.0,2017-02-01 14:10:00,0,0,0,4,20,24
3293.0,2017-02-01 14:13:00,0,0,0,4,20,24
3293.0,2017-02-01 14:16:00,0,0,0,4,20,24
3293.0,2017-02-01 14:19:00,0,0,0,4,20,24
3293.0,2017-02-01 14:22:00,0,0,0,4,20,24
3293.0,2017-02-01 14:25:00,0,0,0,4,20,24
3293.0,2017-02-01 14:28:00,0,0,0,4,20,24
3293.0,2017-02-01 14:31:00,0,1,1,5,19,24
3293.0,2017-02-01 14:34:00,1,1,0,5,19,24
3293.0,2017-02-01 14:37:00,0,0,0,5,19,24
3293.0,2017-02-01 14:40:00,0,0,0,5,19,24
3293.0,2017-02-01 14:43:00,0,0,0,5,19,24
3293.0,2017-02-01 14:46:00,0,0,0,5,19,24
3293.0,2017-02-01 14:49:00,0,0,0,5,19,24
3293.0,2017-02-01 14:52:00,0,0,0,5,19,24
3293.0,2017-02-01 14:55:00,0,0,0,5,19,24
3293.0,2017-02-01 14:58:00,0,0,0,5,19,24
3293.0,2017-02-01 15:01:00,0,0,0,5,19,24
3293.0,2017-02-01 15:04:00,0,0,0,5,19,24
3293.0,2017-02-01 15:07:00,0,1,1,6,18,24
3293.0,2017-02-01 15:10:00,0,0,0,6,18,24
3293.0,2017-02-01 15:13:00,0,0,0,6,18,24
3293.0,2017-02-01 15:16:00,2,0,-2,4,20,24
3293.0,2017-02-01 15:19:00,0,0,0,4,20,24
3293.0,2017-02-01 15:22:00,0,0,0,4,20,24
3293.0,2017-02-01 15:25:00,0,0,0,4,20,24
3293.0,2017-02-01 15:28:00,0,0,0,4,20,24
3293.0,2017-02-01 15:31:00,0,0,0,4,20,24
3293.0,2017-02-01 15:34:00,2,0,-2,2,22,24
3293.0,2017-02-01 15:37:00,0,0,0,2,22,24
3293.0,2017-02-01 15:40:00,0,0,0,2,22,24
3293.0,2017-02-01 15:43:00,0,0,0,2,22,24
3293.0,2017-02-01 15:46:00,0,0,0,2,22,24
3293.0,2017-02-01 15:49:00,0,1,1,3,21,24
3293.0,2017-02-01 15:52:00,0,0,0,3,21,24
3293.0,2017-02-01 15:53:00,0,0,0,3,21,24
3293.0,2017-02-01 15:56:00,0,0,0,3,21,24
3293.0,2017-02-01 15:59:00,0,0,0,3,21,24
3293.0,2017-02-01 16:02:00,0,0,0,3,21,24
3293.0,2017-02-01 16:05:00,0,0,0,3,21,24
3293.0,2017-02-01 16:08:00,0,0,0,3,21,24
3293.0,2017-02-01 16:11:00,0,0,0,3,21,24
3293.0,2017-02-01 16:14:00,1,0,-1,2,22,24
3293.0,2017-02-01 16:17:00,1,0,-1,1,23,24
3293.0,2017-02-01 16:20:00,0,0,0,1,23,24
3293.0,2017-02-01 16:23:00,0,0,0,1,23,24
3293.0,2017-02-01 16:26:00,0,0,0,1,23,24
3293.0,2017-02-01 16:29:00,0,0,0,1,23,24
3293.0,2017-02-01 16:30:00,0,0,0,1,23,24
3293.0,2017-02-01 16:33:00,0,0,0,1,23,24
3293.0,2017-02-01 16:36:00,0,1,1,2,22,24
3293.0,2017-02-01 16:39:00,0,0,0,2,22,24
3293.0,2017-02-01 16:42:00,0,0,0,2,22,24
3293.0,2017-02-01 16:45:00,0,0,0,2,22,24
3293.0,2017-02-01 16:48:00,0,0,0,2,22,24
3293.0,2017-02-01 16:51:00,0,0,0,2,22,24
3293.0,2017-02-01 16:54:00,1,0,-1,1,23,24
3293.0,2017-02-01 16:57:00,0,0,0,1,23,24
3293.0,2017-02-01 17:00:00,1,0,-1,0,24,24
3293.0,2017-02-01 17:03:00,0,0,0,0,24,24
3293.0,2017-02-01 17:06:00,0,0,0,0,24,24
3293.0,2017-02-01 17:07:00,0,0,0,0,24,24
3293.0,2017-02-01 17:10:00,0,0,0,0,24,24
3293.0,2017-02-01 17:13:00,0,0,0,0,24,24
3293.0,2017-02-01 17:16:00,0,0,0,0,24,24
3293.0,2017-02-01 17:19:00,0,1,1,1,23,24
3293.0,2017-02-01 17:22:00,0,0,0,1,23,24
3293.0,2017-02-01 17:25:00,0,1,1,2,22,24
3293.0,2017-02-01 17:28:00,0,0,0,2,22,24
3293.0,2017-02-01 17:31:00,0,0,0,2,22,24
3293.0,2017-02-01 17:34:00,0,0,0,2,22,24
3293.0,2017-02-01 17:37:00,0,0,0,2,22,24
3293.0,2017-02-01 17:40:00,0,0,0,2,22,24
3293.0,2017-02-01 17:43:00,0,0,0,2,22,24
3293.0,2017-02-01 17:44:00,0,0,0,2,22,24
3293.0,2017-02-01 17:47:00,0,0,0,2,22,24
3293.0,2017-02-01 17:50:00,0,0,0,2,22,24
3293.0,2017-02-01 17:53:00,0,0,0,2,22,24
3293.0,2017-02-01 17:56:00,0,0,0,2,22,24
3293.0,2017-02-01 17:59:00,0,0,0,2,22,24
3293.0,2017-02-01 18:02:00,0,0,0,2,22,24
3293.0,2017-02-01 18:05:00,1,0,-1,1,23,24
3293.0,2017-02-01 18:08:00,0,1,1,2,22,24
3293.0,2017-02-01 18:11:00,0,1,1,3,21,24
3293.0,2017-02-01 18:14:00,0,0,0,3,21,24
3293.0,2017-02-01 18:17:00,0,0,0,3,21,24
3293.0,2017-02-01 18:20:00,0,0,0,3,21,24
3293.0,2017-02-01 18:23:00,0,1,1,4,20,24
3293.0,2017-02-01 18:26:00,0,0,0,4,20,24
3293.0,2017-02-01 18:29:00,2,0,-2,2,22,24
3293.0,2017-02-01 18:32:00,0,0,0,2,22,24
3293.0,2017-02-01 18:35:00,0,0,0,2,22,24
3293.0,2017-02-01 18:38:00,0,0,0,2,22,24
3293.0,2017-02-01 18:41:00,1,0,-1,1,23,24
3293.0,2017-02-01 18:44:00,0,0,0,1,23,24
