target_station_id,nearby_station_id_1,date,hour,period,pickup,dropoff,"is_empty_(0, 0)","is_empty_(0, 1)","is_empty_(1, 0)","is_empty_(1, 1)","is_full_(0, 0)","is_full_(0, 1)","is_full_(1, 0)","is_full_(1, 1)",temperature,humidity,visibility,windspeed,condition,weekday
3139,3137,2017-02-01,13,1,0,0,1,0,0,0,1,0,0,0,46.9,41.0,10.0,10.4,1.0,2
3139,3137,2017-02-01,13,2,2,2,30,0,0,0,30,0,0,0,46.9,41.0,10.0,10.4,1.0,2
3139,3137,2017-02-01,14,1,1,2,30,0,0,0,30,0,0,0,46.9,39.0,10.0,4.6,1.0,2
3139,3137,2017-02-01,14,2,4,0,30,0,0,0,30,0,0,0,46.9,39.0,10.0,4.6,1.0,2
3139,3137,2017-02-01,15,1,1,1,16,14,0,0,30,0,0,0,46.0,46.0,10.0,5.8,1.0,2
3139,3137,2017-02-01,15,2,2,1,11,19,0,0,30,0,0,0,46.0,46.0,10.0,5.8,1.0,2
3139,3137,2017-02-01,16,1,2,1,30,0,0,0,30,0,0,0,44.1,53.0,10.0,6.9,1.0,2
3139,3137,2017-02-01,16,2,1,4,30,0,0,0,30,0,0,0,44.1,53.0,10.0,6.9,1.0,2
3139,3137,2017-02-01,17,1,2,0,19,11,0,0,30,0,0,0,44.1,53.0,10.0,3.5,1.0,2
3139,3137,2017-02-01,17,2,0,2,20,10,0,0,30,0,0,0,44.1,53.0,10.0,3.5,1.0,2
3139,3137,2017-02-01,18,1,1,2,30,0,0,0,30,0,0,0,43.0,56.0,10.0,8.099999999999998,1.0,2
3139,3137,2017-02-01,18,2,1,0,30,0,0,0,30,0,0,0,43.0,56.0,10.0,8.099999999999998,1.0,2
3139,3137,2017-02-01,19,1,3,1,0,30,0,0,30,0,0,0,42.1,60.0,10.0,3.5,1.0,2
3139,3137,2017-02-01,19,2,1,0,4,26,0,0,30,0,0,0,42.1,60.0,10.0,3.5,1.0,2
3139,3137,2017-02-01,20,1,1,0,30,0,0,0,30,0,0,0,42.1,55.0,10.0,4.6,1.0,2
3139,3137,2017-02-01,20,2,2,0,25,5,0,0,30,0,0,0,42.1,55.0,10.0,4.6,1.0,2
3139,3137,2017-02-01,21,1,1,0,0,30,0,0,30,0,0,0,41.0,60.0,10.0,10.4,1.0,2
3139,3137,2017-02-01,21,2,1,0,0,30,0,0,30,0,0,0,41.0,60.0,10.0,10.4,1.0,2
3139,3137,2017-02-01,22,1,0,0,0,30,0,0,30,0,0,0,39.9,58.0,10.0,8.099999999999998,1.0,2
3139,3137,2017-02-01,22,2,1,0,0,30,0,0,30,0,0,0,39.9,58.0,10.0,8.099999999999998,1.0,2
3139,3137,2017-02-01,23,1,0,0,0,30,0,0,30,0,0,0,37.9,62.0,10.0,8.099999999999998,1.0,2
3139,3137,2017-02-01,23,2,0,0,0,30,0,0,30,0,0,0,37.9,62.0,10.0,8.099999999999998,1.0,2
3139,3137,2017-02-02,0,1,0,0,0,30,0,0,30,0,0,0,37.0,67.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,0,2,0,0,0,30,0,0,30,0,0,0,37.0,67.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,1,1,0,0,0,30,0,0,30,0,0,0,37.0,62.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,1,2,0,0,0,30,0,0,30,0,0,0,37.0,62.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,2,1,0,0,0,30,0,0,30,0,0,0,37.0,54.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,2,2,0,0,0,30,0,0,30,0,0,0,37.0,54.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,3,1,0,0,0,30,0,0,30,0,0,0,36.0,55.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,3,2,0,0,0,30,0,0,30,0,0,0,36.0,55.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,4,1,0,0,0,30,0,0,30,0,0,0,36.0,57.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,4,2,0,0,0,30,0,0,30,0,0,0,36.0,57.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,5,1,0,0,0,30,0,0,30,0,0,0,37.0,62.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,5,2,0,0,0,30,0,0,30,0,0,0,37.0,62.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,6,1,1,0,0,30,0,0,30,0,0,0,37.9,57.0,10.0,11.5,1.0,3
3139,3137,2017-02-02,6,2,0,0,2,28,0,0,30,0,0,0,37.9,57.0,10.0,11.5,1.0,3
3139,3137,2017-02-02,7,1,0,0,30,0,0,0,30,0,0,0,37.9,60.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,7,2,0,1,30,0,0,0,30,0,0,0,37.9,60.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,8,1,2,0,30,0,0,0,30,0,0,0,37.9,60.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,8,2,0,2,30,0,0,0,30,0,0,0,37.9,60.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,9,1,1,1,30,0,0,0,30,0,0,0,39.0,57.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,9,2,2,2,30,0,0,0,30,0,0,0,39.0,57.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,10,1,1,0,30,0,0,0,30,0,0,0,41.0,41.0,10.0,6.9,1.0,3
3139,3137,2017-02-02,10,2,1,0,27,3,0,0,30,0,0,0,41.0,41.0,10.0,6.9,1.0,3
3139,3137,2017-02-02,11,1,0,1,30,0,0,0,30,0,0,0,43.0,34.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,11,2,1,1,30,0,0,0,30,0,0,0,43.0,34.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,12,1,0,0,30,0,0,0,30,0,0,0,43.0,32.0,10.0,12.7,1.0,3
3139,3137,2017-02-02,12,2,1,0,24,6,0,0,30,0,0,0,43.0,32.0,10.0,12.7,1.0,3
3139,3137,2017-02-02,13,1,1,1,15,15,0,0,30,0,0,0,45.0,29.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,13,2,0,0,30,0,0,0,30,0,0,0,45.0,29.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,14,1,0,1,30,0,0,0,30,0,0,0,44.1,32.0,10.0,11.5,1.0,3
3139,3137,2017-02-02,14,2,1,1,30,0,0,0,30,0,0,0,44.1,32.0,10.0,11.5,1.0,3
3139,3137,2017-02-02,15,1,2,3,30,0,0,0,30,0,0,0,42.1,32.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,15,2,0,1,30,0,0,0,30,0,0,0,42.1,32.0,10.0,5.8,1.0,3
3139,3137,2017-02-02,16,1,2,1,30,0,0,0,30,0,0,0,39.0,49.0,10.0,4.6,1.0,3
3139,3137,2017-02-02,16,2,4,2,30,0,0,0,30,0,0,0,39.0,49.0,10.0,4.6,1.0,3
3139,3137,2017-02-02,17,1,1,1,19,11,0,0,30,0,0,0,37.9,51.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,17,2,3,5,30,0,0,0,30,0,0,0,37.9,51.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,18,1,1,0,30,0,0,0,30,0,0,0,37.0,50.0,10.0,4.6,1.0,3
3139,3137,2017-02-02,18,2,2,2,30,0,0,0,30,0,0,0,37.0,50.0,10.0,4.6,1.0,3
3139,3137,2017-02-02,19,1,0,1,30,0,0,0,30,0,0,0,37.0,48.0,10.0,11.5,1.0,3
3139,3137,2017-02-02,19,2,0,2,30,0,0,0,30,0,0,0,37.0,48.0,10.0,11.5,1.0,3
3139,3137,2017-02-02,20,1,1,1,30,0,0,0,30,0,0,0,35.1,52.0,10.0,4.6,1.0,3
3139,3137,2017-02-02,20,2,1,0,30,0,0,0,30,0,0,0,35.1,52.0,10.0,4.6,1.0,3
3139,3137,2017-02-02,21,1,0,0,30,0,0,0,30,0,0,0,34.0,54.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,21,2,1,0,30,0,0,0,30,0,0,0,34.0,54.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,22,1,0,0,30,0,0,0,30,0,0,0,33.1,52.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,22,2,1,0,30,0,0,0,30,0,0,0,33.1,52.0,10.0,3.5,1.0,3
3139,3137,2017-02-02,23,1,0,0,30,0,0,0,30,0,0,0,33.1,46.0,10.0,6.9,1.0,3
3139,3137,2017-02-02,23,2,0,0,30,0,0,0,30,0,0,0,33.1,46.0,10.0,6.9,1.0,3
3139,3137,2017-02-03,0,1,0,0,30,0,0,0,30,0,0,0,32.0,42.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,0,2,0,0,30,0,0,0,30,0,0,0,32.0,42.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,1,1,0,0,30,0,0,0,30,0,0,0,30.0,43.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,1,2,0,0,30,0,0,0,30,0,0,0,30.0,43.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,2,1,0,0,30,0,0,0,30,0,0,0,30.0,41.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,2,2,0,0,30,0,0,0,30,0,0,0,30.0,41.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,3,1,0,0,30,0,0,0,30,0,0,0,28.0,45.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,3,2,0,0,30,0,0,0,30,0,0,0,28.0,45.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,4,1,0,0,30,0,0,0,30,0,0,0,27.0,45.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,4,2,0,0,30,0,0,0,30,0,0,0,27.0,45.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,5,1,0,0,30,0,0,0,30,0,0,0,26.1,47.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,5,2,0,0,30,0,0,0,30,0,0,0,26.1,47.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,6,1,0,0,30,0,0,0,30,0,0,0,26.1,47.0,10.0,3.5,1.0,4
3139,3137,2017-02-03,6,2,1,0,30,0,0,0,30,0,0,0,26.1,47.0,10.0,3.5,1.0,4
3139,3137,2017-02-03,7,1,1,0,30,0,0,0,30,0,0,0,26.1,47.0,10.0,6.9,1.0,4
3139,3137,2017-02-03,7,2,2,0,30,0,0,0,30,0,0,0,26.1,47.0,10.0,6.9,1.0,4
3139,3137,2017-02-03,8,1,1,0,30,0,0,0,30,0,0,0,27.0,45.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,8,2,0,2,30,0,0,0,30,0,0,0,27.0,45.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,9,1,2,2,30,0,0,0,30,0,0,0,27.0,47.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,9,2,1,2,30,0,0,0,30,0,0,0,27.0,47.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,10,1,1,2,30,0,0,0,30,0,0,0,28.0,45.0,10.0,6.9,1.0,4
3139,3137,2017-02-03,10,2,1,1,30,0,0,0,30,0,0,0,28.0,45.0,10.0,6.9,1.0,4
3139,3137,2017-02-03,11,1,0,0,30,0,0,0,30,0,0,0,28.9,43.0,10.0,6.9,1.0,4
3139,3137,2017-02-03,11,2,1,1,30,0,0,0,30,0,0,0,28.9,43.0,10.0,6.9,1.0,4
3139,3137,2017-02-03,12,1,2,1,30,0,0,0,30,0,0,0,30.9,42.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,12,2,2,3,30,0,0,0,30,0,0,0,30.9,42.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,13,1,1,0,30,0,0,0,30,0,0,0,32.0,40.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,13,2,2,1,30,0,0,0,30,0,0,0,32.0,40.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,14,1,1,1,30,0,0,0,30,0,0,0,33.1,38.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,14,2,0,0,30,0,0,0,30,0,0,0,33.1,38.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,15,1,2,2,30,0,0,0,30,0,0,0,33.1,38.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,15,2,2,0,30,0,0,0,30,0,0,0,33.1,38.0,10.0,4.6,1.0,4
3139,3137,2017-02-03,16,1,1,0,30,0,0,0,30,0,0,0,32.0,40.0,10.0,10.4,1.0,4
3139,3137,2017-02-03,16,2,2,1,30,0,0,0,30,0,0,0,32.0,40.0,10.0,10.4,1.0,4
3139,3137,2017-02-03,17,1,0,0,30,0,0,0,30,0,0,0,32.0,38.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,17,2,1,1,30,0,0,0,30,0,0,0,32.0,38.0,10.0,5.8,1.0,4
3139,3137,2017-02-03,18,1,1,1,30,0,0,0,30,0,0,0,32.0,40.0,10.0,9.2,1.0,4
3139,3137,2017-02-03,18,2,0,1,30,0,0,0,30,0,0,0,32.0,40.0,10.0,9.2,1.0,4
3139,3137,2017-02-03,19,1,2,0,30,0,0,0,30,0,0,0,30.9,43.0,10.0,9.2,1.0,4
3139,3137,2017-02-03,19,2,1,0,30,0,0,0,30,0,0,0,30.9,43.0,10.0,9.2,1.0,4
3139,3137,2017-02-03,20,1,0,0,30,0,0,0,30,0,0,0,30.0,33.0,10.0,9.2,1.0,4
3139,3137,2017-02-03,20,2,0,1,30,0,0,0,30,0,0,0,30.0,33.0,10.0,9.2,1.0,4
3139,3137,2017-02-03,21,1,0,0,30,0,0,0,30,0,0,0,28.9,38.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,21,2,0,0,30,0,0,0,30,0,0,0,28.9,38.0,10.0,8.099999999999998,1.0,4
3139,3137,2017-02-03,22,1,0,0,30,0,0,0,30,0,0,0,28.0,41.0,10.0,10.4,1.0,4
3139,3137,2017-02-03,22,2,0,0,30,0,0,0,30,0,0,0,28.0,41.0,10.0,10.4,1.0,4
3139,3137,2017-02-03,23,1,1,0,30,0,0,0,30,0,0,0,26.1,41.0,10.0,12.7,1.0,4
3139,3137,2017-02-03,23,2,0,0,30,0,0,0,30,0,0,0,26.1,41.0,10.0,12.7,1.0,4
3139,3137,2017-02-04,0,1,0,0,30,0,0,0,30,0,0,0,25.0,41.0,10.0,13.8,1.0,5
3139,3137,2017-02-04,0,2,0,0,30,0,0,0,30,0,0,0,25.0,41.0,10.0,13.8,1.0,5
3139,3137,2017-02-04,1,1,0,0,30,0,0,0,30,0,0,0,24.1,40.0,10.0,12.7,1.0,5
3139,3137,2017-02-04,1,2,0,0,30,0,0,0,30,0,0,0,24.1,40.0,10.0,12.7,1.0,5
3139,3137,2017-02-04,2,1,0,0,30,0,0,0,30,0,0,0,23.0,40.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,2,2,0,0,30,0,0,0,30,0,0,0,23.0,40.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,3,1,0,0,30,0,0,0,30,0,0,0,23.0,42.0,10.0,4.6,1.0,5
3139,3137,2017-02-04,3,2,0,0,30,0,0,0,30,0,0,0,23.0,42.0,10.0,4.6,1.0,5
3139,3137,2017-02-04,4,1,0,0,30,0,0,0,30,0,0,0,21.9,46.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,4,2,0,0,30,0,0,0,30,0,0,0,21.9,46.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,5,1,0,0,30,0,0,0,30,0,0,0,21.9,48.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,5,2,0,0,30,0,0,0,30,0,0,0,21.9,48.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,6,1,0,0,30,0,0,0,30,0,0,0,21.9,48.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,6,2,0,0,30,0,0,0,30,0,0,0,21.9,48.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,7,1,0,0,30,0,0,0,30,0,0,0,21.9,48.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,7,2,1,0,30,0,0,0,30,0,0,0,21.9,48.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,8,1,1,0,30,0,0,0,30,0,0,0,23.0,46.0,10.0,13.8,1.0,5
3139,3137,2017-02-04,8,2,0,1,30,0,0,0,30,0,0,0,23.0,46.0,10.0,13.8,1.0,5
3139,3137,2017-02-04,9,1,0,0,30,0,0,0,30,0,0,0,25.0,43.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,9,2,0,1,30,0,0,0,30,0,0,0,25.0,43.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,10,1,2,2,30,0,0,0,30,0,0,0,27.0,41.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,10,2,0,1,30,0,0,0,30,0,0,0,27.0,41.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,11,1,0,0,30,0,0,0,30,0,0,0,30.0,36.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,11,2,3,2,30,0,0,0,30,0,0,0,30.0,36.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,12,1,0,1,30,0,0,0,30,0,0,0,30.9,35.0,10.0,11.5,1.0,5
3139,3137,2017-02-04,12,2,0,0,30,0,0,0,30,0,0,0,30.9,35.0,10.0,11.5,1.0,5
3139,3137,2017-02-04,13,1,2,0,30,0,0,0,30,0,0,0,33.1,32.0,10.0,5.8,1.0,5
3139,3137,2017-02-04,13,2,0,1,30,0,0,0,30,0,0,0,33.1,32.0,10.0,5.8,1.0,5
3139,3137,2017-02-04,14,1,1,0,30,0,0,0,30,0,0,0,34.0,31.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,14,2,2,0,30,0,0,0,30,0,0,0,34.0,31.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,15,1,0,1,30,0,0,0,30,0,0,0,34.0,30.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,15,2,0,0,30,0,0,0,30,0,0,0,34.0,30.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,16,1,1,1,30,0,0,0,30,0,0,0,33.1,29.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,16,2,2,0,30,0,0,0,30,0,0,0,33.1,29.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,17,1,0,1,30,0,0,0,30,0,0,0,33.1,32.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,17,2,0,0,30,0,0,0,30,0,0,0,33.1,32.0,10.0,6.9,1.0,5
3139,3137,2017-02-04,18,1,0,0,30,0,0,0,30,0,0,0,33.1,32.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,18,2,2,1,30,0,0,0,30,0,0,0,33.1,32.0,10.0,8.099999999999998,1.0,5
3139,3137,2017-02-04,19,1,0,1,30,0,0,0,30,0,0,0,32.0,35.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,19,2,0,0,30,0,0,0,30,0,0,0,32.0,35.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,20,1,0,1,30,0,0,0,30,0,0,0,32.0,35.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,20,2,0,0,30,0,0,0,30,0,0,0,32.0,35.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,21,1,0,0,30,0,0,0,30,0,0,0,32.0,35.0,10.0,5.8,1.0,5
3139,3137,2017-02-04,21,2,0,0,30,0,0,0,30,0,0,0,32.0,35.0,10.0,5.8,1.0,5
3139,3137,2017-02-04,22,1,0,0,30,0,0,0,30,0,0,0,32.0,35.0,10.0,4.6,1.0,5
3139,3137,2017-02-04,22,2,0,0,30,0,0,0,30,0,0,0,32.0,35.0,10.0,4.6,1.0,5
3139,3137,2017-02-04,23,1,1,0,30,0,0,0,30,0,0,0,32.0,37.0,10.0,9.2,1.0,5
3139,3137,2017-02-04,23,2,0,0,30,0,0,0,30,0,0,0,32.0,37.0,10.0,9.2,1.0,5
3139,3137,2017-02-05,0,1,0,0,30,0,0,0,30,0,0,0,32.0,37.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,0,2,0,0,30,0,0,0,30,0,0,0,32.0,37.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,1,1,0,0,30,0,0,0,30,0,0,0,32.0,38.0,10.0,3.5,1.0,6
3139,3137,2017-02-05,1,2,0,0,30,0,0,0,30,0,0,0,32.0,38.0,10.0,3.5,1.0,6
3139,3137,2017-02-05,2,1,0,0,30,0,0,0,30,0,0,0,32.0,38.0,10.0,3.5,1.0,6
3139,3137,2017-02-05,2,2,0,0,30,0,0,0,30,0,0,0,32.0,38.0,10.0,3.5,1.0,6
3139,3137,2017-02-05,3,1,0,0,30,0,0,0,30,0,0,0,33.1,40.0,10.0,3.5,1.0,6
3139,3137,2017-02-05,3,2,0,0,30,0,0,0,30,0,0,0,33.1,40.0,10.0,3.5,1.0,6
3139,3137,2017-02-05,4,1,0,0,30,0,0,0,30,0,0,0,33.1,42.0,10.0,6.9,1.0,6
3139,3137,2017-02-05,4,2,0,0,30,0,0,0,30,0,0,0,33.1,42.0,10.0,6.9,1.0,6
3139,3137,2017-02-05,5,1,0,0,30,0,0,0,30,0,0,0,33.1,46.0,10.0,4.6,1.0,6
3139,3137,2017-02-05,5,2,0,0,30,0,0,0,30,0,0,0,33.1,46.0,10.0,4.6,1.0,6
3139,3137,2017-02-05,6,1,0,0,30,0,0,0,30,0,0,0,33.1,54.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,6,2,0,0,30,0,0,0,30,0,0,0,33.1,54.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,7,1,0,0,30,0,0,0,30,0,0,0,34.0,52.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,7,2,0,0,30,0,0,0,30,0,0,0,34.0,52.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,8,1,0,0,30,0,0,0,30,0,0,0,35.1,48.0,10.0,8.099999999999998,1.0,6
3139,3137,2017-02-05,8,2,0,1,30,0,0,0,30,0,0,0,35.1,48.0,10.0,8.099999999999998,1.0,6
3139,3137,2017-02-05,9,1,0,1,30,0,0,0,30,0,0,0,34.0,52.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,9,2,0,0,30,0,0,0,30,0,0,0,34.0,52.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,10,1,0,0,30,0,0,0,30,0,0,0,36.0,50.0,10.0,6.9,1.0,6
3139,3137,2017-02-05,10,2,0,0,30,0,0,0,30,0,0,0,36.0,50.0,10.0,6.9,1.0,6
3139,3137,2017-02-05,11,1,0,0,30,0,0,0,30,0,0,0,36.0,50.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,11,2,1,0,30,0,0,0,30,0,0,0,36.0,50.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,12,1,1,2,30,0,0,0,30,0,0,0,32.0,37.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,12,2,0,0,30,0,0,0,30,0,0,0,32.0,37.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,13,1,1,1,30,0,0,0,30,0,0,0,39.0,45.0,10.0,5.8,1.0,6
3139,3137,2017-02-05,13,2,2,0,30,0,0,0,30,0,0,0,39.0,45.0,10.0,5.8,1.0,6
3139,3137,2017-02-05,14,1,2,2,30,0,0,0,30,0,0,0,41.0,43.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,14,2,0,0,30,0,0,0,30,0,0,0,41.0,43.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,15,1,1,0,30,0,0,0,30,0,0,0,41.0,38.0,10.0,8.099999999999998,1.0,6
3139,3137,2017-02-05,15,2,2,0,30,0,0,0,30,0,0,0,41.0,38.0,10.0,8.099999999999998,1.0,6
3139,3137,2017-02-05,16,1,1,0,30,0,0,0,30,0,0,0,41.0,38.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,16,2,0,1,30,0,0,0,30,0,0,0,41.0,38.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,17,1,0,0,30,0,0,0,30,0,0,0,41.0,38.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,17,2,1,0,30,0,0,0,30,0,0,0,41.0,38.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,18,1,3,2,30,0,0,0,30,0,0,0,39.9,41.0,10.0,4.6,1.0,6
3139,3137,2017-02-05,18,2,1,0,30,0,0,0,30,0,0,0,39.9,41.0,10.0,4.6,1.0,6
3139,3137,2017-02-05,19,1,0,0,30,0,0,0,30,0,0,0,41.0,40.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,19,2,2,0,30,0,0,0,30,0,0,0,41.0,40.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,20,1,0,0,30,0,0,0,30,0,0,0,41.0,43.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,20,2,1,0,30,0,0,0,30,0,0,0,41.0,43.0,10.0,10.4,1.0,6
3139,3137,2017-02-05,21,1,0,0,30,0,0,0,30,0,0,0,42.1,43.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,21,2,0,0,30,0,0,0,30,0,0,0,42.1,43.0,10.0,9.2,1.0,6
3139,3137,2017-02-05,22,1,0,0,30,0,0,0,30,0,0,0,42.1,43.0,10.0,4.6,1.0,6
3139,3137,2017-02-05,22,2,1,1,30,0,0,0,30,0,0,0,42.1,43.0,10.0,4.6,1.0,6
3139,3137,2017-02-05,23,1,1,1,24,0,6,0,30,0,0,0,42.1,45.0,10.0,8.099999999999998,1.0,6
3139,3137,2017-02-05,23,2,1,0,26,0,4,0,30,0,0,0,42.1,45.0,10.0,8.099999999999998,1.0,6
3139,3137,2017-02-06,0,1,0,0,22,0,8,0,30,0,0,0,42.1,45.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,0,2,0,0,30,0,0,0,30,0,0,0,42.1,45.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,1,1,0,0,11,0,19,0,30,0,0,0,41.0,47.0,10.0,9.2,1.0,0
3139,3137,2017-02-06,1,2,0,0,0,0,30,0,30,0,0,0,41.0,47.0,10.0,9.2,1.0,0
3139,3137,2017-02-06,2,1,0,0,0,0,30,0,30,0,0,0,41.0,43.0,10.0,8.099999999999998,1.0,0
3139,3137,2017-02-06,2,2,0,0,0,0,30,0,30,0,0,0,41.0,43.0,10.0,8.099999999999998,1.0,0
3139,3137,2017-02-06,3,1,0,0,0,0,30,0,30,0,0,0,39.9,47.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,3,2,0,0,0,0,30,0,30,0,0,0,39.9,47.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,4,1,0,0,0,0,30,0,30,0,0,0,39.0,49.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,4,2,0,0,0,0,30,0,30,0,0,0,39.0,49.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,5,1,0,0,0,0,30,0,30,0,0,0,37.9,48.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,5,2,0,0,0,0,30,0,30,0,0,0,37.9,48.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,6,1,0,0,0,0,30,0,30,0,0,0,37.0,50.0,10.0,4.6,1.0,0
3139,3137,2017-02-06,6,2,0,0,0,0,30,0,30,0,0,0,37.0,50.0,10.0,4.6,1.0,0
3139,3137,2017-02-06,7,1,0,1,23,0,7,0,30,0,0,0,36.0,48.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,7,2,1,1,30,0,0,0,30,0,0,0,36.0,48.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,8,1,1,0,16,0,14,0,30,0,0,0,37.0,42.0,10.0,6.9,1.0,0
3139,3137,2017-02-06,8,2,1,2,14,0,16,0,30,0,0,0,37.0,42.0,10.0,6.9,1.0,0
