station_id,datetime,pickup,dropoff,net,bike,dock,capacity
3264.0,2017-01-01 01:21:00,0,0,0,16,27,43
3264.0,2017-01-01 01:24:00,0,0,0,16,27,43
3264.0,2017-01-01 01:27:00,0,0,0,16,27,43
3264.0,2017-01-01 01:30:00,0,0,0,16,27,43
3264.0,2017-01-01 01:33:00,0,0,0,16,27,43
3264.0,2017-01-01 01:36:00,0,0,0,16,27,43
3264.0,2017-01-01 01:39:00,0,0,0,16,27,43
3264.0,2017-01-01 01:42:00,0,0,0,16,27,43
3264.0,2017-01-01 01:45:00,0,0,0,16,27,43
3264.0,2017-01-01 01:48:00,0,0,0,16,27,43
3264.0,2017-01-01 01:51:00,0,0,0,16,27,43
3264.0,2017-01-01 01:53:00,0,0,0,16,27,43
3264.0,2017-01-01 01:56:00,0,0,0,16,27,43
3264.0,2017-01-01 01:59:00,0,0,0,16,27,43
3264.0,2017-01-01 02:02:00,0,0,0,16,27,43
3264.0,2017-01-01 02:05:00,0,0,0,16,27,43
3264.0,2017-01-01 02:08:00,0,0,0,16,27,43
3264.0,2017-01-01 02:11:00,0,0,0,16,27,43
3264.0,2017-01-01 02:14:00,0,0,0,16,27,43
3264.0,2017-01-01 02:17:00,0,0,0,16,27,43
3264.0,2017-01-01 02:20:00,0,0,0,16,27,43
3264.0,2017-01-01 02:23:00,0,0,0,16,27,43
3264.0,2017-01-01 02:24:00,0,0,0,16,27,43
3264.0,2017-01-01 02:27:00,0,0,0,16,27,43
3264.0,2017-01-01 02:30:00,0,0,0,16,27,43
3264.0,2017-01-01 02:33:00,0,0,0,16,27,43
3264.0,2017-01-01 02:36:00,0,0,0,16,27,43
3264.0,2017-01-01 02:39:00,0,0,0,16,27,43
3264.0,2017-01-01 02:42:00,0,0,0,16,27,43
3264.0,2017-01-01 02:45:00,0,0,0,16,27,43
3264.0,2017-01-01 02:48:00,0,0,0,16,27,43
3264.0,2017-01-01 02:51:00,0,0,0,16,27,43
3264.0,2017-01-01 02:54:00,0,0,0,16,27,43
3264.0,2017-01-01 02:57:00,0,0,0,16,27,43
3264.0,2017-01-01 02:59:00,0,0,0,16,27,43
3264.0,2017-01-01 03:02:00,0,0,0,16,27,43
3264.0,2017-01-01 03:05:00,0,0,0,16,27,43
3264.0,2017-01-01 03:08:00,0,0,0,16,27,43
3264.0,2017-01-01 03:11:00,0,0,0,16,27,43
3264.0,2017-01-01 03:14:00,0,0,0,16,27,43
3264.0,2017-01-01 03:17:00,0,0,0,16,27,43
3264.0,2017-01-01 03:20:00,0,0,0,16,27,43
3264.0,2017-01-01 03:23:00,0,0,0,16,27,43
3264.0,2017-01-01 03:26:00,0,0,0,16,27,43
3264.0,2017-01-01 03:29:00,0,0,0,16,27,43
3264.0,2017-01-01 03:32:00,0,0,0,16,27,43
3264.0,2017-01-01 03:35:00,0,0,0,16,27,43
3264.0,2017-01-01 03:38:00,0,0,0,16,27,43
3264.0,2017-01-01 03:40:00,0,0,0,16,27,43
3264.0,2017-01-01 03:43:00,0,0,0,16,27,43
3264.0,2017-01-01 03:46:00,0,0,0,16,27,43
3264.0,2017-01-01 03:49:00,0,0,0,16,27,43
3264.0,2017-01-01 03:52:00,0,0,0,16,27,43
3264.0,2017-01-01 03:55:00,0,0,0,16,27,43
3264.0,2017-01-01 03:58:00,0,0,0,16,27,43
3264.0,2017-01-01 04:01:00,0,0,0,16,27,43
3264.0,2017-01-01 04:04:00,0,0,0,16,27,43
3264.0,2017-01-01 04:07:00,0,0,0,16,27,43
3264.0,2017-01-01 04:10:00,0,0,0,16,27,43
3264.0,2017-01-01 04:12:00,0,0,0,16,27,43
3264.0,2017-01-01 04:15:00,0,0,0,16,27,43
3264.0,2017-01-01 04:18:00,0,0,0,16,27,43
3264.0,2017-01-01 04:21:00,0,0,0,16,27,43
3264.0,2017-01-01 04:24:00,0,0,0,16,27,43
3264.0,2017-01-01 04:27:00,0,0,0,16,27,43
3264.0,2017-01-01 04:30:00,0,0,0,16,27,43
3264.0,2017-01-01 04:33:00,0,0,0,16,27,43
3264.0,2017-01-01 04:36:00,0,0,0,16,27,43
3264.0,2017-01-01 04:39:00,0,0,0,16,27,43
3264.0,2017-01-01 04:42:00,0,0,0,16,27,43
3264.0,2017-01-01 04:43:00,0,0,0,16,27,43
3264.0,2017-01-01 04:46:00,0,0,0,16,27,43
3264.0,2017-01-01 04:49:00,0,0,0,16,27,43
3264.0,2017-01-01 04:52:00,0,0,0,16,27,43
3264.0,2017-01-01 04:55:00,0,0,0,16,27,43
3264.0,2017-01-01 04:58:00,0,0,0,16,27,43
3264.0,2017-01-01 05:01:00,0,0,0,16,27,43
3264.0,2017-01-01 05:04:00,0,0,0,16,27,43
3264.0,2017-01-01 05:07:00,0,0,0,16,27,43
3264.0,2017-01-01 05:10:00,0,0,0,16,27,43
3264.0,2017-01-01 05:13:00,0,0,0,16,27,43
3264.0,2017-01-01 05:14:00,0,0,0,16,27,43
3264.0,2017-01-01 05:17:00,0,0,0,16,27,43
3264.0,2017-01-01 05:20:00,0,0,0,16,27,43
3264.0,2017-01-01 05:23:00,0,0,0,16,27,43
3264.0,2017-01-01 05:26:00,0,0,0,16,27,43
3264.0,2017-01-01 05:29:00,0,0,0,16,27,43
3264.0,2017-01-01 05:32:00,0,0,0,16,27,43
3264.0,2017-01-01 05:35:00,0,0,0,16,27,43
3264.0,2017-01-01 05:38:00,0,0,0,16,27,43
3264.0,2017-01-01 05:41:00,0,0,0,16,27,43
3264.0,2017-01-01 05:44:00,0,0,0,16,27,43
3264.0,2017-01-01 05:45:00,0,0,0,16,27,43
3264.0,2017-01-01 05:48:00,0,0,0,16,27,43
3264.0,2017-01-01 05:51:00,0,0,0,16,27,43
3264.0,2017-01-01 05:54:00,0,0,0,16,27,43
3264.0,2017-01-01 05:57:00,0,0,0,16,27,43
3264.0,2017-01-01 06:00:00,0,0,0,16,27,43
3264.0,2017-01-01 06:03:00,0,0,0,16,27,43
3264.0,2017-01-01 06:06:00,0,0,0,16,27,43
3264.0,2017-01-01 06:09:00,0,0,0,16,27,43
3264.0,2017-01-01 06:12:00,0,0,0,16,27,43
3264.0,2017-01-01 06:15:00,0,0,0,16,27,43
3264.0,2017-01-01 06:17:00,0,0,0,16,27,43
3264.0,2017-01-01 06:20:00,0,0,0,16,27,43
3264.0,2017-01-01 06:23:00,0,0,0,16,27,43
3264.0,2017-01-01 06:26:00,0,0,0,16,27,43
3264.0,2017-01-01 06:29:00,0,0,0,16,27,43
3264.0,2017-01-01 06:32:00,0,0,0,16,27,43
3264.0,2017-01-01 06:35:00,0,0,0,16,27,43
3264.0,2017-01-01 06:38:00,0,0,0,16,27,43
3264.0,2017-01-01 06:41:00,0,0,0,16,27,43
3264.0,2017-01-01 06:44:00,0,0,0,16,27,43
3264.0,2017-01-01 06:47:00,0,0,0,16,27,43
3264.0,2017-01-01 06:49:00,0,0,0,16,27,43
3264.0,2017-01-01 06:52:00,0,0,0,16,27,43
3264.0,2017-01-01 06:55:00,0,0,0,16,27,43
3264.0,2017-01-01 06:58:00,0,0,0,16,27,43
3264.0,2017-01-01 07:01:00,0,0,0,16,27,43
3264.0,2017-01-01 07:04:00,0,0,0,16,27,43
3264.0,2017-01-01 07:07:00,0,0,0,16,27,43
3264.0,2017-01-01 07:10:00,0,0,0,16,27,43
3264.0,2017-01-01 07:13:00,0,0,0,16,27,43
3264.0,2017-01-01 07:16:00,0,0,0,16,27,43
3264.0,2017-01-01 07:19:00,0,0,0,16,27,43
3264.0,2017-01-01 07:22:00,0,0,0,16,27,43
3264.0,2017-01-01 07:25:00,0,0,0,16,27,43
3264.0,2017-01-01 07:28:00,0,0,0,16,27,43
3264.0,2017-01-01 07:31:00,0,0,0,16,27,43
3264.0,2017-01-01 07:34:00,0,0,0,16,27,43
3264.0,2017-01-01 07:37:00,0,0,0,16,27,43
3264.0,2017-01-01 07:40:00,0,0,0,16,27,43
3264.0,2017-01-01 07:43:00,0,0,0,16,27,43
3264.0,2017-01-01 07:46:00,0,0,0,16,27,43
3264.0,2017-01-01 07:49:00,0,0,0,16,27,43
3264.0,2017-01-01 07:52:00,0,0,0,16,27,43
3264.0,2017-01-01 07:54:00,0,0,0,16,27,43
3264.0,2017-01-01 07:57:00,0,0,0,16,27,43
3264.0,2017-01-01 08:00:00,0,0,0,16,27,43
3264.0,2017-01-01 08:03:00,0,0,0,16,27,43
3264.0,2017-01-01 08:06:00,0,0,0,16,27,43
3264.0,2017-01-01 08:09:00,0,0,0,16,27,43
3264.0,2017-01-01 08:12:00,0,0,0,16,27,43
3264.0,2017-01-01 08:15:00,0,0,0,16,27,43
3264.0,2017-01-01 08:18:00,0,0,0,16,27,43
3264.0,2017-01-01 08:21:00,0,0,0,16,27,43
3264.0,2017-01-01 08:24:00,0,0,0,16,27,43
3264.0,2017-01-01 08:27:00,0,0,0,16,27,43
3264.0,2017-01-01 08:28:00,0,0,0,16,27,43
3264.0,2017-01-01 08:31:00,0,0,0,16,27,43
3264.0,2017-01-01 08:34:00,0,0,0,16,27,43
3264.0,2017-01-01 08:37:00,0,0,0,16,27,43
3264.0,2017-01-01 08:40:00,0,0,0,16,27,43
3264.0,2017-01-01 08:43:00,0,0,0,16,27,43
3264.0,2017-01-01 08:46:00,0,0,0,16,27,43
