obj:,10.556013144613571
unsatisfied:,3.9999999999999964
travel distance:,6.5560131446135745
clock time,7.425100088119507
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,10.000000000000021,0,0,0,-12.999999999999998,10.000000000000021
0,-1,11,40.716629,-73.982616,40.713126,-73.984844,0.0,0.0,-1.0,0,0,0.0,0.0
1,-1,16,40.716629,-73.982616,40.7172274,-73.98802084,10.000000000000021,6.000000000000021,-4.0,0,0,10.000000000000021,-4.0
1,0,15,40.71117416,-74.00016545,40.71307916,-73.99851193,8.000000000000021,3.0000000000000213,-5.0,0.0,0.0,-2.0,-5.0
1,1,18,40.7208736,-73.98085795,40.72453734,-73.98185424,12.999999999999998,12.999999999999998,-1.0,0.0,0.9999999999999931,8.999999999999998,0.0
1,2,13,40.72210379,-73.99724901,40.72362738,-73.99949601,8.000000000000005,21.000000000000007,13.0,0.0,0.0,5.999999999999985,13.0
1,3,7,40.72917025,-73.99810231,40.73226398,-73.99852205,15.000000000000007,13.000000000000007,-2.0,0.0,0.0,-6.0,-2.0
1,4,6,40.72743423,-73.99379025,40.72317958,-73.99480012,16.000000000000004,23.000000000000004,7.0,0.0,0.0,3.0,7.0
1,5,12,40.73047309,-73.98672378,40.72217444,-73.98368779,0.0,4.0,4.0,4.0,0.0,-25.0,4.0
1,6,17,40.72317958,-73.99480012,40.722055,-73.989111,23.000000000000004,20.000000000000004,-3.0,0.0,0.0,7.0,-3.0
1,7,4,40.73226398,-73.99852205,40.72743423,-73.99379025,13.000000000000007,16.000000000000004,3.0,0.0,0.0,-2.0,3.0
1,9,5,40.72229346,-73.99147535,40.73047309,-73.98672378,25.0,0.0,-29.0,0.0,4.0,5.0,-25.0
1,10,2,40.71910537,-73.99973337,40.72210379,-73.99724901,2.0000000000000204,8.000000000000005,6.0,0.0,0.0,-1.0,5.999999999999985
0,11,-2,40.713126,-73.984844,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
1,12,1,40.72217444,-73.98368779,40.7208736,-73.98085795,4.0,12.999999999999998,9.0,0.0,0.0,4.0,8.999999999999998
1,13,3,40.72362738,-73.99949601,40.72917025,-73.99810231,21.000000000000007,15.000000000000007,-6.0,0.0,0.0,13.0,-6.0
1,14,0,40.71427487,-73.98990025,40.71117416,-74.00016545,10.000000000000021,8.000000000000021,-2.0,0.0,0.0,4.0,-2.0
1,15,10,40.71307916,-73.99851193,40.71910537,-73.99973337,3.0000000000000213,2.0000000000000204,-1.0,0.0,0.0,-5.0,-1.0
1,16,14,40.7172274,-73.98802084,40.71427487,-73.98990025,6.000000000000021,10.000000000000021,4.0,0.0,0.0,-4.0,4.0
1,17,9,40.722055,-73.989111,40.72229346,-73.99147535,20.000000000000004,25.0,5.0,0.0,0.0,-3.0,5.0
1,18,-2,40.72453734,-73.98185424,40.716629,-73.982616,12.999999999999998,0.0,0,0,0,0.0,-12.999999999999998
