obj:,8.667651797325405
unsatisfied:,3.0
travel distance:,5.667651797325405
clock time,9.206446886062622
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,18.000000000000004,0,0,0,-13.999999999999996,18.000000000000004
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,18.999999999983988,0,0,0,-3.0,18.999999999983984
0,-1,1,40.716629,-73.982616,40.72453734,-73.98185424,18.000000000000004,13.999999999999996,-4.0,0,0,18.000000000000004,-4.0
1,-1,6,40.716629,-73.982616,40.72066442,-73.98517977,18.999999999983988,25.0,6.0,0,0,18.999999999983984,5.999999999997254
1,0,13,40.722055,-73.989111,40.72110063,-73.9919254,3.0,3.0,-3.0,0.0,3.0,-6.0,0.0
0,1,12,40.72453734,-73.98185424,40.72740794,-73.98142006,13.999999999999996,8.000000000000004,-6.0,0.0,0.0,-4.0,-6.0
0,2,11,40.72953837,-73.98426726,40.7262807,-73.98978041,24.000000000000004,6.0000000000000036,-18.0,0.0,0.0,7.0,-18.0
0,3,4,40.72903917,-73.99404649,40.73261787,-73.99158043,14.000000000000004,18.000000000000004,4.0,0.0,0.0,8.0,4.0
0,4,14,40.73261787,-73.99158043,40.73223272,-73.98889957,18.000000000000004,0.0,-18.0,0.0,0.0,4.0,-18.0
1,5,0,40.72502876,-73.99069656,40.722055,-73.989111,9.0,3.0,-6.0,0.0,0.0,-8.0,-6.0
1,6,7,40.72066442,-73.98517977,40.72467721,-73.98783413,25.0,17.0,-8.0,0.0,0.0,5.999999999997254,-8.0
1,7,5,40.72467721,-73.98783413,40.72502876,-73.99069656,17.0,9.0,-8.0,0.0,0.0,-8.0,-8.0
0,8,-2,40.72621788,-73.98379855,40.716629,-73.982616,13.999999999999996,0.0,0,0,0,0.0,-13.999999999999996
0,9,2,40.72955361,-73.98057249,40.72953837,-73.98426726,17.000000000000004,24.000000000000004,7.0,0.0,0.0,9.0,7.0
0,10,8,40.72779126,-73.98564945,40.72621788,-73.98379855,13.999999999999996,13.999999999999996,3.0,0.0,3.0,-7.0,0.0
0,11,3,40.7262807,-73.98978041,40.72903917,-73.99404649,6.0000000000000036,14.000000000000004,8.0,0.0,0.0,-18.0,8.0
0,12,9,40.72740794,-73.98142006,40.72955361,-73.98057249,8.000000000000004,17.000000000000004,9.0,0.0,0.0,-6.0,9.0
1,13,-2,40.72110063,-73.9919254,40.716629,-73.982616,3.0,0.0,0,0,0,0.0,-3.0
0,14,16,40.73223272,-73.98889957,40.73381219,-73.98054421,0.0,8.0,8.0,0.0,0.0,-18.0,8.0
0,15,10,40.73221853,-73.98165557,40.72779126,-73.98564945,21.0,13.999999999999996,-7.0,0.0,0.0,13.0,-7.0
0,16,15,40.73381219,-73.98054421,40.73221853,-73.98165557,8.0,21.0,13.0,0.0,0.0,8.0,13.0
