obj:,10.760925418727233
unsatisfied:,4.499999899500264
travel distance:,6.260925519226968
clock time,6.253487825393677
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,15.000000000000004,0,0,0,25.0,-9.999999999999996
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,14.000000000000018,0,0,0,21.000000000001076,-10.999999999999982
0,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,15.000000000000004,18.999999999999996,4.0,0,0,-9.999999999999996,3.999999999999995
1,-1,9,40.716629,-73.982616,40.72217444,-73.98368779,14.000000000000018,20.000000000000007,6.0,0,0,-10.999999999999982,6.0
0,0,10,40.7208736,-73.98085795,40.72082834,-73.97793172,18.999999999999996,22.999999999999996,4.0,0.0,0.0,3.999999999999995,4.0
0,1,-2,40.72743423,-73.99379025,40.716629,-73.982616,0.0,25.0,0,0,0,1.1368683772161603e-13,25.0
1,2,11,40.72621788,-73.98379855,40.722055,-73.989111,10.0,4.0,-6.0,0.0,0.0,-6.0,-6.0
0,3,13,40.72955361,-73.98057249,40.72953837,-73.98426726,19.0,25.0,6.0,0.0,0.0,-3.999999999999997,5.999999999999999
1,4,16,40.72317958,-73.99480012,40.72110063,-73.9919254,3.999999999998966,3.99999999999895,-3.0,0.0,3.0,4.0,0.0
1,5,4,40.72229346,-73.99147535,40.72317958,-73.99480012,0.0,3.999999999998966,4.0,0.0,0.0,-4.0,4.0
0,6,1,40.73331967,-73.99510132,40.72743423,-73.99379025,0.0,0.0,-2.0,0.0,2.0,-5.0,1.1368683772161603e-13
0,7,15,40.73454567,-73.99074142,40.73261787,-73.99158043,0.0,2.0,2.0,4.0,0.0,-25.0,2.0
0,8,7,40.734232,-73.986923,40.73454567,-73.99074142,25.0,0.0,-29.0,0.0,4.0,2.9999999999953038,-25.0
1,9,12,40.72217444,-73.98368779,40.72453734,-73.98185424,20.000000000000007,16.000000000000007,-4.0,0.0,0.0,6.0,-4.0
0,10,3,40.72082834,-73.97793172,40.72955361,-73.98057249,22.999999999999996,19.0,-4.0,0.0,0.0,4.0,-3.999999999999997
1,11,5,40.722055,-73.989111,40.72229346,-73.99147535,4.0,0.0,-4.0,0.0,0.0,-6.0,-4.0
1,12,2,40.72453734,-73.98185424,40.72621788,-73.98379855,16.000000000000007,10.0,-6.0,0.0,0.0,-4.0,-6.0
0,13,17,40.72953837,-73.98426726,40.73223272,-73.98889957,25.0,22.000000000004697,-3.0,0.0,-2.009994719854948e-07,5.999999999999999,-3.0000002015875182
0,14,6,40.72903917,-73.99404649,40.73331967,-73.99510132,5.0,0.0,-5.0,0.0,0.0,3.0,-5.0
0,15,14,40.73261787,-73.99158043,40.72903917,-73.99404649,2.0,5.0,3.0,0.0,0.0,2.0,3.0
1,16,-2,40.72110063,-73.9919254,40.716629,-73.982616,3.99999999999895,25.0,0,0,0,0.0,21.000000000001076
0,17,8,40.73223272,-73.98889957,40.734232,-73.986923,22.000000000004697,25.0,3.0,-2.009994719854948e-07,0.0,-3.0000002015875182,2.9999999999953038
