obj:,10.699548071304747
unsatisfied:,5.0
travel distance:,5.699548071304747
clock time,17.469186067581177
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,-19.000000000000007,0.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,16.0,0,0,0,-5.0,16.0
0,-1,5,40.716629,-73.982616,40.72299208,-73.97995466,0.0,10.0,10.0,0,0,0.0,10.0
1,-1,9,40.716629,-73.982616,40.72066442,-73.98517977,16.0,25.0,9.0,0,0,16.0,9.0
1,0,8,40.722055,-73.989111,40.72502876,-73.99069656,19.0,11.0,-8.0,0.0,0.0,-6.0,-8.0
0,1,-2,40.72453734,-73.98185424,40.716629,-73.982616,19.000000000000007,0.0,0,0,0,0.0,-19.000000000000007
1,2,14,40.72953837,-73.98426726,40.7262807,-73.98978041,25.0,0.0,-28.0,0.0,3.0,7.0,-25.0
1,3,4,40.72903917,-73.99404649,40.73261787,-73.99158043,8.0,12.0,4.0,0.0,0.0,8.0,4.0
1,4,13,40.73261787,-73.99158043,40.72779126,-73.98564945,12.0,5.0,-7.0,0.0,0.0,4.0,-7.0
0,5,6,40.72299208,-73.97995466,40.72521311,-73.97768752,10.0,19.000000000000007,9.0,0.0,0.0,10.0,9.0
0,6,1,40.72521311,-73.97768752,40.72453734,-73.98185424,19.000000000000007,19.000000000000007,-4.0,0.0,4.0,9.0,0.0
1,7,2,40.73381219,-73.98054421,40.72953837,-73.98426726,18.0,25.0,7.0,0.0,0.0,6.0,7.0
1,8,10,40.72502876,-73.99069656,40.72467721,-73.98783413,11.0,3.0,-8.0,0.0,0.0,-8.0,-8.0
1,9,0,40.72066442,-73.98517977,40.722055,-73.989111,25.0,19.0,-6.0,0.0,0.0,9.0,-6.0
1,10,12,40.72467721,-73.98783413,40.72955361,-73.98057249,3.0,12.0,9.0,0.0,0.0,-8.0,9.0
1,11,-2,40.72621788,-73.98379855,40.716629,-73.982616,5.0,0.0,0,0,0,0.0,-5.0
1,12,7,40.72955361,-73.98057249,40.73381219,-73.98054421,12.0,18.0,6.0,0.0,0.0,9.0,6.0
1,13,11,40.72779126,-73.98564945,40.72621788,-73.98379855,5.0,5.0,3.0,0.0,3.0,-7.0,0.0
1,14,3,40.7262807,-73.98978041,40.72903917,-73.99404649,0.0,8.0,8.0,3.0,0.0,-25.0,8.0
