obj:,11.188027864189193
unsatisfied:,5.499999999999231
travel distance:,5.688027864189962
clock time,84.48153901100159
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,22.0,0,0,0,-17.0000000000004,22.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,9.000000000001851,0,0,0,0.0,9.000000000001851
1,-1,2,40.716629,-73.982616,40.72299208,-73.97995466,9.000000000001851,13.000000000000671,4.0,0,0,9.000000000001851,3.9999999999988214
0,-1,6,40.716629,-73.982616,40.72066442,-73.98517977,22.0,25.0,3.0,0,0,22.0,3.0
1,0,11,40.72903917,-73.99404649,40.7262807,-73.98978041,25.0,0.0,-28.0,0.0,3.0,9.0,-25.0
1,1,0,40.73261787,-73.99158043,40.72903917,-73.99404649,16.00000000000002,25.0,9.0,0.0,0.0,6.0,9.0
1,2,3,40.72299208,-73.97995466,40.72521311,-73.97768752,13.000000000000671,16.0,3.0,0.0,0.0,3.9999999999988214,2.9999999999993285
1,3,9,40.72521311,-73.97768752,40.72955361,-73.98057249,16.0,25.0,9.0,0.0,0.0,2.9999999999993285,9.0
0,4,-2,40.72019576,-73.98997825,40.716629,-73.982616,17.0000000000004,0.0,0,0,0,4.050093593832571e-13,-17.0000000000004
1,5,-2,40.72502876,-73.99069656,40.716629,-73.982616,0.0,0.0,0,0,0,1.0302869668521453e-13,0.0
0,6,7,40.72066442,-73.98517977,40.72467721,-73.98783413,25.0,20.0,-5.0,0.0,0.0,3.0,-5.0
0,7,13,40.72467721,-73.98783413,40.72110063,-73.9919254,20.0,16.999999999999996,-3.0,0.0,0.0,-5.0,-3.0
1,8,14,40.72621788,-73.98379855,40.73223272,-73.98889957,16.999999999998792,10.000000000000025,-7.0,0.0,0.0,2.9999999999995204,-7.0
1,9,10,40.72955361,-73.98057249,40.72779126,-73.98564945,25.0,0.0,-28.0,0.0,2.9999999999999787,9.0,-25.00000000000002
1,10,15,40.72779126,-73.98564945,40.73221853,-73.98165557,0.0,19.999999999999936,20.0,2.9999999999999787,0.0,-25.00000000000002,20.0
1,11,5,40.7262807,-73.98978041,40.72502876,-73.99069656,0.0,0.0,-3.0,3.0,2.9999999999996065,-25.0,1.0302869668521453e-13
1,12,8,40.72740794,-73.98142006,40.72621788,-73.98379855,13.999999999999275,16.999999999998792,3.0,0.0,0.0,-6.0,2.9999999999995204
0,13,4,40.72110063,-73.9919254,40.72019576,-73.98997825,16.999999999999996,17.0000000000004,-2.0,0.0,1.9999999999988773,-3.0,4.050093593832571e-13
1,14,1,40.73223272,-73.98889957,40.73261787,-73.99158043,10.000000000000025,16.00000000000002,6.0,0.0,0.0,-7.0,6.0
1,15,12,40.73221853,-73.98165557,40.72740794,-73.98142006,19.999999999999936,13.999999999999275,-6.0,0.0,0.0,20.0,-6.0
