obj:,14.385554679029536
unsatisfied:,9.00000000000075
travel distance:,5.385554679028786
clock time,1.2922680377960205
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,12.000000000003244,0,0,0,-10.999999999993747,12.00000000000324
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,6.0,0,0,0,-25.0,6.0
1,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,6.0,19.0,13.0,0,0,6.0,13.0
0,-1,10,40.716629,-73.982616,40.72082834,-73.97793172,12.000000000003244,19.000000000003244,7.0,0,0,12.00000000000324,7.0
1,0,9,40.7208736,-73.98085795,40.72217444,-73.98368779,19.0,25.0,6.0,0.0,0.0,13.0,6.0
0,1,4,40.72743423,-73.99379025,40.72317958,-73.99480012,12.0,15.0,3.0,0.0,0.0,-11.0,3.0
0,2,3,40.72621788,-73.98379855,40.72955361,-73.98057249,14.000000000003244,17.00000000000168,3.0,0.0,0.0,3.0,2.999999999998437
0,3,13,40.72955361,-73.98057249,40.72953837,-73.98426726,17.00000000000168,21.0,4.0,0.0,0.0,2.999999999998437,3.9999999999983196
0,4,5,40.72317958,-73.99480012,40.72229346,-73.99147535,15.0,10.999999999999702,-4.0,0.0,0.0,3.0,-3.999999999999627
0,5,16,40.72229346,-73.99147535,40.72110063,-73.9919254,10.999999999999702,10.999999999993747,-3.0,0.0,3.000000000001414,-3.999999999999627,0.0
0,6,14,40.73331967,-73.99510132,40.72903917,-73.99404649,17.0,23.0,6.0,0.0,0.0,-2.9999999999999982,6.0
0,7,8,40.73454567,-73.99074142,40.734232,-73.986923,0.0,20.0,20.0,9.000000000000083,0.0,-24.999999999999915,20.0
0,8,6,40.734232,-73.986923,40.73331967,-73.99510132,20.0,17.0,-3.0,0.0,0.0,20.0,-2.9999999999999982
1,9,11,40.72217444,-73.98368779,40.722055,-73.989111,25.0,25.0,6.0,0.0,6.0,6.0,0.0
0,10,12,40.72082834,-73.97793172,40.72453734,-73.98185424,19.000000000003244,11.000000000003244,-8.0,0.0,0.0,7.0,-8.0
1,11,-2,40.722055,-73.989111,40.716629,-73.982616,25.0,0.0,0,0,0,0.0,-25.0
0,12,2,40.72453734,-73.98185424,40.72621788,-73.98379855,11.000000000003244,14.000000000003244,3.0,0.0,0.0,-8.0,3.0
0,13,15,40.72953837,-73.98426726,40.73261787,-73.99158043,21.0,25.0,4.0,0.0,0.0,3.9999999999983196,4.0
0,14,1,40.72903917,-73.99404649,40.72743423,-73.99379025,23.0,12.0,-11.0,0.0,0.0,6.0,-11.0
0,15,7,40.73261787,-73.99158043,40.73454567,-73.99074142,25.0,0.0,-34.0,0.0,9.000000000000083,4.0,-24.999999999999915
0,16,-2,40.72110063,-73.9919254,40.716629,-73.982616,10.999999999993747,0.0,0,0,0,0.0,-10.999999999993747
