obj:,16.060979996449426
unsatisfied:,10.500000000000338
travel distance:,5.560979996449088
clock time,4.994947910308838
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,19.0,0,0,0,0.0,19.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,3.0,0,0,0,16.999999999998703,-22.0
1,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,3.0,16.0,13.0,0,0,-22.0,13.0
0,-1,9,40.716629,-73.982616,40.72217444,-73.98368779,19.0,25.0,6.0,0,0,19.0,6.0
1,0,10,40.7208736,-73.98085795,40.72082834,-73.97793172,16.0,23.0,7.0,0.0,0.0,13.0,7.0
1,1,4,40.72743423,-73.99379025,40.72317958,-73.99480012,8.999999999999996,11.999999999999996,3.0,0.0,0.0,-11.0,3.0
1,2,3,40.72621788,-73.98379855,40.72955361,-73.98057249,18.0,21.0,3.0,0.0,0.0,3.0,3.0000000000000013
1,3,13,40.72955361,-73.98057249,40.72953837,-73.98426726,21.0,25.0,4.0,0.0,0.0,3.0000000000000013,3.9999999999999982
1,4,5,40.72317958,-73.99480012,40.72229346,-73.99147535,11.999999999999996,7.9999999999999964,-4.0,0.0,0.0,3.0,-4.0
1,5,16,40.72229346,-73.99147535,40.72110063,-73.9919254,7.9999999999999964,8.000000000001297,-3.0,0.0,3.0000000000013003,-4.0,1.3004112760292452e-12
1,6,14,40.73331967,-73.99510132,40.72903917,-73.99404649,13.999999999999996,19.999999999999996,6.0,0.0,0.0,-3.0,6.0
1,7,8,40.73454567,-73.99074142,40.734232,-73.986923,0.0,20.0,20.0,9.0,0.0,-25.0,20.0
1,8,17,40.734232,-73.986923,40.73223272,-73.98889957,20.0,12.999999999999996,-7.0,0.0,0.0,20.0,-7.0
0,9,18,40.72217444,-73.98368779,40.72019576,-73.98997825,25.0,0.0,-28.0,0.0,3.0,6.0,-25.0
1,10,12,40.72082834,-73.97793172,40.72453734,-73.98185424,23.0,15.0,-8.0,0.0,0.0,7.0,-8.0
0,11,-2,40.722055,-73.989111,40.716629,-73.982616,0.0,0.0,0,0,0,2.5579538487363607e-13,0.0
1,12,2,40.72453734,-73.98185424,40.72621788,-73.98379855,15.0,18.0,3.0,0.0,0.0,-8.0,3.0
1,13,7,40.72953837,-73.98426726,40.73454567,-73.99074142,25.0,0.0,-34.0,0.0,9.0,3.9999999999999982,-25.0
1,14,1,40.72903917,-73.99404649,40.72743423,-73.99379025,19.999999999999996,8.999999999999996,-11.0,0.0,0.0,6.0,-11.0
1,15,6,40.73261787,-73.99158043,40.73331967,-73.99510132,16.999999999999996,13.999999999999996,-3.0,0.0,0.0,4.0,-3.0
1,16,-2,40.72110063,-73.9919254,40.716629,-73.982616,8.000000000001297,25.0,0,0,0,1.3004112760292452e-12,16.999999999998703
1,17,15,40.73223272,-73.98889957,40.73261787,-73.99158043,12.999999999999996,16.999999999999996,4.0,0.0,0.0,-7.0,4.0
0,18,11,40.72019576,-73.98997825,40.722055,-73.989111,0.0,0.0,6.0,3.0,5.999999999999375,-25.0,2.5579538487363607e-13
