obj:,15.503997545774142
unsatisfied:,3.0
travel distance:,12.503997545774142
clock time,1.292173147201538
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,9.000000000002588,0,0,0,-17.0,9.000000000002588
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,5.000000000000005,0,0,0,0.0,5.000000000000005
1,-1,0,40.716629,-73.982616,40.730473,-73.986724,5.000000000000005,14.0,9.0,0,0,5.000000000000005,9.0
0,-1,5,40.716629,-73.982616,40.729039,-73.994046,9.000000000002588,14.000000000002588,5.0,0,0,9.000000000002588,5.0
1,0,3,40.730473,-73.986724,40.734232,-73.986923,14.0,10.0,-4.0,0.0,0.0,9.0,-4.0
0,1,2,40.732264,-73.998522,40.735324,-73.998004,23.000000000001236,17.000000000001243,-6.0,0.0,0.0,6.0,-6.0
0,2,12,40.735324,-73.998004,40.744751,-73.999154,17.000000000001243,7.0,-10.0,0.0,0.0,-6.0,-10.000000000001243
1,3,4,40.734232,-73.986923,40.736245,-73.984738,10.0,0.0,-10.0,0.0,0.0,-4.0,-10.0
1,4,17,40.736245,-73.984738,40.733143,-73.975739,0.0,0.0,-3.0,0.0,3.0,-10.0,0.0
0,5,6,40.729039,-73.994046,40.730477,-73.999061,14.000000000002588,17.000000000001236,3.0,0.0,0.0,5.0,2.999999999998659
0,6,1,40.730477,-73.999061,40.732264,-73.998522,17.000000000001236,23.000000000001236,6.0,0.0,0.0,2.999999999998659,6.0
0,7,-2,40.732618,-73.99158,40.716629,-73.982616,17.0,0.0,0,0,0,0.0,-17.0
0,8,7,40.734927,-73.992005,40.732618,-73.99158,17.0,17.0,3.0,0.0,3.0,-8.0,0.0
0,9,13,40.757973,-73.966033,40.75002,-73.969053,12.0,0.0,-12.0,0.0,0.0,2.0,-12.0
0,10,8,40.740343,-73.989551,40.734927,-73.992005,25.0,17.0,-8.0,0.0,0.0,4.0,-8.0
0,11,14,40.752554,-73.972826,40.745712,-73.981948,3.0,6.0,3.0,0.0,0.0,3.0,3.0000000000000004
0,12,16,40.744751,-73.999154,40.760301,-73.998842,7.0,10.0,3.0,0.0,0.0,-10.000000000001243,3.0
0,13,11,40.75002,-73.969053,40.752554,-73.972826,0.0,3.0,3.0,0.0,0.0,-12.0,3.0
0,14,18,40.745712,-73.981948,40.748549,-73.988084,6.0,12.0,6.0,0.0,0.0,3.0000000000000004,6.0
0,15,10,40.745168,-73.986831,40.740343,-73.989551,21.0,25.0,4.0,0.0,0.0,9.0,4.0
0,16,9,40.760301,-73.998842,40.757973,-73.966033,10.0,12.0,2.0,0.0,0.0,3.0,2.0
1,17,-2,40.733143,-73.975739,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
0,18,15,40.748549,-73.988084,40.745168,-73.986831,12.0,21.0,9.0,0.0,0.0,6.0,9.0
