obj:,14.408427099254467
unsatisfied:,8.999999999998334
travel distance:,5.408427099256134
clock time,0.9218292236328125
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,-6.0,0.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,2.0,0,0,0,-10.999999999999375,2.0
1,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,2.0,15.0,13.0,0,0,2.0,13.0
0,-1,9,40.716629,-73.982616,40.72217444,-73.98368779,0.0,6.0,6.0,0,0,0.0,6.0
1,0,10,40.7208736,-73.98085795,40.72082834,-73.97793172,15.0,22.0,7.0,0.0,0.0,13.0,7.0
1,1,4,40.72743423,-73.99379025,40.72317958,-73.99480012,11.999999999999375,14.999999999999375,3.0,0.0,0.0,-11.0,3.0
0,2,-2,40.72621788,-73.98379855,40.716629,-73.982616,6.0,0.0,0,0,0,0.0,-6.0
1,3,13,40.72955361,-73.98057249,40.72953837,-73.98426726,17.0,21.0,4.0,0.0,0.0,3.0,4.0
1,4,5,40.72317958,-73.99480012,40.72229346,-73.99147535,14.999999999999375,10.999999999999375,-4.0,0.0,0.0,3.0,-4.0
1,5,11,40.72229346,-73.99147535,40.722055,-73.989111,10.999999999999375,10.999999999999375,6.0,0.0,5.999999999998238,-4.0,0.0
1,6,14,40.73331967,-73.99510132,40.72903917,-73.99404649,16.999999999999396,22.999999999999396,6.0,0.0,0.0,-3.000000000000604,6.0
1,7,8,40.73454567,-73.99074142,40.734232,-73.986923,0.0,20.0,20.0,8.999999999999964,0.0,-25.000000000000036,20.0
1,8,6,40.734232,-73.986923,40.73331967,-73.99510132,20.0,16.999999999999396,-3.0,0.0,0.0,20.0,-3.000000000000604
0,9,2,40.72217444,-73.98368779,40.72621788,-73.98379855,6.0,6.0,3.0,0.0,2.9999999999984652,6.0,0.0
1,10,12,40.72082834,-73.97793172,40.72453734,-73.98185424,22.0,14.0,-8.0,0.0,0.0,7.0,-8.0
1,11,-2,40.722055,-73.989111,40.716629,-73.982616,10.999999999999375,0.0,0,0,0,0.0,-10.999999999999375
1,12,3,40.72453734,-73.98185424,40.72955361,-73.98057249,14.0,17.0,3.0,0.0,0.0,-8.0,3.0
1,13,15,40.72953837,-73.98426726,40.73261787,-73.99158043,21.0,25.0,4.0,0.0,0.0,4.0,4.0
1,14,1,40.72903917,-73.99404649,40.72743423,-73.99379025,22.999999999999396,11.999999999999375,-11.0,0.0,0.0,6.0,-11.0
1,15,7,40.73261787,-73.99158043,40.73454567,-73.99074142,25.0,0.0,-34.0,0.0,8.999999999999964,4.0,-25.000000000000036
