obj:,11.477434495106301
unsatisfied:,6.499999890721064
travel distance:,4.9774346043852375
clock time,11.0626220703125
v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,15.000000000007477,0,0,0,2.1856403797926305e-07,15.000000000007477
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,18.000000000014605,0,0,0,25.00000000000001,-6.999999999985395
0,-1,2,40.716629,-73.982616,40.72299208,-73.97995466,15.000000000007477,19.000000000000895,4.0,0,0,15.000000000007477,3.999999999998577
1,-1,6,40.716629,-73.982616,40.72066442,-73.98517977,18.000000000014605,21.00000000000919,3.0,0,0,-6.999999999985395,3.000000000000738
1,0,11,40.72903917,-73.99404649,40.7262807,-73.98978041,24.000000000000938,6.000000000000936,-18.0,0.0,0.0,9.0,-18.0
1,1,0,40.73261787,-73.99158043,40.72903917,-73.99404649,15.00000000000094,24.000000000000938,9.0,0.0,0.0,6.0,9.0
0,2,3,40.72299208,-73.97995466,40.72521311,-73.97768752,19.000000000000895,21.999999999999993,3.0,9.836037516819513e-13,0.0,3.999999999998577,2.9999999999991047
0,3,12,40.72521311,-73.97768752,40.72740794,-73.98142006,21.999999999999993,15.999999999999993,-6.0,0.0,0.0,2.9999999999991047,-6.0
1,4,-2,40.72019576,-73.98997825,40.716629,-73.982616,0.0,25.0,0,0,0,0.0,25.00000000000001
1,5,13,40.72502876,-73.99069656,40.72110063,-73.9919254,3.000000000000005,0.0,-3.0,0.0,0.0,-3.000000000000935,-3.0
1,6,7,40.72066442,-73.98517977,40.72467721,-73.98783413,21.00000000000919,16.00000000000095,-5.0,0.0,0.0,3.000000000000738,-5.000000000000001
1,7,14,40.72467721,-73.98783413,40.73223272,-73.98889957,16.00000000000095,9.00000000000094,-7.0,0.0,0.0,-5.000000000000001,-7.000000000000008
0,8,-2,40.72621788,-73.98379855,40.716629,-73.982616,-2.1771838164834437e-07,0.0,0,0,0,-2.185517149816777e-07,2.1856403797926305e-07
0,9,10,40.72955361,-73.98057249,40.72779126,-73.98564945,25.0,0.0,-33.0,0.0,8.0,9.0,-25.0
0,10,8,40.72779126,-73.98564945,40.72621788,-73.98379855,0.0,-2.1771838164834437e-07,3.0,8.0,2.9999997814411437,-25.0,-2.185517149816777e-07
1,11,5,40.7262807,-73.98978041,40.72502876,-73.99069656,6.000000000000936,3.000000000000005,-3.0,0.0,0.0,-18.0,-3.000000000000935
0,12,9,40.72740794,-73.98142006,40.72955361,-73.98057249,15.999999999999993,25.0,9.0,0.0,0.0,-6.0,9.0
1,13,4,40.72110063,-73.9919254,40.72019576,-73.98997825,0.0,0.0,-2.0,0.0,2.0,-3.0,0.0
1,14,1,40.73223272,-73.98889957,40.73261787,-73.99158043,9.00000000000094,15.00000000000094,6.0,0.0,0.0,-7.000000000000008,6.0
