0,-2,-1,1.0
0,-1,22,1.0
0,3,4,1.0
0,4,6,1.0
0,5,7,1.0
0,6,9,1.0
0,7,11,1.0
0,8,3,1.0
0,9,5,1.0
0,10,13,1.0
0,11,12,1.0
0,12,17,1.0
0,13,8,1.0
0,14,16,1.0
0,15,10,1.0
0,16,-2,1.0
0,17,18,1.0
0,18,14,1.0
0,19,20,1.0
0,20,15,1.0
0,21,19,1.0
0,22,21,1.0
