0,-2,-1,1.0
0,-1,4,1.0
0,1,-2,1.0
0,4,17,1.0
0,7,9,1.0
0,8,7,1.0
0,9,11,1.0
0,10,8,1.0
0,11,12,1.0
0,12,1,1.0
0,13,10,1.0
0,14,13,1.0
0,15,14,1.0
0,16,23,0.9999998982733203
0,17,20,1.0
0,18,15,1.0
0,19,18,1.0
0,20,21,1.0
0,21,22,1.0
0,22,16,1.0
0,23,19,0.9999998974844049
