0,-2,-1,1.0
0,-1,0,1.0
0,0,1,1.0
0,1,2,1.0
0,2,6,1.0
0,3,12,1.0
0,4,15,1.0
0,5,16,1.0
0,6,5,1.0
0,7,4,1.0
0,8,3,1.0
0,9,18,1.0
0,10,9,1.0
0,11,10,1.0
0,12,17,1.0
0,13,11,1.0
0,14,7,1.0
0,15,8,1.0
0,16,13,1.0
0,17,-2,1.0
0,18,14,1.0
