0,-2,-1,1.0
0,-1,4,1.0
0,0,1,1.0
0,1,3,1.0
0,2,6,1.0
0,3,11,1.0
0,4,0,1.0
0,5,-2,1.0
0,6,9,1.0
0,7,5,1.0
0,8,7,1.0
0,9,10,1.0
0,10,8,1.0
0,11,2,1.0
