station_id,datetime,pickup,dropoff,net,bike,dock,capacity
3016.0,2016-06-01 19:25:00,0,0,0,29,18,47
3016.0,2016-06-01 19:28:00,1,1,0,29,18,47
3016.0,2016-06-01 19:31:00,1,3,2,31,16,47
3016.0,2016-06-01 19:34:00,1,1,0,31,16,47
3016.0,2016-06-01 19:37:00,1,3,2,33,14,47
3016.0,2016-06-01 19:40:00,0,0,0,33,14,47
3016.0,2016-06-01 19:43:00,4,0,-4,29,18,47
3016.0,2016-06-01 19:46:00,0,1,1,30,17,47
3016.0,2016-06-01 19:49:00,0,4,4,34,13,47
3016.0,2016-06-01 19:51:00,0,2,2,36,11,47
3016.0,2016-06-01 19:54:00,0,2,2,38,9,47
3016.0,2016-06-01 19:57:00,2,0,-2,36,11,47
3016.0,2016-06-01 20:00:00,0,1,1,37,10,47
3016.0,2016-06-01 20:03:00,3,0,-3,34,13,47
3016.0,2016-06-01 20:06:00,0,0,0,34,13,47
3016.0,2016-06-01 20:09:00,0,0,0,32,15,47
3016.0,2016-06-01 20:12:00,0,0,0,32,15,47
3016.0,2016-06-01 20:15:00,0,1,1,33,14,47
3016.0,2016-06-01 20:18:00,1,1,0,33,14,47
3016.0,2016-06-01 20:21:00,0,2,2,35,12,47
3016.0,2016-06-01 20:24:00,2,0,-2,33,14,47
3016.0,2016-06-01 20:26:00,1,1,0,34,13,47
3016.0,2016-06-01 20:29:00,1,0,-1,33,14,47
3016.0,2016-06-01 20:32:00,1,0,-1,32,15,47
3016.0,2016-06-01 20:35:00,0,0,0,32,15,47
3016.0,2016-06-01 20:38:00,0,0,0,32,15,47
3016.0,2016-06-01 20:41:00,0,0,0,32,15,47
3016.0,2016-06-01 20:43:00,0,0,0,32,15,47
3016.0,2016-06-01 20:46:00,1,3,2,34,13,47
3016.0,2016-06-01 20:49:00,1,0,-1,33,14,47
3016.0,2016-06-01 20:52:00,0,1,1,34,13,47
3016.0,2016-06-01 20:55:00,0,1,1,35,12,47
3016.0,2016-06-01 20:58:00,0,0,0,35,12,47
3016.0,2016-06-01 21:00:00,0,0,0,35,12,47
3016.0,2016-06-01 21:03:00,0,1,1,36,11,47
3016.0,2016-06-01 21:06:00,0,2,2,38,9,47
3016.0,2016-06-01 21:09:00,0,0,0,38,9,47
3016.0,2016-06-01 21:12:00,0,1,1,39,8,47
3016.0,2016-06-01 21:15:00,0,0,0,39,8,47
3016.0,2016-06-01 21:17:00,0,0,0,39,8,47
3016.0,2016-06-01 21:20:00,0,1,1,40,7,47
3016.0,2016-06-01 21:23:00,0,0,0,40,7,47
3016.0,2016-06-01 21:26:00,0,0,0,40,7,47
3016.0,2016-06-01 21:29:00,0,0,0,40,7,47
3016.0,2016-06-01 21:32:00,0,0,0,40,7,47
3016.0,2016-06-01 21:33:00,0,0,0,40,7,47
3016.0,2016-06-01 21:36:00,1,0,-1,39,8,47
3016.0,2016-06-01 21:39:00,0,0,0,39,8,47
3016.0,2016-06-01 21:42:00,0,0,0,39,8,47
3016.0,2016-06-01 21:45:00,1,0,-1,38,9,47
3016.0,2016-06-01 21:48:00,2,0,-2,36,11,47
3016.0,2016-06-01 21:51:00,0,0,0,36,11,47
3016.0,2016-06-01 21:53:00,0,0,0,36,11,47
3016.0,2016-06-01 21:56:00,0,0,0,36,11,47
3016.0,2016-06-01 21:59:00,0,0,0,36,11,47
3016.0,2016-06-01 22:02:00,0,0,0,36,11,47
3016.0,2016-06-01 22:05:00,0,1,1,37,10,47
3016.0,2016-06-01 22:08:00,4,1,-3,34,13,47
3016.0,2016-06-01 22:11:00,1,0,-1,33,14,47
3016.0,2016-06-01 22:14:00,0,1,1,34,13,47
3016.0,2016-06-01 22:17:00,1,0,-1,33,14,47
3016.0,2016-06-01 22:20:00,0,0,0,33,14,47
3016.0,2016-06-01 22:23:00,0,1,1,34,13,47
3016.0,2016-06-01 22:26:00,1,0,-1,33,14,47
