v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,6.999999999999872,0,0,0,-13.999999999999893,6.999999999999872
0,-1,2,40.716629,-73.982616,40.72299208,-73.97995466,6.999999999999872,10.99999999999985,4.0,0,0,6.999999999999872,4.0
0,0,15,40.72903917,-73.99404649,40.72706363,-73.99662137,19.0,25.0,6.0,0.0,0.0,8.999999999999998,6.0
0,1,14,40.73261787,-73.99158043,40.73143724,-73.99490342,16.999999999999957,13.999999999999973,-3.0,0.0,0.0,5.999999999999998,-3.0
0,2,3,40.72299208,-73.97995466,40.72521311,-73.97768752,10.99999999999985,13.99999999999985,3.0,0.0,0.0,4.0,3.0
0,3,8,40.72521311,-73.97768752,40.72621788,-73.98379855,13.99999999999985,16.999999999999847,3.0,0.0,0.0,3.0,3.0
0,4,-2,40.72019576,-73.98997825,40.716629,-73.982616,13.999999999999893,0.0,0,0,0,0.0,-13.999999999999893
0,5,7,40.72502876,-73.99069656,40.72467721,-73.98783413,21.999999999999993,16.999999999999893,-5.0,0.0,0.0,-3.0,-5.0
0,7,10,40.72467721,-73.98783413,40.72110063,-73.9919254,16.999999999999893,13.999999999999885,-3.0,0.0,0.0,-5.0,-3.0
0,8,9,40.72621788,-73.98379855,40.72740794,-73.98142006,16.999999999999847,10.99999999999985,-6.0,0.0,0.0,3.0,-6.0
0,9,12,40.72740794,-73.98142006,40.73221853,-73.98165557,10.99999999999985,13.999999999999908,3.0,0.0,0.0,-6.0,3.0
0,10,4,40.72110063,-73.9919254,40.72019576,-73.98997825,13.999999999999885,13.999999999999893,0.0,0.0,0.0,-3.0,0.0
0,11,1,40.73223272,-73.98889957,40.73261787,-73.99158043,10.999999999999906,16.999999999999957,6.0,0.0,0.0,-7.0,5.999999999999998
0,12,13,40.73221853,-73.98165557,40.73381219,-73.98054421,13.999999999999908,17.999999999999908,4.0,0.0,0.0,3.0,4.0
0,13,11,40.73381219,-73.98054421,40.73223272,-73.98889957,17.999999999999908,10.999999999999906,-7.0,0.0,0.0,4.0,-7.0
0,14,16,40.73143724,-73.99490342,40.7292365,-73.99086803,13.999999999999973,10.0,-4.0,0.0,0.0,-3.0,-4.0
0,15,5,40.72706363,-73.99662137,40.72502876,-73.99069656,25.0,21.999999999999993,-3.0,0.0,0.0,6.0,-3.0
0,16,0,40.7292365,-73.99086803,40.72903917,-73.99404649,10.0,19.0,9.0,0.0,0.0,-4.0,8.999999999999998
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,-2.9999999999999662,0.0
1,-1,1,40.716629,-73.982616,40.72066442,-73.98517977,0.0,3.0000000000000053,3.0,0,0,0.0,3.0000000000000053
1,0,-2,40.72019576,-73.98997825,40.716629,-73.982616,3.0000000000000053,0.0,0,0,0,0.0,-2.9999999999999662
1,1,0,40.72066442,-73.98517977,40.72019576,-73.98997825,3.0000000000000053,3.0000000000000053,-2.0,0.0,2.0,3.0000000000000053,0.0
obj:,6.412828648576081
unsatisfied:,1.0
travel distance:,5.412828648576081
clock time,0.17397594451904297
