v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,22.0,0,0,0,-2.0,22.0
0,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,22.0,25.0,3.0,0,0,22.0,3.0
0,0,7,40.7208736,-73.98085795,40.72453734,-73.98185424,25.0,21.0,-4.0,0.0,0.0,3.0,-4.0
0,1,5,40.72621788,-73.98379855,40.72217444,-73.98368779,2.0,2.0,0.0,0.0,0.0,-6.0,0.0
0,2,4,40.72955361,-73.98057249,40.734232,-73.986923,21.0,24.0,3.0,0.0,0.0,-4.0,3.0
0,3,9,40.73454567,-73.99074142,40.73223272,-73.98889957,5.0,2.0,-3.0,0.0,0.0,-19.0,-3.0
0,4,3,40.734232,-73.986923,40.73454567,-73.99074142,24.0,5.0,-19.0,0.0,0.0,3.0,-19.0
0,5,-2,40.72217444,-73.98368779,40.716629,-73.982616,2.0,0.0,0,0,0,0.0,-2.0
0,6,2,40.72082834,-73.97793172,40.72955361,-73.98057249,25.0,21.0,-4.0,0.0,0.0,4.0,-4.0
0,7,6,40.72453734,-73.98185424,40.72082834,-73.97793172,21.0,25.0,4.0,0.0,0.0,-4.0,4.0
0,8,1,40.72953837,-73.98426726,40.72621788,-73.98379855,8.0,2.0,-6.0,0.0,0.0,6.0,-6.0
0,9,8,40.73223272,-73.98889957,40.72953837,-73.98426726,2.0,8.0,6.0,0.0,0.0,-3.0,6.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,23.0,0,0,0,-8.000000000000322,23.0
1,-1,7,40.716629,-73.982616,40.722055,-73.989111,23.0,17.0,-6.0,0,0,23.0,-6.0
1,0,-2,40.7208736,-73.98085795,40.716629,-73.982616,8.000000000000322,0.0,0,0,0,3.197442310920451e-13,-8.000000000000322
1,1,8,40.72743423,-73.99379025,40.72903917,-73.99404649,12.0,15.0,3.0,0.0,0.0,-2.0000000000000004,3.0
1,2,1,40.72317958,-73.99480012,40.72743423,-73.99379025,14.0,12.0,-2.0,0.0,0.0,4.0,-2.0000000000000004
1,3,10,40.72229346,-73.99147535,40.72110063,-73.9919254,13.0,10.0,-3.0,0.0,0.0,-4.0,-3.0
1,4,5,40.73331967,-73.99510132,40.73454567,-73.99074142,10.0,0.0,-10.0,0.0,0.0,-5.0,-10.0
1,5,9,40.73454567,-73.99074142,40.73261787,-73.99158043,0.0,2.0000000000000018,2.0,0.0,0.0,-10.0,2.0
1,6,0,40.72217444,-73.98368779,40.7208736,-73.98085795,8.000000000000002,8.000000000000322,1.0,0.0,0.9999999999996447,6.0,3.197442310920451e-13
1,7,3,40.722055,-73.989111,40.72229346,-73.99147535,17.0,13.0,-4.0,0.0,0.0,-6.0,-4.0
1,8,4,40.72903917,-73.99404649,40.73331967,-73.99510132,15.0,10.0,-5.0,0.0,0.0,3.0,-5.0
1,9,6,40.73261787,-73.99158043,40.72217444,-73.98368779,2.0000000000000018,8.000000000000002,6.0,0.0,0.0,2.0,6.0
1,10,2,40.72110063,-73.9919254,40.72317958,-73.99480012,10.0,14.0,4.0,0.0,0.0,-3.0,4.0
obj:,7.401659025867928
unsatisfied:,0.49999999999982236
travel distance:,6.901659025868105
clock time,0.3702068328857422
