v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,23.99999999999999,0,0,0,-1.9984014443252818e-14,23.99999999999999
0,-1,14,40.716629,-73.982616,40.72019576,-73.98997825,23.99999999999999,5.999999999999989,-18.0,0,0,23.99999999999999,-18.0
0,0,3,40.72743423,-73.99379025,40.72317958,-73.99480012,0.0,3.0000000000000053,3.0,0.0,0.0,-11.0,3.0
0,1,2,40.72621788,-73.98379855,40.72955361,-73.98057249,4.999999999999999,7.999999999999999,3.0,0.0,0.0,3.0,3.0
0,2,9,40.72955361,-73.98057249,40.72953837,-73.98426726,7.999999999999999,12.0,4.0,0.0,0.0,3.0,4.0
0,3,12,40.72317958,-73.99480012,40.72110063,-73.9919254,3.0000000000000053,5.329070518200751e-15,-3.0,0.0,0.0,3.0,-3.0
0,4,1,40.72229346,-73.99147535,40.72621788,-73.98379855,1.9999999999999898,4.999999999999999,3.0,0.0,0.0,-4.0,3.0
0,5,10,40.73331967,-73.99510132,40.72903917,-73.99404649,5.0,10.999999999999996,6.0,0.0,0.0,-3.0,6.0
0,6,11,40.73454567,-73.99074142,40.73261787,-73.99158043,4.0,8.000000000000007,4.0,0.0,0.0,-21.0,4.0
0,7,6,40.734232,-73.986923,40.73454567,-73.99074142,25.0,4.0,-21.0,0.0,0.0,20.0,-21.0
0,8,-2,40.722055,-73.989111,40.716629,-73.982616,1.5987211554602254e-14,0.0,0,0,0,-2.7755575615628914e-16,-1.9984014443252818e-14
0,9,13,40.72953837,-73.98426726,40.73223272,-73.98889957,12.0,4.999999999999999,-7.0,0.0,0.0,4.0,-7.0
0,10,0,40.72903917,-73.99404649,40.72743423,-73.99379025,10.999999999999996,0.0,-11.0,0.0,0.0,6.0,-11.0
0,11,5,40.73261787,-73.99158043,40.73331967,-73.99510132,8.000000000000007,5.0,-3.0,0.0,0.0,4.0,-3.0
0,12,8,40.72110063,-73.9919254,40.722055,-73.989111,5.329070518200751e-15,1.5987211554602254e-14,3.0,0.0,3.0000000000000004,-3.0,-2.7755575615628914e-16
0,13,7,40.73223272,-73.98889957,40.734232,-73.986923,4.999999999999999,25.0,20.0,0.0,0.0,-7.0,20.0
0,14,4,40.72019576,-73.98997825,40.72229346,-73.99147535,5.999999999999989,1.9999999999999898,-4.0,0.0,0.0,-18.0,-4.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,4.0,0,0,0,0.0,4.0
1,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,4.0,17.0,13.0,0,0,4.0,13.0
1,0,4,40.7208736,-73.98085795,40.72082834,-73.97793172,17.0,24.0,7.0,0.0,0.0,13.0,7.0
1,2,5,40.73454567,-73.99074142,40.722055,-73.989111,9.000000000000002,10.0,3.0,0.0,2.0,-13.0,1.0
1,3,2,40.72217444,-73.98368779,40.73454567,-73.99074142,22.0,9.000000000000002,-13.0,0.0,0.0,6.0,-13.0
1,4,6,40.72082834,-73.97793172,40.72453734,-73.98185424,24.0,16.0,-8.0,0.0,0.0,7.0,-8.0
1,5,8,40.722055,-73.989111,40.72019576,-73.98997825,10.0,0.0,-10.0,2.0,0.0,1.0,-10.0
1,6,3,40.72453734,-73.98185424,40.72217444,-73.98368779,16.0,22.0,6.0,0.0,0.0,-8.0,6.0
1,7,-2,40.72110063,-73.9919254,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
1,8,7,40.72019576,-73.98997825,40.72110063,-73.9919254,0.0,0.0,0.0,0.0,0.0,-10.0,0.0
obj:,10.296037664121123
unsatisfied:,2.5
travel distance:,7.796037664121123
clock time,0.5270290374755859
