v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,7.999999999999989,0,0,0,-20.99999999999997,7.999999999999989
0,-1,7,40.716629,-73.982616,40.72066442,-73.98517977,7.999999999999989,16.999999999999996,9.0,0,0,7.999999999999989,9.0
0,0,6,40.722055,-73.989111,40.72502876,-73.99069656,11.000000000000004,2.9999999999999964,-8.0,0.0,0.0,-6.0,-8.0
0,1,4,40.72453734,-73.98185424,40.72299208,-73.97995466,20.999999999999986,20.99999999999997,0.0,0.0,0.0,-4.0,0.0
0,2,3,40.72903917,-73.99404649,40.73261787,-73.99158043,10.999999999999977,14.999999999999979,4.0,0.0,0.0,8.0,4.0
0,3,9,40.73261787,-73.99158043,40.7262807,-73.98978041,14.999999999999979,0.9999999999999787,-14.0,0.0,0.0,4.0,-14.0
0,4,-2,40.72299208,-73.97995466,40.716629,-73.982616,20.99999999999997,0.0,0,0,0,0.0,-20.99999999999997
0,5,10,40.73381219,-73.98054421,40.73221853,-73.98165557,6.999999999999993,22.0,15.0,0.0,0.0,6.0,15.0
0,6,2,40.72502876,-73.99069656,40.72903917,-73.99404649,2.9999999999999964,10.999999999999977,8.0,0.0,0.0,-8.0,8.0
0,7,0,40.72066442,-73.98517977,40.722055,-73.989111,16.999999999999996,11.000000000000004,-6.0,0.0,0.0,9.0,-6.0
0,8,1,40.72621788,-73.98379855,40.72453734,-73.98185424,25.0,20.999999999999986,-4.0,0.0,0.0,3.0,-4.0
0,9,5,40.7262807,-73.98978041,40.73381219,-73.98054421,0.9999999999999787,6.999999999999993,6.0,0.0,0.0,-14.0,6.0
0,10,8,40.73221853,-73.98165557,40.72621788,-73.98379855,22.0,25.0,3.0,0.0,0.0,15.0,3.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,13.0,0,0,0,-17.999999999999694,13.0
1,-1,1,40.716629,-73.982616,40.72299208,-73.97995466,13.0,22.0,9.0,0,0,13.0,9.0
1,0,6,40.72953837,-73.98426726,40.72779126,-73.98564945,7.0,0.0,-7.0,0.0,0.0,7.0,-7.0
1,1,4,40.72299208,-73.97995466,40.72467721,-73.98783413,22.0,14.0,-8.0,0.0,0.0,9.0,-8.0
1,2,3,40.72521311,-73.97768752,40.72066442,-73.98517977,18.0,17.999999999999694,0.0,0.0,0.0,9.0,-3.2152058793144533e-13
1,3,-2,40.72066442,-73.98517977,40.716629,-73.982616,17.999999999999694,0.0,0,0,0,-3.2152058793144533e-13,-17.999999999999694
1,4,7,40.72467721,-73.98783413,40.7262807,-73.98978041,14.0,0.0,-14.0,0.0,0.0,-8.0,-14.0
1,5,2,40.72955361,-73.98057249,40.72521311,-73.97768752,9.0,18.0,9.0,0.0,0.0,9.0,9.0
1,6,5,40.72779126,-73.98564945,40.72955361,-73.98057249,0.0,9.0,9.0,0.0,0.0,-7.0,9.0
1,7,0,40.7262807,-73.98978041,40.72953837,-73.98426726,0.0,7.0,7.0,0.0,0.0,-14.0,7.0
obj:,6.828741868992724
unsatisfied:,0.0
travel distance:,6.828741868992724
clock time,0.17463302612304688
