v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,13.0,0,0,0,-16.000000000000046,13.0
0,-1,14,40.716629,-73.982616,40.733143,-73.975739,13.0,10.0,-3.0,0,0,13.0,-3.0
0,0,-2,40.730473,-73.986724,40.716629,-73.982616,16.000000000000046,0.0,0,0,0,0.0,-16.000000000000046
0,1,5,40.732264,-73.998522,40.730477,-73.999061,8.000000000000039,11.000000000000039,3.0,0.0,0.0,6.0,3.0
0,2,1,40.735324,-73.998004,40.732264,-73.998522,2.0000000000000244,8.000000000000039,6.0,0.0,0.0,-6.0,6.0
0,3,7,40.736245,-73.984738,40.740343,-73.989551,0.0,4.0,4.0,0.0,0.0,-10.0,4.0
0,4,0,40.729039,-73.994046,40.730473,-73.986724,16.000000000000046,16.000000000000046,0.0,0.0,0.0,5.0,0.0
0,5,4,40.730477,-73.999061,40.729039,-73.994046,11.000000000000039,16.000000000000046,5.0,0.0,0.0,3.0,5.0
0,6,13,40.757973,-73.966033,40.760301,-73.998842,15.000000000000025,18.000000000000025,3.0,0.0,0.0,2.0,3.0
0,7,12,40.740343,-73.989551,40.745168,-73.986831,4.0,13.000000000000021,9.0,0.0,0.0,4.0,9.0
0,8,10,40.752554,-73.972826,40.75002,-73.969053,25.000000000000025,13.000000000000025,-12.0,0.0,0.0,3.0,-12.0
0,9,2,40.744751,-73.999154,40.735324,-73.998004,8.000000000000025,2.0000000000000244,-6.0,0.0,0.0,-10.0,-6.0
0,10,6,40.75002,-73.969053,40.757973,-73.966033,13.000000000000025,15.000000000000025,2.0,0.0,0.0,-12.0,2.0
0,11,8,40.745712,-73.981948,40.752554,-73.972826,22.000000000000025,25.000000000000025,3.0,0.0,0.0,3.0,3.0
0,12,15,40.745168,-73.986831,40.748549,-73.988084,13.000000000000021,19.000000000000025,6.0,0.0,0.0,9.0,6.0
0,13,9,40.760301,-73.998842,40.744751,-73.999154,18.000000000000025,8.000000000000025,-10.0,0.0,0.0,3.0,-10.0
0,14,3,40.733143,-73.975739,40.736245,-73.984738,10.0,0.0,-10.0,0.0,0.0,-3.0,-10.0
0,15,11,40.748549,-73.988084,40.745712,-73.981948,19.000000000000025,22.000000000000025,3.0,0.0,0.0,6.0,3.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,3.0,0,0,0,0.0,3.0
1,-1,0,40.716629,-73.982616,40.730473,-73.986724,3.0,12.0,9.0,0,0,3.0,9.0
1,0,1,40.730473,-73.986724,40.734232,-73.986923,12.0,8.0,-4.0,0.0,0.0,9.0,-4.0
1,1,3,40.734232,-73.986923,40.734927,-73.992005,8.0,0.0,-8.0,0.0,0.0,-4.0,-8.0
1,2,-2,40.732618,-73.99158,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
1,3,2,40.734927,-73.992005,40.732618,-73.99158,0.0,0.0,3.0,0.0,3.0,-8.0,0.0
obj:,14.408485073952058
unsatisfied:,1.5
travel distance:,12.908485073952058
clock time,0.1035318374633789
