station_id,datetime,pickup,dropoff,net,bike,dock,capacity
3427.0,2016-08-30 16:12:00,0,0,0,11,29,40
3427.0,2016-08-30 16:15:00,0,0,0,11,29,40
3427.0,2016-08-30 16:18:00,1,0,-1,10,30,40
3427.0,2016-08-30 16:21:00,0,0,0,10,30,40
3427.0,2016-08-30 16:24:00,0,0,0,10,30,40
3427.0,2016-08-30 16:27:00,1,1,0,10,30,40
3427.0,2016-08-30 16:30:00,0,3,3,13,27,40
3427.0,2016-08-30 16:33:00,0,3,3,16,24,40
3427.0,2016-08-30 16:36:00,0,1,1,17,23,40
3427.0,2016-08-30 16:39:00,0,0,0,17,23,40
3427.0,2016-08-30 16:42:00,0,0,0,17,23,40
3427.0,2016-08-30 16:45:00,1,1,0,17,23,40
3427.0,2016-08-30 16:47:00,0,0,0,15,25,40
3427.0,2016-08-30 16:50:00,0,0,0,15,25,40
3427.0,2016-08-30 16:53:00,2,0,-2,13,27,40
3427.0,2016-08-30 16:56:00,0,0,0,13,27,40
3427.0,2016-08-30 16:59:00,1,0,-1,12,28,40
3427.0,2016-08-30 17:02:00,1,0,-1,11,29,40
3427.0,2016-08-30 17:05:00,1,0,-1,10,30,40
3427.0,2016-08-30 17:08:00,1,1,0,10,30,40
3427.0,2016-08-30 17:11:00,1,0,-1,9,31,40
3427.0,2016-08-30 17:14:00,0,1,1,10,30,40
3427.0,2016-08-30 17:17:00,0,0,0,10,30,40
3427.0,2016-08-30 17:20:00,2,0,-2,8,32,40
3427.0,2016-08-30 17:21:00,2,0,-2,8,32,40
3427.0,2016-08-30 17:24:00,0,3,3,11,29,40
3427.0,2016-08-30 17:27:00,0,0,0,11,29,40
3427.0,2016-08-30 17:30:00,1,0,-1,10,30,40
3427.0,2016-08-30 17:33:00,1,0,-1,9,31,40
3427.0,2016-08-30 17:36:00,1,0,-1,8,32,40
3427.0,2016-08-30 17:39:00,0,1,1,9,31,40
3427.0,2016-08-30 17:42:00,0,0,0,9,31,40
3427.0,2016-08-30 17:45:00,1,1,0,9,31,40
3427.0,2016-08-30 17:48:00,1,0,-1,8,32,40
3427.0,2016-08-30 17:51:00,2,0,-2,6,34,40
3427.0,2016-08-30 17:54:00,1,2,1,7,33,40
3427.0,2016-08-30 17:55:00,2,2,0,6,34,40
3427.0,2016-08-30 17:58:00,0,1,1,7,33,40
3427.0,2016-08-30 18:01:00,2,0,-2,5,35,40
3427.0,2016-08-30 18:04:00,2,0,-2,3,37,40
3427.0,2016-08-30 18:07:00,1,1,0,3,37,40
3427.0,2016-08-30 18:10:00,0,1,1,4,36,40
3427.0,2016-08-30 18:13:00,1,1,0,4,36,40
3427.0,2016-08-30 18:16:00,0,0,0,4,36,40
3427.0,2016-08-30 18:19:00,1,0,-1,3,37,40
3427.0,2016-08-30 18:22:00,0,1,1,4,36,40
3427.0,2016-08-30 18:25:00,1,0,-1,3,37,40
3427.0,2016-08-30 18:28:00,2,1,-1,2,38,40
3427.0,2016-08-30 18:30:00,1,0,-1,2,38,40
3427.0,2016-08-30 18:33:00,2,3,1,3,37,40
3427.0,2016-08-30 18:36:00,1,0,-1,2,38,40
3427.0,2016-08-30 18:39:00,1,0,-1,1,39,40
3427.0,2016-08-30 18:42:00,0,2,2,3,37,40
3427.0,2016-08-30 18:45:00,1,0,-1,2,38,40
3427.0,2016-08-30 18:48:00,1,0,-1,1,39,40
3427.0,2016-08-30 18:51:00,1,0,-1,0,40,40
3427.0,2016-08-30 18:54:00,0,2,2,2,38,40
3427.0,2016-08-30 18:57:00,0,1,1,3,37,40
3427.0,2016-08-30 19:00:00,0,0,0,3,37,40
3427.0,2016-08-30 19:03:00,1,1,0,4,36,40
3427.0,2016-08-30 19:06:00,0,0,0,4,36,40
3427.0,2016-08-30 19:09:00,0,1,1,5,35,40
3427.0,2016-08-30 19:12:00,2,0,-2,3,37,40
3427.0,2016-08-30 19:15:00,0,0,0,3,37,40
3427.0,2016-08-30 19:18:00,2,1,-1,2,38,40
3427.0,2016-08-30 19:21:00,0,0,0,2,38,40
3427.0,2016-08-30 19:24:00,0,0,0,2,38,40
3427.0,2016-08-30 19:27:00,1,1,0,2,38,40
3427.0,2016-08-30 19:30:00,2,1,-1,1,39,40
3427.0,2016-08-30 19:33:00,0,0,0,1,39,40
3427.0,2016-08-30 19:36:00,0,0,0,1,39,40
3427.0,2016-08-30 19:38:00,0,0,0,0,40,40
3427.0,2016-08-30 19:41:00,0,0,0,0,40,40
3427.0,2016-08-30 19:44:00,0,1,1,1,39,40
3427.0,2016-08-30 19:47:00,0,1,1,2,38,40
3427.0,2016-08-30 19:50:00,2,0,-2,0,40,40
3427.0,2016-08-30 19:53:00,0,0,0,0,40,40
3427.0,2016-08-30 19:56:00,0,0,0,0,40,40
3427.0,2016-08-30 19:59:00,0,1,1,1,39,40
3427.0,2016-08-30 20:02:00,0,0,0,1,39,40
3427.0,2016-08-30 20:05:00,1,0,-1,0,40,40
3427.0,2016-08-30 20:08:00,0,1,1,1,39,40
3427.0,2016-08-30 20:10:00,0,0,0,2,38,40
3427.0,2016-08-30 20:13:00,1,0,-1,1,39,40
3427.0,2016-08-30 20:16:00,0,0,0,1,39,40
3427.0,2016-08-30 20:19:00,1,0,-1,0,40,40
3427.0,2016-08-30 20:22:00,0,0,0,0,40,40
3427.0,2016-08-30 20:25:00,0,0,0,0,40,40
3427.0,2016-08-30 20:28:00,0,0,0,0,40,40
3427.0,2016-08-30 20:31:00,0,0,0,0,40,40
3427.0,2016-08-30 20:34:00,0,0,0,0,40,40
3427.0,2016-08-30 20:37:00,0,0,0,0,40,40
3427.0,2016-08-30 20:40:00,0,0,0,0,40,40
3427.0,2016-08-30 20:42:00,0,0,0,0,40,40
3427.0,2016-08-30 20:45:00,0,0,0,0,40,40
3427.0,2016-08-30 20:48:00,0,1,1,1,39,40
3427.0,2016-08-30 20:51:00,1,2,1,2,38,40
3427.0,2016-08-30 20:54:00,1,0,-1,1,39,40
3427.0,2016-08-30 20:57:00,1,0,-1,0,40,40
3427.0,2016-08-30 21:00:00,0,0,0,0,40,40
3427.0,2016-08-30 21:03:00,0,0,0,0,40,40
3427.0,2016-08-30 21:06:00,0,0,0,0,40,40
3427.0,2016-08-30 21:09:00,0,0,0,0,40,40
3427.0,2016-08-30 21:12:00,0,0,0,0,40,40
3427.0,2016-08-30 21:14:00,0,0,0,0,40,40
3427.0,2016-08-30 21:17:00,0,0,0,0,40,40
3427.0,2016-08-30 21:20:00,1,1,0,0,40,40
3427.0,2016-08-30 21:23:00,0,0,0,0,40,40
3427.0,2016-08-30 21:26:00,0,0,0,0,40,40
3427.0,2016-08-30 21:29:00,0,0,0,0,40,40
3427.0,2016-08-30 21:32:00,0,0,0,0,40,40
3427.0,2016-08-30 21:35:00,0,0,0,0,40,40
3427.0,2016-08-30 21:38:00,0,0,0,0,40,40
3427.0,2016-08-30 21:41:00,0,0,0,0,40,40
3427.0,2016-08-30 21:44:00,0,0,0,0,40,40
3427.0,2016-08-30 21:47:00,0,0,0,0,40,40
3427.0,2016-08-30 21:48:00,0,0,0,0,40,40
3427.0,2016-08-30 21:51:00,0,0,0,0,40,40
3427.0,2016-08-30 21:54:00,0,0,0,0,40,40
3427.0,2016-08-30 21:57:00,0,0,0,0,40,40
3427.0,2016-08-30 22:00:00,0,0,0,0,40,40
3427.0,2016-08-30 22:03:00,0,0,0,0,40,40
3427.0,2016-08-30 22:06:00,0,0,0,0,40,40
3427.0,2016-08-30 22:09:00,0,0,0,0,40,40
3427.0,2016-08-30 22:12:00,0,0,0,0,40,40
3427.0,2016-08-30 22:15:00,0,0,0,0,40,40
3427.0,2016-08-30 22:18:00,0,0,0,0,40,40
3427.0,2016-08-30 22:19:00,0,0,0,0,40,40
3427.0,2016-08-30 22:22:00,0,0,0,0,40,40
3427.0,2016-08-30 22:25:00,0,0,0,0,40,40
3427.0,2016-08-30 22:28:00,0,0,0,0,40,40
3427.0,2016-08-30 22:31:00,0,0,0,0,40,40
3427.0,2016-08-30 22:34:00,0,0,0,0,40,40
3427.0,2016-08-30 22:37:00,0,0,0,0,40,40
3427.0,2016-08-30 22:40:00,0,0,0,0,40,40
3427.0,2016-08-30 22:43:00,0,0,0,0,40,40
3427.0,2016-08-30 22:46:00,0,0,0,0,40,40
3427.0,2016-08-30 22:49:00,0,0,0,0,40,40
3427.0,2016-08-30 22:50:00,0,0,0,0,40,40
3427.0,2016-08-30 22:53:00,0,0,0,0,40,40
3427.0,2016-08-30 22:56:00,0,0,0,0,40,40
3427.0,2016-08-30 22:59:00,0,0,0,0,40,40
3427.0,2016-08-30 23:02:00,0,0,0,0,40,40
3427.0,2016-08-30 23:05:00,0,0,0,0,40,40
3427.0,2016-08-30 23:08:00,0,0,0,0,40,40
3427.0,2016-08-30 23:11:00,0,0,0,0,40,40
3427.0,2016-08-30 23:14:00,0,0,0,0,40,40
3427.0,2016-08-30 23:17:00,0,0,0,0,40,40
3427.0,2016-08-30 23:20:00,0,0,0,0,40,40
3427.0,2016-08-30 23:21:00,0,0,0,0,40,40
3427.0,2016-08-30 23:24:00,0,0,0,0,40,40
3427.0,2016-08-30 23:27:00,0,0,0,0,40,40
3427.0,2016-08-30 23:30:00,0,0,0,0,40,40
3427.0,2016-08-30 23:33:00,0,0,0,0,40,40
3427.0,2016-08-30 23:36:00,0,0,0,0,40,40
3427.0,2016-08-30 23:39:00,0,0,0,0,40,40
3427.0,2016-08-30 23:42:00,0,0,0,0,40,40
3427.0,2016-08-30 23:45:00,0,0,0,0,40,40
3427.0,2016-08-30 23:48:00,0,0,0,0,40,40
3427.0,2016-08-30 23:51:00,0,0,0,0,40,40
3427.0,2016-08-30 23:54:00,0,0,0,0,40,40
3427.0,2016-08-30 23:57:00,0,0,0,0,40,40
3427.0,2016-08-31 00:00:00,0,0,0,0,40,40
3427.0,2016-08-31 00:03:00,0,0,0,0,40,40
3427.0,2016-08-31 00:06:00,0,0,0,0,40,40
3427.0,2016-08-31 00:09:00,0,0,0,0,40,40
3427.0,2016-08-31 00:12:00,0,1,1,1,39,40
3427.0,2016-08-31 00:15:00,0,0,0,1,39,40
3427.0,2016-08-31 00:18:00,0,0,0,1,39,40
3427.0,2016-08-31 00:21:00,0,0,0,1,39,40
3427.0,2016-08-31 00:24:00,0,0,0,1,39,40
3427.0,2016-08-31 00:27:00,0,0,0,1,39,40
3427.0,2016-08-31 00:30:00,0,0,0,1,39,40
3427.0,2016-08-31 00:33:00,0,0,0,1,39,40
3427.0,2016-08-31 00:36:00,0,0,0,1,39,40
3427.0,2016-08-31 00:39:00,0,0,0,1,39,40
3427.0,2016-08-31 00:42:00,0,0,0,1,39,40
3427.0,2016-08-31 00:45:00,0,0,0,1,39,40
3427.0,2016-08-31 00:48:00,0,0,0,1,39,40
3427.0,2016-08-31 00:51:00,0,0,0,1,39,40
3427.0,2016-08-31 00:54:00,0,0,0,1,39,40
3427.0,2016-08-31 00:57:00,0,0,0,1,39,40
3427.0,2016-08-31 01:00:00,0,0,0,1,39,40
3427.0,2016-08-31 01:03:00,0,0,0,1,39,40
3427.0,2016-08-31 01:05:00,0,0,0,1,39,40
3427.0,2016-08-31 01:08:00,0,0,0,1,39,40
3427.0,2016-08-31 01:11:00,0,0,0,1,39,40
3427.0,2016-08-31 01:14:00,0,0,0,1,39,40
3427.0,2016-08-31 01:17:00,0,0,0,1,39,40
3427.0,2016-08-31 01:20:00,0,0,0,1,39,40
3427.0,2016-08-31 01:23:00,0,0,0,1,39,40
3427.0,2016-08-31 01:26:00,0,0,0,1,39,40
3427.0,2016-08-31 01:29:00,0,0,0,1,39,40
3427.0,2016-08-31 01:32:00,0,0,0,1,39,40
3427.0,2016-08-31 01:34:00,0,0,0,1,39,40
3427.0,2016-08-31 01:37:00,0,0,0,1,39,40
3427.0,2016-08-31 01:40:00,0,0,0,1,39,40
3427.0,2016-08-31 01:43:00,0,0,0,1,39,40
3427.0,2016-08-31 01:46:00,0,0,0,1,39,40
3427.0,2016-08-31 01:49:00,0,0,0,1,39,40
3427.0,2016-08-31 01:52:00,0,0,0,1,39,40
3427.0,2016-08-31 01:55:00,0,0,0,1,39,40
3427.0,2016-08-31 01:58:00,0,0,0,1,39,40
3427.0,2016-08-31 02:01:00,0,0,0,1,39,40
3427.0,2016-08-31 02:04:00,0,0,0,1,39,40
3427.0,2016-08-31 02:07:00,0,0,0,1,39,40
3427.0,2016-08-31 02:10:00,0,0,0,1,39,40
3427.0,2016-08-31 02:13:00,0,0,0,1,39,40
3427.0,2016-08-31 02:16:00,0,0,0,1,39,40
3427.0,2016-08-31 02:19:00,0,0,0,1,39,40
3427.0,2016-08-31 02:22:00,0,0,0,1,39,40
3427.0,2016-08-31 02:25:00,0,0,0,1,39,40
3427.0,2016-08-31 02:28:00,0,0,0,1,39,40
3427.0,2016-08-31 02:31:00,0,0,0,1,39,40
3427.0,2016-08-31 02:34:00,0,0,0,1,39,40
3427.0,2016-08-31 02:37:00,0,0,0,1,39,40
3427.0,2016-08-31 02:40:00,0,0,0,1,39,40
3427.0,2016-08-31 02:43:00,0,0,0,1,39,40
3427.0,2016-08-31 02:46:00,0,0,0,1,39,40
3427.0,2016-08-31 02:49:00,0,0,0,1,39,40
3427.0,2016-08-31 02:52:00,0,0,0,1,39,40
3427.0,2016-08-31 02:55:00,0,0,0,1,39,40
3427.0,2016-08-31 02:58:00,0,0,0,1,39,40
3427.0,2016-08-31 03:01:00,0,0,0,1,39,40
3427.0,2016-08-31 03:03:00,0,0,0,1,39,40
3427.0,2016-08-31 03:06:00,0,0,0,1,39,40
3427.0,2016-08-31 03:09:00,0,0,0,1,39,40
3427.0,2016-08-31 03:12:00,0,0,0,1,39,40
3427.0,2016-08-31 03:15:00,0,0,0,1,39,40
3427.0,2016-08-31 03:18:00,0,0,0,1,39,40
3427.0,2016-08-31 03:21:00,0,0,0,1,39,40
3427.0,2016-08-31 03:24:00,0,0,0,1,39,40
3427.0,2016-08-31 03:27:00,0,0,0,1,39,40
3427.0,2016-08-31 03:30:00,0,0,0,1,39,40
3427.0,2016-08-31 03:33:00,0,0,0,1,39,40
3427.0,2016-08-31 03:36:00,0,0,0,1,39,40
3427.0,2016-08-31 03:39:00,0,0,0,1,39,40
3427.0,2016-08-31 03:42:00,0,0,0,1,39,40
3427.0,2016-08-31 03:45:00,0,0,0,1,39,40
3427.0,2016-08-31 03:48:00,0,0,0,1,39,40
