station_id,datetime,pickup,dropoff,net,bike,dock,capacity
501.0,2016-08-02 14:02:00,0,0,0,2,41,43
501.0,2016-08-02 14:05:00,0,0,0,2,41,43
501.0,2016-08-02 14:08:00,0,0,0,2,41,43
501.0,2016-08-02 14:11:00,0,0,0,2,41,43
501.0,2016-08-02 14:14:00,0,0,0,2,41,43
501.0,2016-08-02 14:17:00,0,0,0,2,41,43
501.0,2016-08-02 14:20:00,0,0,0,2,41,43
501.0,2016-08-02 14:23:00,0,0,0,2,41,43
501.0,2016-08-02 14:26:00,0,1,1,3,40,43
501.0,2016-08-02 14:29:00,0,0,0,3,40,43
501.0,2016-08-02 14:32:00,0,1,1,4,39,43
501.0,2016-08-02 14:35:00,0,0,0,4,39,43
501.0,2016-08-02 14:38:00,0,0,0,4,39,43
501.0,2016-08-02 14:41:00,2,0,-2,2,41,43
501.0,2016-08-02 14:44:00,0,0,0,2,41,43
501.0,2016-08-02 14:47:00,0,0,0,2,41,43
501.0,2016-08-02 14:50:00,0,0,0,2,41,43
501.0,2016-08-02 14:53:00,0,1,1,3,40,43
501.0,2016-08-02 14:56:00,1,0,-1,2,41,43
501.0,2016-08-02 14:59:00,1,0,-1,1,42,43
501.0,2016-08-02 15:02:00,0,0,0,1,42,43
501.0,2016-08-02 15:05:00,0,0,0,1,42,43
501.0,2016-08-02 15:08:00,1,0,-1,0,43,43
501.0,2016-08-02 15:11:00,0,0,0,0,43,43
501.0,2016-08-02 15:14:00,0,0,0,0,43,43
501.0,2016-08-02 15:17:00,0,0,0,0,43,43
501.0,2016-08-02 15:20:00,0,0,0,0,43,43
501.0,2016-08-02 15:23:00,0,0,0,0,43,43
501.0,2016-08-02 15:26:00,0,0,0,0,43,43
501.0,2016-08-02 15:29:00,0,0,0,0,43,43
501.0,2016-08-02 15:32:00,0,0,0,0,43,43
501.0,2016-08-02 15:35:00,0,1,1,1,42,43
501.0,2016-08-02 15:38:00,0,1,1,2,41,43
501.0,2016-08-02 15:41:00,0,0,0,2,41,43
501.0,2016-08-02 15:44:00,1,0,-1,1,42,43
501.0,2016-08-02 15:47:00,0,0,0,1,42,43
501.0,2016-08-02 15:50:00,0,0,0,1,42,43
501.0,2016-08-02 15:53:00,0,1,1,2,41,43
501.0,2016-08-02 15:56:00,0,0,0,2,41,43
501.0,2016-08-02 15:59:00,1,0,-1,1,42,43
501.0,2016-08-02 16:02:00,0,1,1,2,41,43
501.0,2016-08-02 16:05:00,0,0,0,2,41,43
501.0,2016-08-02 16:08:00,0,4,4,6,37,43
501.0,2016-08-02 16:11:00,0,0,0,6,37,43
501.0,2016-08-02 16:14:00,0,3,3,9,34,43
501.0,2016-08-02 16:15:00,0,3,3,9,34,43
501.0,2016-08-02 16:18:00,0,3,3,12,31,43
501.0,2016-08-02 16:21:00,0,3,3,15,28,43
501.0,2016-08-02 16:24:00,0,0,0,15,28,43
501.0,2016-08-02 16:27:00,0,0,0,15,28,43
501.0,2016-08-02 16:30:00,0,1,1,16,27,43
501.0,2016-08-02 16:33:00,0,1,1,17,26,43
501.0,2016-08-02 16:36:00,0,4,4,21,22,43
501.0,2016-08-02 16:39:00,4,0,-4,17,26,43
501.0,2016-08-02 16:42:00,0,1,1,18,25,43
501.0,2016-08-02 16:45:00,1,1,0,18,25,43
501.0,2016-08-02 16:48:00,0,1,1,19,24,43
501.0,2016-08-02 16:51:00,1,2,1,20,23,43
501.0,2016-08-02 16:54:00,0,2,2,22,21,43
501.0,2016-08-02 16:57:00,0,3,3,25,18,43
501.0,2016-08-02 17:00:00,0,6,6,31,12,43
501.0,2016-08-02 17:03:00,1,7,6,37,6,43
501.0,2016-08-02 17:06:00,0,5,5,42,1,43
501.0,2016-08-02 17:09:00,1,3,2,43,0,43
501.0,2016-08-02 17:12:00,0,0,0,43,0,43
501.0,2016-08-02 17:15:00,4,0,-4,39,4,43
501.0,2016-08-02 17:18:00,2,0,-2,37,6,43
501.0,2016-08-02 17:21:00,1,2,1,38,5,43
501.0,2016-08-02 17:24:00,0,2,2,40,3,43
501.0,2016-08-02 17:27:00,1,2,1,41,2,43
501.0,2016-08-02 17:30:00,1,1,0,41,2,43
501.0,2016-08-02 17:33:00,3,1,-2,39,4,43
501.0,2016-08-02 17:36:00,1,1,0,39,4,43
501.0,2016-08-02 17:39:00,2,1,-1,38,5,43
501.0,2016-08-02 17:42:00,1,5,4,42,1,43
501.0,2016-08-02 17:45:00,2,2,0,42,1,43
501.0,2016-08-02 17:48:00,1,1,0,42,1,43
501.0,2016-08-02 17:51:00,1,4,3,43,0,43
501.0,2016-08-02 17:54:00,2,1,-1,42,1,43
501.0,2016-08-02 17:57:00,2,3,1,43,0,43
501.0,2016-08-02 18:00:00,1,0,-1,42,1,43
501.0,2016-08-02 18:03:00,0,0,0,42,1,43
501.0,2016-08-02 18:06:00,3,1,-2,40,3,43
501.0,2016-08-02 18:09:00,0,3,3,43,0,43
501.0,2016-08-02 18:12:00,2,1,-1,42,1,43
501.0,2016-08-02 18:15:00,0,3,3,43,0,43
501.0,2016-08-02 18:18:00,0,5,5,43,0,43
501.0,2016-08-02 18:20:00,0,3,3,21,22,43
