v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,8.0,0,0,0,-25.0,8.0
0,-1,14,40.716629,-73.982616,40.714215,-73.981346,8.0,9.999999999999998,2.0,0,0,8.0,2.0
0,0,6,40.7284186,-73.98713956,40.72953837,-73.98426726,4.000000000192777,2.0000000001927773,-2.0,0.0,0.0,-5.0,-2.0
0,1,2,40.734232,-73.986923,40.73047309,-73.98672378,25.0,7.000000000053549,-18.0,0.0,0.0,2.0,-18.0
0,2,12,40.73047309,-73.98672378,40.73221853,-73.98165557,7.000000000053549,23.000000000036056,16.0,0.0,0.0,-18.0,16.0
0,3,0,40.72779126,-73.98564945,40.7284186,-73.98713956,9.000000000192777,4.000000000192777,-5.0,0.0,0.0,-5.0,-5.0
0,4,8,40.72066442,-73.98517977,40.72217444,-73.98368779,8.000000000000002,10.000000000000002,2.0,0.0,0.0,5.0,2.0
0,5,1,40.73624527,-73.98473765,40.734232,-73.986923,23.00000000006576,25.0,2.0,0.0,0.0,6.0,2.0
0,6,9,40.72953837,-73.98426726,40.73587678,-73.98205027,2.0000000001927773,7.000000000180103,5.0,0.0,0.0,-2.0,5.0
0,7,3,40.72621788,-73.98379855,40.72779126,-73.98564945,14.000000000192777,9.000000000192777,-5.0,0.0,0.0,4.0,-5.0
0,8,18,40.72217444,-73.98368779,40.72299208,-73.97995466,10.000000000000002,7.000000000000002,-3.0,0.0,0.0,2.0,-3.0
0,9,16,40.73587678,-73.98205027,40.73381219,-73.98054421,7.000000000180103,1.0000000001616067,-6.0,0.0,0.0,5.0,-6.0
0,10,7,40.72453734,-73.98185424,40.72621788,-73.98379855,10.000000000000002,14.000000000192777,4.0,0.0,0.0,3.0,4.0
0,11,4,40.71926081,-73.98178024,40.72066442,-73.98517977,3.0000000000000013,8.000000000000002,5.0,0.0,0.0,3.0,5.0
0,12,15,40.73221853,-73.98165557,40.72955361,-73.98057249,23.000000000036056,25.0,2.0,0.0,0.0,16.0,2.0
0,13,-2,40.72740794,-73.98142006,40.716629,-73.982616,25.0,0.0,0,0,0,0.0,-25.0
0,14,17,40.714215,-73.981346,40.71739973,-73.98016555,9.999999999999998,0.0,-10.0,0.0,0.0,2.0,-9.999999999999998
0,15,13,40.72955361,-73.98057249,40.72740794,-73.98142006,25.0,25.0,2.0,0.0,2.0,2.0,0.0
0,16,19,40.73381219,-73.98054421,40.73912601,-73.97973776,1.0000000001616067,17.00000000012049,16.0,0.0,0.0,-6.0,16.0
0,17,11,40.71739973,-73.98016555,40.71926081,-73.98178024,0.0,3.0000000000000013,3.0,0.0,0.0,-9.999999999999998,3.0
0,18,10,40.72299208,-73.97995466,40.72453734,-73.98185424,7.000000000000002,10.000000000000002,3.0,0.0,0.0,-3.0,3.0
0,19,5,40.73912601,-73.97973776,40.73624527,-73.98473765,17.00000000012049,23.00000000006576,6.0,0.0,0.0,16.0,6.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,-4.999999999999993,0.0
1,-1,3,40.716629,-73.982616,40.71850211,-73.98329859,0.0,6.0,6.0,0,0,0.0,6.0
1,0,2,40.71559509,-73.9870295,40.713126,-73.984844,9.99999999999999,4.999999999999986,-5.0,0.0,0.0,2.999999999999999,-5.0
1,1,0,40.73047309,-73.98672378,40.71559509,-73.9870295,6.999999999999993,9.99999999999999,3.0,0.0,0.0,-14.0,2.999999999999999
1,2,4,40.713126,-73.984844,40.71622644,-73.98261206,4.999999999999986,4.999999999999986,-3.0,0.0,3.0,-5.0,0.0
1,3,6,40.71850211,-73.98329859,40.7208736,-73.98085795,6.0,10.999999999999996,5.0,0.0,0.0,6.0,5.0
1,4,-2,40.71622644,-73.98261206,40.716629,-73.982616,4.999999999999986,0.0,0,0,0,0.0,-4.999999999999993
1,5,1,40.73221853,-73.98165557,40.73047309,-73.98672378,20.999999999999993,6.999999999999993,-14.0,0.0,0.0,10.0,-14.0
1,6,5,40.7208736,-73.98085795,40.73221853,-73.98165557,10.999999999999996,20.999999999999993,10.0,0.0,0.0,5.0,10.0
obj:,10.370075004576721
unsatisfied:,2.5
travel distance:,7.870075004576721
clock time,28.126286029815674
