v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,2.0,0,0,0,-2.0,2.0
0,-1,3,40.716629,-73.982616,40.723627,-73.999496,2.0,6.0,4.0,0,0,2.0,4.0
0,0,1,40.741776,-74.001497,40.731724,-74.006744,20.0,2.0,-18.0,0.0,0.0,20.0,-18.0
0,1,2,40.731724,-74.006744,40.727103,-74.002971,2.0,2.0,1.0,0.0,1.0,-18.0,0.0
0,2,-2,40.727103,-74.002971,40.716629,-73.982616,2.0,0.0,0,0,0,0.0,-2.0
0,3,6,40.723627,-73.999496,40.72491,-74.001547,6.0,9.0,3.0,0.0,0.0,4.0,3.0
0,4,5,40.724055,-74.00966,40.728846,-74.008591,7.0,10.0,3.0,0.0,0.0,-2.0,3.0
0,5,7,40.728846,-74.008591,40.732916,-74.007114,10.0,0.0,-10.0,0.0,0.0,3.0,-10.0
0,6,4,40.72491,-74.001547,40.724055,-74.00966,9.0,7.0,-2.0,0.0,0.0,3.0,-2.0
0,7,0,40.732916,-74.007114,40.741776,-74.001497,0.0,20.0,20.0,0.0,0.0,-10.0,20.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,25.0,0,0,0,-18.00000000000002,25.0
1,-1,5,40.716629,-73.982616,40.735354,-74.004831,25.0,17.0,-8.0,0,0,25.0,-8.0
1,0,3,40.741776,-74.001497,40.737815,-73.999947,9.000000000000004,1.0000000000000036,-8.0,0.0,0.0,6.0,-8.0
1,1,7,40.739713,-73.994564,40.734546,-73.990741,13.000000000000023,18.00000000000002,5.0,0.0,0.0,3.0,5.0
1,2,0,40.743349,-74.006818,40.741776,-74.001497,3.0000000000000036,9.000000000000004,6.0,0.0,0.0,2.0000000000000004,6.0
1,3,6,40.737815,-73.999947,40.735324,-73.998004,1.0000000000000036,6.0000000000000036,5.0,0.0,0.0,-8.0,5.0
1,4,2,40.736197,-74.008592,40.743349,-74.006818,1.0,3.0000000000000036,2.0,0.0,0.0,-10.0,2.0000000000000004
1,5,9,40.735354,-74.004831,40.736529,-74.00618,17.0,11.0,-6.0,0.0,0.0,-8.0,-6.0
1,6,8,40.735324,-73.998004,40.736494,-73.997044,6.0000000000000036,10.000000000000004,4.0,0.0,0.0,5.0,4.0
1,7,10,40.734546,-73.990741,40.732618,-73.99158,18.00000000000002,18.00000000000002,1.0,0.0,1.0,5.0,0.0
1,8,1,40.736494,-73.997044,40.739713,-73.994564,10.000000000000004,13.000000000000023,3.0,0.0,0.0,4.0,3.0
1,9,4,40.736529,-74.00618,40.736197,-74.008592,11.0,1.0,-10.0,0.0,0.0,-6.0,-10.0
1,10,-2,40.732618,-73.99158,40.716629,-73.982616,18.00000000000002,0.0,0,0,0,0.0,-18.00000000000002
2,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,0.0,0,0,0,-21.00000000000003,0.0
2,-1,1,40.716629,-73.982616,40.727434,-73.99379,0.0,5.0,5.0,0,0,0.0,5.0
2,0,6,40.72917,-73.998102,40.730477,-73.999061,21.00000000000003,21.00000000000003,-2.0,0.0,2.0,4.0,0.0
2,1,5,40.727434,-73.99379,40.729039,-73.994046,5.0,8.0,3.0,0.0,0.0,5.0,3.0
2,2,0,40.732264,-73.998522,40.72917,-73.998102,17.000000000000018,21.00000000000003,4.0,0.0,0.0,2.0,4.0
2,3,4,40.73332,-73.995101,40.742388,-73.997262,12.0,15.000000000000014,3.0,0.0,0.0,4.0,3.0
2,4,2,40.742388,-73.997262,40.732264,-73.998522,15.000000000000014,17.000000000000018,2.0,0.0,0.0,3.0,2.0
2,5,3,40.729039,-73.994046,40.73332,-73.995101,8.0,12.0,4.0,0.0,0.0,3.0,4.0
2,6,-2,40.730477,-73.999061,40.716629,-73.982616,21.00000000000003,0.0,0,0,0,0.0,-21.00000000000003
obj:,16.968991009659767
unsatisfied:,2.0
travel distance:,14.968991009659767
clock time,0.3288257122039795
