v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,13.0,0,0,0,0.0,13.0
0,-1,2,40.716629,-73.982616,40.72066442,-73.98517977,13.0,22.0,9.0,0,0,13.0,9.0
0,0,4,40.722055,-73.989111,40.72110063,-73.9919254,0.0,0.0,-3.0,0.0,3.0,-6.0,0.0
0,1,0,40.72502876,-73.99069656,40.722055,-73.989111,6.0,0.0,-6.0,0.0,0.0,-8.0,-6.0
0,2,3,40.72066442,-73.98517977,40.72467721,-73.98783413,22.0,14.0,-8.0,0.0,0.0,9.0,-8.0
0,3,1,40.72467721,-73.98783413,40.72502876,-73.99069656,14.0,6.0,-8.0,0.0,0.0,-8.0,-8.0
0,4,-2,40.72110063,-73.9919254,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,1.0,0,0,0,2.999999999999988,-24.0
1,-1,4,40.716629,-73.982616,40.72299208,-73.97995466,1.0,11.0,10.0,0,0,-24.0,10.0
1,0,11,40.72453734,-73.98185424,40.7262807,-73.98978041,16.0,8.0,-8.0,0.0,0.0,-4.0,-8.0
1,1,14,40.72953837,-73.98426726,40.73221853,-73.98165557,8.000000000000004,24.0,16.0,0.0,0.0,7.0,16.0
1,2,3,40.72903917,-73.99404649,40.73261787,-73.99158043,7.999999999999998,12.0,4.0,0.0,0.0,8.0,4.0
1,3,13,40.73261787,-73.99158043,40.73223272,-73.98889957,12.0,5.0,-7.0,0.0,0.0,4.0,-7.0
1,4,5,40.72299208,-73.97995466,40.72521311,-73.97768752,11.0,20.0,9.0,0.0,0.0,10.0,9.0
1,5,0,40.72521311,-73.97768752,40.72453734,-73.98185424,20.0,16.0,-4.0,0.0,0.0,9.0,-4.0
1,6,15,40.73381219,-73.98054421,40.73381219,-73.98054421,15.0,19.000000000000014,4.0,0.0,0.0,10.0,4.0
1,7,-2,40.72621788,-73.98379855,40.716629,-73.982616,22.000000000000014,25.0,0,0,0,0.0,2.999999999999988
1,8,7,40.72955361,-73.98057249,40.72621788,-73.98379855,22.000000000000014,22.000000000000014,3.0,0.0,3.0,9.0,0.0
1,9,1,40.72779126,-73.98564945,40.72953837,-73.98426726,1.0,8.000000000000004,7.0,0.0,0.0,-7.0,7.0
1,10,2,40.7262807,-73.98978041,40.72903917,-73.99404649,0.0,7.999999999999998,8.0,0.0,0.0,-24.0,8.0
1,11,9,40.7262807,-73.98978041,40.72779126,-73.98564945,8.0,1.0,-7.0,0.0,0.0,-8.0,-7.0
1,12,8,40.72740794,-73.98142006,40.72955361,-73.98057249,13.000000000000012,22.000000000000014,9.0,0.0,0.0,-6.0,9.0
1,13,6,40.73223272,-73.98889957,40.73381219,-73.98054421,5.0,15.0,10.0,0.0,0.0,-7.0,10.0
1,14,10,40.73221853,-73.98165557,40.7262807,-73.98978041,24.0,0.0,-24.0,0.0,0.0,16.0,-24.0
1,15,12,40.73381219,-73.98054421,40.72740794,-73.98142006,19.000000000000014,13.000000000000012,-6.0,0.0,0.0,4.0,-6.0
obj:,9.96355296582541
unsatisfied:,3.0
travel distance:,6.963552965825411
clock time,6.779474973678589
