v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,5.0,0,0,0,-2.0,5.0
0,-1,0,40.716629,-73.982616,40.730473,-73.986724,5.0,14.0,9.0,0,0,5.0,9.0
0,0,1,40.730473,-73.986724,40.734232,-73.986923,14.0,10.0,-4.0,0.0,0.0,9.0,-4.0
0,1,2,40.734232,-73.986923,40.736245,-73.984738,10.0,0.0,-10.0,0.0,0.0,-4.0,-10.0
0,2,12,40.736245,-73.984738,40.743116,-73.982154,0.0,7.999999999999993,8.0,0.0,0.0,-10.0,8.0
0,3,5,40.757973,-73.966033,40.75002,-73.969053,22.99999999999998,16.999999999999986,-6.0,0.0,0.0,2.0,-6.0
0,4,8,40.752554,-73.972826,40.744219,-73.971212,19.99999999999999,13.99999999999999,-6.0,0.0,0.0,3.0,-6.0
0,5,4,40.75002,-73.969053,40.752554,-73.972826,16.999999999999986,19.99999999999999,3.0,0.0,0.0,-6.0,3.0
0,6,13,40.745712,-73.981948,40.758985,-73.9938,15.999999999999986,21.999999999999993,6.0,0.0,0.0,8.0,6.0
0,7,-2,40.733143,-73.975739,40.716629,-73.982616,2.0,0.0,0,0,0,0.0,-2.0
0,8,10,40.744219,-73.971212,40.744023,-73.976056,13.99999999999999,6.9999999999999964,-7.0,0.0,0.0,-6.0,-7.0
0,9,14,40.759923,-73.976485,40.759681,-73.970314,15.999999999999993,20.999999999999986,5.0,0.0,0.0,-6.0,5.000000000000002
0,10,11,40.744023,-73.976056,40.742909,-73.977061,6.9999999999999964,1.9999999999999964,-5.0,0.0,0.0,-7.0,-5.0
0,11,7,40.742909,-73.977061,40.733143,-73.975739,1.9999999999999964,2.0,-3.0,0.0,3.0,-5.0,0.0
0,12,6,40.743116,-73.982154,40.745712,-73.981948,7.999999999999993,15.999999999999986,8.0,0.0,0.0,8.0,8.0
0,13,9,40.758985,-73.9938,40.759923,-73.976485,21.999999999999993,15.999999999999993,-6.0,0.0,0.0,6.0,-6.0
0,14,3,40.759681,-73.970314,40.757973,-73.966033,20.999999999999986,22.99999999999998,2.0,0.0,0.0,5.000000000000002,2.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,3.0000000000000213,0,0,0,-17.0,3.0000000000000213
1,-1,2,40.716629,-73.982616,40.729039,-73.994046,3.0000000000000213,8.000000000000021,5.0,0,0,3.0000000000000213,5.0
1,0,1,40.732264,-73.998522,40.735324,-73.998004,6.000000000000014,0.0,-6.0,0.0,0.0,6.0,-6.0
1,1,10,40.735324,-73.998004,40.748549,-73.988084,0.0,5.999999999999972,6.0,0.0,0.0,-6.0,6.0
1,2,13,40.729039,-73.994046,40.731437,-73.994903,8.000000000000021,3.0000000000000213,-5.0,0.0,0.0,5.0,-5.0
1,3,0,40.730477,-73.999061,40.732264,-73.998522,1.4210854715202004e-14,6.000000000000014,6.0,0.0,0.0,-3.0,6.0
1,4,-2,40.732618,-73.99158,40.716629,-73.982616,17.0,0.0,0,0,0,0.0,-17.0
1,5,4,40.734927,-73.992005,40.732618,-73.99158,17.0,17.0,3.0,0.0,3.0,-8.0,0.0
1,6,5,40.740343,-73.989551,40.734927,-73.992005,25.0,17.0,-8.0,0.0,0.0,4.0,-8.0
1,7,8,40.744751,-73.999154,40.745168,-73.986831,12.000000000000007,21.000000000000007,9.0,0.0,0.0,-10.0,9.0
1,8,6,40.745168,-73.986831,40.740343,-73.989551,21.000000000000007,25.0,4.0,0.0,0.0,9.0,4.0
1,9,14,40.760301,-73.998842,40.74937,-73.999234,14.000000000000007,22.000000000000007,8.0,0.0,0.0,3.0,8.0
1,10,12,40.748549,-73.988084,40.752165,-73.979922,5.999999999999972,14.999999999999943,9.0,0.0,0.0,6.0,9.0
1,11,9,40.760094,-73.994618,40.760301,-73.998842,11.000000000000007,14.000000000000007,3.0,0.0,0.0,-4.0,3.0
1,12,11,40.752165,-73.979922,40.760094,-73.994618,14.999999999999943,11.000000000000007,-4.0,0.0,0.0,9.0,-4.0
1,13,3,40.731437,-73.994903,40.730477,-73.999061,3.0000000000000213,1.4210854715202004e-14,-3.0,0.0,0.0,-5.0,-3.0
1,14,7,40.74937,-73.999234,40.744751,-73.999154,22.000000000000007,12.000000000000007,-10.0,0.0,0.0,8.0,-10.0
obj:,19.66747184989326
unsatisfied:,3.0
travel distance:,16.66747184989326
clock time,0.42694878578186035
