v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,10.999999999999996,0,0,0,-14.0,10.999999999999996
0,-1,4,40.716629,-73.982616,40.71269042,-73.98776323,10.999999999999996,20.999999999999996,10.0,0,0,10.999999999999996,10.0
0,0,3,40.71117416,-74.00016545,40.71307916,-73.99851193,19.0,14.0,-5.0,0.0,0.0,-2.0,-5.0
0,1,-2,40.71910537,-73.99973337,40.716629,-73.982616,14.0,0.0,0,0,0,0.0,-14.0
0,2,5,40.71427487,-73.98990025,40.71117444,-73.99682619,25.0,21.0,-4.0,0.0,0.0,4.0,-4.0
0,3,1,40.71307916,-73.99851193,40.71910537,-73.99973337,14.0,14.0,-1.0,0.0,1.0,-5.0,0.0
0,4,2,40.71269042,-73.98776323,40.71427487,-73.98990025,20.999999999999996,25.0,4.0,0.0,0.0,10.0,4.0
0,5,0,40.71117444,-73.99682619,40.71117416,-74.00016545,21.0,19.0,-2.0,0.0,0.0,-4.0,-2.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,25.0,0,0,0,25.0,0.0
1,-1,12,40.716629,-73.982616,40.71739973,-73.98016555,25.0,21.0,-4.0,0,0,0.0,-4.0
1,0,13,40.7208736,-73.98085795,40.72779126,-73.98564945,21.0,17.0,-4.0,0.0,0.0,9.0,-4.0
1,1,4,40.72743423,-73.99379025,40.73226398,-73.99852205,22.0,10.0,-12.0,0.0,0.0,3.0,-12.0
1,2,10,40.73047309,-73.98672378,40.72453734,-73.98185424,0.0,0.0,-1.0,0.0,1.0,-19.0,0.0
1,3,16,40.73047309,-73.98672378,40.7292365,-73.99086803,13.0,19.0,6.0,0.0,0.0,-10.0,6.0
1,4,15,40.73226398,-73.99852205,40.73143724,-73.99490342,10.0,19.0,9.0,0.0,0.0,-12.0,9.0
1,6,9,40.72229346,-73.99147535,40.722055,-73.989111,11.0,8.0,-3.0,0.0,0.0,5.0,-3.0
1,7,0,40.72217444,-73.98368779,40.7208736,-73.98085795,12.0,21.0,9.0,0.0,0.0,4.0,9.0
1,8,14,40.7172274,-73.98802084,40.71893904,-73.99266288,17.0,1.0,-16.0,0.0,0.0,-4.0,-16.0
1,9,7,40.722055,-73.989111,40.72217444,-73.98368779,8.0,12.0,4.0,0.0,0.0,-3.0,4.0
1,10,-2,40.72453734,-73.98185424,40.716629,-73.982616,0.0,25.0,0,0,0,0.0,25.0
1,11,3,40.72953837,-73.98426726,40.73047309,-73.98672378,23.0,13.0,-10.0,0.0,0.0,6.0,-10.0
1,12,8,40.71739973,-73.98016555,40.7172274,-73.98802084,21.0,17.0,-4.0,0.0,0.0,-4.0,-4.0
1,13,11,40.72779126,-73.98564945,40.72953837,-73.98426726,17.0,23.0,6.0,0.0,0.0,-4.0,6.0
1,14,17,40.71893904,-73.99266288,40.718822,-73.99596,1.0,6.0,5.0,0.0,0.0,-16.0,5.0
1,15,2,40.73143724,-73.99490342,40.73047309,-73.98672378,19.0,0.0,-19.0,0.0,0.0,9.0,-19.0
1,16,1,40.7292365,-73.99086803,40.72743423,-73.99379025,19.0,22.0,3.0,0.0,0.0,6.0,3.0
1,17,6,40.718822,-73.99596,40.72229346,-73.99147535,6.0,11.0,5.0,0.0,0.0,5.0,5.0
2,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,11.0,0,0,0,-25.0,11.0
2,-1,2,40.716629,-73.982616,40.72317958,-73.99480012,11.0,18.0,7.0,0,0,11.0,7.0
2,0,3,40.72210379,-73.99724901,40.713126,-73.984844,25.0,25.0,-1.0,0.0,1.0,6.0,0.0
2,1,5,40.72917025,-73.99810231,40.73047747,-73.99906065,18.0,0.0,-18.0,0.0,0.0,-6.0,-18.0
2,2,6,40.72317958,-73.99480012,40.72430527,-73.99600983,18.0,24.0,6.0,0.0,0.0,7.0,6.0
2,3,-2,40.713126,-73.984844,40.716629,-73.982616,25.0,0.0,0,0,0,0.0,-25.0
2,4,0,40.72362738,-73.99949601,40.72210379,-73.99724901,19.0,25.0,6.0,0.0,0.0,19.0,6.0
2,5,4,40.73047747,-73.99906065,40.72362738,-73.99949601,0.0,19.0,19.0,0.0,0.0,-18.0,19.0
2,6,1,40.72430527,-73.99600983,40.72917025,-73.99810231,24.0,18.0,-6.0,0.0,0.0,6.0,-6.0
obj:,13.512998433703217
unsatisfied:,2.5
travel distance:,11.012998433703217
clock time,3.019202947616577
