v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,6.0,0,0,0,-6.0,6.0
0,-1,2,40.716629,-73.982616,40.729039,-73.994046,6.0,11.0,5.0,0,0,6.0,5.0
0,0,3,40.732264,-73.998522,40.730477,-73.999061,6.0,6.0,-3.0,0.0,3.0,6.0,0.0
0,1,0,40.735324,-73.998004,40.732264,-73.998522,0.0,6.0,6.0,0.0,0.0,-6.0,6.0
0,2,4,40.729039,-73.994046,40.731437,-73.994903,11.0,6.000000000000001,-5.0,0.0,0.0,5.0,-5.0
0,3,-2,40.730477,-73.999061,40.716629,-73.982616,6.0,0.0,0,0,0,0.0,-6.0
0,4,1,40.731437,-73.994903,40.735324,-73.998004,6.000000000000001,0.0,-6.0,0.0,0.0,-5.0,-6.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,10.999999999999984,0,0,0,-19.000000000000007,10.999999999999984
1,-1,8,40.716629,-73.982616,40.743116,-73.982154,10.999999999999984,18.99999999999998,8.0,0,0,10.999999999999984,8.0
1,0,1,40.757973,-73.966033,40.752554,-73.972826,22.0,25.0,3.0,0.0,0.0,2.0,3.0
1,1,4,40.752554,-73.972826,40.744219,-73.971212,25.0,19.0,-6.0,0.0,0.0,3.0,-6.0
1,2,9,40.745712,-73.981948,40.758985,-73.9938,15.0,21.000000000000007,6.0,0.0,8.881784197001252e-16,8.0,5.999999999999999
1,3,-2,40.733143,-73.975739,40.716629,-73.982616,19.000000000000007,0.0,0,0,0,0.0,-19.000000000000007
1,4,3,40.744219,-73.971212,40.733143,-73.975739,19.0,19.000000000000007,-3.0,0.0,3.0,-6.0,0.0
1,5,10,40.759923,-73.976485,40.759681,-73.970314,14.999999999999996,19.999999999999993,5.0,0.0,0.0,-6.0,5.0
1,6,2,40.744023,-73.976056,40.745712,-73.981948,7.000000000000007,15.0,8.0,0.0,0.0,-7.0,8.0
1,7,6,40.742909,-73.977061,40.744023,-73.976056,14.000000000000002,7.000000000000007,-7.0,0.0,0.0,-5.0,-7.0
1,8,7,40.743116,-73.982154,40.742909,-73.977061,18.99999999999998,14.000000000000002,-5.0,0.0,0.0,8.0,-5.0
1,9,5,40.758985,-73.9938,40.759923,-73.976485,21.000000000000007,14.999999999999996,-6.0,8.881784197001252e-16,0.0,5.999999999999999,-6.0
1,10,0,40.759681,-73.970314,40.757973,-73.966033,19.999999999999993,22.0,2.0,0.0,0.0,5.0,2.0
2,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,5.0,0,0,0,-11.000000000000057,5.0
2,-1,0,40.716629,-73.982616,40.730473,-73.986724,5.0,14.0,9.0,0,0,5.0,9.0
2,0,1,40.730473,-73.986724,40.734232,-73.986923,14.0,10.0,-4.0,0.0,0.0,9.0,-4.0
2,1,2,40.734232,-73.986923,40.736245,-73.984738,10.0,0.0,-10.0,0.0,0.0,-4.0,-10.0
2,2,8,40.736245,-73.984738,40.745168,-73.986831,0.0,9.000000000000037,9.0,0.0,0.0,-10.0,9.0
2,3,-2,40.732618,-73.99158,40.716629,-73.982616,11.000000000000057,0.0,0,0,0,0.0,-11.000000000000057
2,4,3,40.734927,-73.992005,40.732618,-73.99158,11.000000000000057,11.000000000000057,3.0,0.0,3.0,-8.0,0.0
2,5,4,40.740343,-73.989551,40.734927,-73.992005,19.0,11.000000000000057,-8.0,0.0,0.0,4.0,-8.0
2,6,5,40.744751,-73.999154,40.740343,-73.989551,15.0,19.0,4.0,0.0,0.0,-10.0,4.0
2,7,12,40.75002,-73.969053,40.752165,-73.979922,8.99999999999999,17.99999999999999,9.0,0.0,0.0,-6.0,9.0
2,8,10,40.745168,-73.986831,40.748549,-73.988084,9.000000000000037,15.000000000000037,6.0,0.0,0.0,9.0,6.0
2,9,13,40.760301,-73.998842,40.74937,-73.999234,16.999999999999996,25.0,8.0,0.0,0.0,3.0,8.0
2,10,7,40.748549,-73.988084,40.75002,-73.969053,15.000000000000037,8.99999999999999,-6.0,0.0,0.0,6.0,-6.0
2,11,9,40.760094,-73.994618,40.760301,-73.998842,13.99999999999999,16.999999999999996,3.0,0.0,0.0,-4.0,3.0
2,12,11,40.752165,-73.979922,40.760094,-73.994618,17.99999999999999,13.99999999999999,-4.0,0.0,0.0,9.0,-4.0
2,13,6,40.74937,-73.999234,40.744751,-73.999154,25.0,15.0,-10.0,0.0,0.0,8.0,-10.0
obj:,24.33678830588993
unsatisfied:,4.5
travel distance:,19.83678830588993
clock time,0.5143780708312988
