v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,11.0,0,0,0,0.0,11.0
0,-1,1,40.716629,-73.982616,40.71559509,-73.9870295,11.0,5.0,-6.0,0,0,11.0,-6.0
0,0,-2,40.71850211,-73.98329859,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
0,1,2,40.71559509,-73.9870295,40.71926081,-73.98178024,5.0,0.0,-5.0,0.0,0.0,-6.0,-5.0
0,2,0,40.71926081,-73.98178024,40.71850211,-73.98329859,0.0,0.0,-3.0,0.0,3.0,-5.0,0.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,23.000000000000007,0,0,0,-23.99999999999748,23.000000000000007
1,-1,1,40.716629,-73.982616,40.71622644,-73.98261206,23.000000000000007,18.000000000000007,-5.0,0,0,23.000000000000007,-5.0
1,0,6,40.71602118,-73.99974372,40.72243797,-74.00566443,13.0,10.0,-3.0,0.0,0.0,3.0,-3.0
1,1,16,40.71622644,-73.98261206,40.72066442,-73.98517977,18.000000000000007,12.000000000000007,-6.0,0.0,0.0,-5.0,-6.0
1,2,7,40.73261787,-73.99158043,40.73401143,-74.00293877,13.0,8.0,-5.0,0.0,0.0,5.0,-5.0
1,3,18,40.71605866,-73.99190759,40.7158155,-73.99422366,2.0,10.0,8.0,0.0,0.0,-3.0,8.0
1,4,5,40.73038599,-74.00214988,40.73224119,-74.00026394,5.0,0.9999999999999999,-4.0,0.0,0.0,-5.0,-4.0
1,5,8,40.73224119,-74.00026394,40.73492695,-73.99200509,0.9999999999999999,8.0,7.0,0.0,0.0,-4.0,7.0
1,6,4,40.72243797,-74.00566443,40.73038599,-74.00214988,10.0,5.0,-5.0,0.0,0.0,-3.0,-5.0
1,7,9,40.73401143,-74.00293877,40.735238,-74.000271,8.0,2.9999999999999996,-5.0,0.0,0.0,-5.0,-5.0
1,8,31,40.73492695,-73.99200509,40.73704984,-73.99009296,8.0,25.0,17.0,0.0,0.0,7.0,17.0
1,9,27,40.735238,-74.000271,40.73935542,-73.99931783,2.9999999999999996,0.0,-3.0,0.0,0.0,-5.0,-3.0
1,10,0,40.71494807,-74.00234482,40.71602118,-73.99974372,10.0,13.0,3.0,0.0,0.0,6.0,3.0
1,11,10,40.71273266,-74.0046073,40.71494807,-74.00234482,4.0,10.0,6.0,0.0,0.0,1.9999999999999998,6.0
1,12,20,40.72299208,-73.97995466,40.72621788,-73.98379855,9.999999999999998,18.0,8.0,0.0,0.0,-6.0,8.0
1,13,17,40.72521311,-73.97768752,40.72228087,-73.97668709,19.0,15.999999999999998,-3.0,0.0,0.0,-2.0,-3.0
1,14,26,40.72019576,-73.98997825,40.72110063,-73.9919254,8.000000000000007,5.000000000000007,-3.0,0.0,0.0,-4.0,-3.0
1,15,11,40.71076228,-73.99400398,40.71273266,-74.0046073,2.0,4.0,2.0,0.0,0.0,-8.0,1.9999999999999998
1,16,14,40.72066442,-73.98517977,40.72019576,-73.98997825,12.000000000000007,8.000000000000007,-4.0,0.0,0.0,-6.0,-4.0
1,17,12,40.72228087,-73.97668709,40.72299208,-73.97995466,15.999999999999998,9.999999999999998,-6.0,0.0,0.0,-3.0,-6.0
1,18,15,40.7158155,-73.99422366,40.71076228,-73.99400398,10.0,2.0,-8.0,0.0,0.0,8.0,-8.0
1,19,23,40.72467721,-73.98783413,40.7262807,-73.98978041,10.0,3.0,-7.0,0.0,0.0,-3.0,-7.0
1,20,22,40.72621788,-73.98379855,40.72779126,-73.98564945,18.0,13.0,-5.0,0.0,0.0,8.0,-5.0
1,21,24,40.72955361,-73.98057249,40.72740794,-73.98142006,25.0,21.0,-4.0,0.0,0.0,6.0,-4.0
1,22,19,40.72779126,-73.98564945,40.72467721,-73.98783413,13.0,10.0,-3.0,0.0,0.0,-5.0,-3.0
1,23,28,40.7262807,-73.98978041,40.73223272,-73.98889957,3.0,8.0,5.0,0.0,0.0,-7.0,5.0
1,24,13,40.72740794,-73.98142006,40.72521311,-73.97768752,21.0,19.0,-2.0,0.0,0.0,-4.0,-2.0
1,25,-2,40.73587678,-73.98205027,40.716629,-73.982616,23.99999999999748,0.0,0,0,0,-2.5197621766892553e-12,-23.99999999999748
1,26,3,40.72110063,-73.9919254,40.71605866,-73.99190759,5.000000000000007,2.0,-3.0,0.0,0.0,-3.0,-3.0
1,27,30,40.73935542,-73.99931783,40.73726186,-73.99238967,0.0,13.0,13.0,0.0,0.0,-3.0,13.0
1,28,2,40.73223272,-73.98889957,40.73261787,-73.99158043,8.0,13.0,5.0,0.0,0.0,5.0,5.0
1,29,21,40.73314259,-73.97573881,40.72955361,-73.98057249,19.0,25.0,6.0,0.0,0.0,-6.0,6.0
1,30,32,40.73726186,-73.99238967,40.73704984,-73.99009296,13.0,24.0,11.0,0.0,0.0,13.0,11.0
1,31,29,40.73704984,-73.99009296,40.73314259,-73.97573881,25.0,19.0,-6.0,0.0,0.0,17.0,-6.0
1,32,25,40.73704984,-73.99009296,40.73587678,-73.98205027,24.0,23.99999999999748,-1.0,0.0,0.9999999999974802,11.0,-2.5197621766892553e-12
obj:,13.919578150670336
unsatisfied:,1.9999999999987401
travel distance:,11.919578150671596
clock time,75.70940017700195
