v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,21.000000000000014,0,0,0,-7.0000000000000036,21.000000000000014
0,-1,10,40.716629,-73.982616,40.72502876,-73.99069656,21.000000000000014,13.00000000000001,-8.0,0,0,21.000000000000014,-8.0
0,0,7,40.72743423,-73.99379025,40.72903917,-73.99404649,2.0000000000000107,8.000000000000012,6.0,0.0,0.0,-11.0,6.0
0,1,-2,40.72621788,-73.98379855,40.716629,-73.982616,7.0000000000000036,0.0,0,0,0,0.0,-7.0000000000000036
0,2,1,40.72955361,-73.98057249,40.72621788,-73.98379855,7.0000000000000036,7.0000000000000036,3.0,0.0,3.0,3.0,0.0
0,3,8,40.73331967,-73.99510132,40.73261787,-73.99158043,5.000000000000005,9.000000000000012,4.0,0.0,0.0,-3.0,4.0
0,4,6,40.73454567,-73.99074142,40.72953837,-73.98426726,0.0,4.0000000000000036,4.0,0.0,0.0,-22.0,4.0
0,5,4,40.734232,-73.986923,40.73454567,-73.99074142,22.000000000000018,0.0,-22.0,0.0,0.0,20.0,-22.0
0,6,2,40.72953837,-73.98426726,40.72955361,-73.98057249,4.0000000000000036,7.0000000000000036,3.0,0.0,0.0,4.0,3.0
0,7,3,40.72903917,-73.99404649,40.73331967,-73.99510132,8.000000000000012,5.000000000000005,-3.0,0.0,0.0,6.0,-3.0
0,8,9,40.73261787,-73.99158043,40.73223272,-73.98889957,9.000000000000012,2.000000000000014,-7.0,0.0,0.0,4.0,-7.0
0,9,5,40.73223272,-73.98889957,40.734232,-73.986923,2.000000000000014,22.000000000000018,20.0,0.0,0.0,-7.0,20.0
0,10,0,40.72502876,-73.99069656,40.72743423,-73.99379025,13.00000000000001,2.0000000000000107,-11.0,0.0,0.0,-8.0,-11.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,19.000000000000004,0,0,0,-3.0,19.000000000000004
1,-1,4,40.716629,-73.982616,40.72019576,-73.98997825,19.000000000000004,12.000000000000004,-7.0,0,0,19.000000000000004,-7.0
1,0,3,40.72317958,-73.99480012,40.72110063,-73.9919254,3.0,3.0,-3.0,0.0,3.0,3.0,0.0
1,1,2,40.72229346,-73.99147535,40.73454567,-73.99074142,8.0,0.0,-8.0,0.0,0.0,-4.0,-8.0
1,2,0,40.73454567,-73.99074142,40.72317958,-73.99480012,0.0,3.0,3.0,0.0,0.0,-8.0,3.0
1,3,-2,40.72110063,-73.9919254,40.716629,-73.982616,3.0,0.0,0,0,0,0.0,-3.0
1,4,1,40.72019576,-73.98997825,40.72229346,-73.99147535,12.000000000000004,8.0,-4.0,0.0,0.0,-7.0,-4.0
2,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,2.0,0,0,0,0.0,2.0
2,-1,0,40.716629,-73.982616,40.7208736,-73.98085795,2.0,11.0,9.0,0,0,2.0,9.0
2,0,2,40.7208736,-73.98085795,40.72082834,-73.97793172,11.0,18.0,7.0,0.0,0.0,9.0,7.0
2,1,3,40.72217444,-73.98368779,40.722055,-73.989111,16.0,0.0,-16.0,0.0,0.0,6.0,-16.0
2,2,4,40.72082834,-73.97793172,40.72453734,-73.98185424,18.0,10.0,-8.0,0.0,0.0,7.0,-8.0
2,3,5,40.722055,-73.989111,40.72019576,-73.98997825,0.0,0.0,-2.0,0.0,2.0,-16.0,0.0
2,4,1,40.72453734,-73.98185424,40.72217444,-73.98368779,10.0,16.0,6.0,0.0,0.0,-8.0,6.0
2,5,-2,40.72019576,-73.98997825,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
obj:,12.62671505307954
unsatisfied:,4.0
travel distance:,8.62671505307954
clock time,0.11404681205749512
