v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,2.0,0,0,0,25.0,-23.0
0,-1,1,40.716629,-73.982616,40.722055,-73.989111,2.0,0.0,-2.0,0,0,-23.0,-2.0
0,0,-2,40.71427487,-73.98990025,40.716629,-73.982616,0.0,25.0,0,0,0,0.0,25.0
0,1,0,40.722055,-73.989111,40.71427487,-73.98990025,0.0,0.0,-2.0,0.0,2.0000000000000275,-2.0,0.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,25.0,0,0,0,-21.00000000000008,25.0
1,-1,21,40.716629,-73.982616,40.71739973,-73.98016555,25.0,11.999999999999993,-13.0,0,0,25.0,-13.0
1,0,24,40.71910537,-73.99973337,40.71939226,-74.00247214,8.000000000000014,16.000000000000014,8.0,0.0,0.0,2.0,8.0
1,1,6,40.73331967,-73.99510132,40.734232,-73.986923,15.999999999999993,12.999999999999993,-3.0,0.0,0.0,3.0,-3.0
1,2,22,40.73901691,-74.00263761,40.73649403,-73.99704374,7.999999999999993,12.999999999999993,5.0,0.0,0.0,-6.0,5.0
1,3,16,40.73020661,-73.99102628,40.72903917,-73.99404649,19.0,23.0,4.0,0.0,0.0,19.0,4.000000000000001
1,4,7,40.73020661,-73.99102628,40.72217444,-73.98368779,23.999999999999993,17.999999999999993,-6.0,0.0,0.0,10.0,-6.0
1,5,-2,40.71413089,-73.9970468,40.716629,-73.982616,21.00000000000002,0.0,0,0,0,0.0,-21.00000000000008
1,6,11,40.734232,-73.986923,40.73624527,-73.98473765,12.999999999999993,16.999999999999993,4.0,0.0,0.0,-3.0,4.0
1,7,9,40.72217444,-73.98368779,40.7172274,-73.98802084,17.999999999999993,11.99999999999999,-6.0,0.0,0.0,-6.0,-6.0
1,8,18,40.72082834,-73.97793172,40.72580614,-73.97422494,4.0,0.0,-4.0,0.0,0.0,-2.0,-4.0
1,9,15,40.7172274,-73.98802084,40.71219906,-73.97948148,11.99999999999999,8.999999999999993,-3.0,0.0,0.0,-6.0,-3.0
1,10,13,40.717571,-74.005549,40.71450451,-74.00562789,19.000000000000018,21.00000000000002,2.0,0.0,0.0,3.0,2.0
1,11,12,40.73624527,-73.98473765,40.72953837,-73.98426726,16.999999999999993,13.999999999999993,-3.0,0.0,0.0,4.0,-3.0
1,12,4,40.72953837,-73.98426726,40.73020661,-73.99102628,13.999999999999993,23.999999999999993,10.0,0.0,0.0,-3.0,10.0
1,13,5,40.71450451,-74.00562789,40.71413089,-73.9970468,21.00000000000002,21.00000000000002,-1.0,0.0,1.0,2.0,0.0
1,14,0,40.71173107,-73.99193043,40.71910537,-73.99973337,6.000000000000014,8.000000000000014,2.0,0.0,0.0,2.0,2.0
1,15,19,40.71219906,-73.97948148,40.71269042,-73.98776323,8.999999999999993,4.000000000000007,-5.0,0.0,0.0,-3.0,-5.0
1,16,17,40.72903917,-73.99404649,40.73047747,-73.99906065,23.0,20.0,-3.0,0.0,0.0,4.000000000000001,-3.0
1,17,23,40.73047747,-73.99906065,40.73652889,-74.00618026,20.0,13.999999999999993,-6.0,0.0,0.0,-3.0,-6.0
1,18,3,40.72580614,-73.97422494,40.73020661,-73.99102628,0.0,19.0,19.0,0.0,0.0,-4.0,19.0
1,19,14,40.71269042,-73.98776323,40.71173107,-73.99193043,4.000000000000007,6.000000000000014,2.0,0.0,0.0,-5.0,2.0
1,20,8,40.71782143,-73.97628939,40.72082834,-73.97793172,5.999999999999997,4.0,-2.0,0.0,0.0,-6.0,-2.0
1,21,20,40.71739973,-73.98016555,40.71782143,-73.97628939,11.999999999999993,5.999999999999997,-6.0,0.0,0.0,-13.0,-6.0
