v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,5.0,0,0,0,-11.000000000000007,5.0
0,-1,5,40.716629,-73.982616,40.72019576,-73.98997825,5.0,9.0,4.0,0,0,5.0,4.0
0,0,-2,40.72430527,-73.99600983,40.716629,-73.982616,10.999999999999993,0.0,0,0,0,0.0,-11.000000000000007
0,1,0,40.72317958,-73.99480012,40.72430527,-73.99600983,10.999999999999993,10.999999999999993,1.0,0.0,0.9999999999999998,5.0,0.0
0,2,3,40.71893904,-73.99266288,40.72110063,-73.9919254,0.0,2.0,2.0,0.0,0.0,-9.0,2.0
0,3,4,40.72110063,-73.9919254,40.72229346,-73.99147535,2.0,6.0,4.0,0.0,0.0,2.0,4.0
0,4,1,40.72229346,-73.99147535,40.72317958,-73.99480012,6.0,10.999999999999993,5.0,0.0,0.0,4.0,5.0
0,5,2,40.72019576,-73.98997825,40.71893904,-73.99266288,9.0,0.0,-9.0,0.0,0.0,4.0,-9.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,10.000000000000043,0,0,0,-9.000000000000004,10.000000000000043
1,-1,6,40.716629,-73.982616,40.72743423,-73.99379025,10.000000000000043,6.000000000000043,-4.0,0,0,10.000000000000043,-4.0
1,0,1,40.73331967,-73.99510132,40.73143724,-73.99490342,9.000000000000004,9.000000000000004,-2.0,0.0,2.0,4.0,0.0
1,1,-2,40.73143724,-73.99490342,40.716629,-73.982616,9.000000000000004,0.0,0,0,0,0.0,-9.000000000000004
1,2,0,40.73971301,-73.99456405,40.73331967,-73.99510132,5.0000000000000036,9.000000000000004,4.0,0.0,0.0,-18.0,4.0
1,3,4,40.73971301,-73.99456405,40.73543934,-73.99453948,0.0,23.0,23.0,0.0,0.0,-12.0,23.0
1,4,2,40.73543934,-73.99453948,40.73971301,-73.99456405,23.0,5.0000000000000036,-18.0,0.0,0.0,23.0,-18.0
1,5,10,40.72903917,-73.99404649,40.7292365,-73.99086803,9.00000000000005,12.000000000000036,3.0,0.0,0.0,3.0,3.0
1,6,5,40.72743423,-73.99379025,40.72903917,-73.99404649,6.000000000000043,9.00000000000005,3.0,0.0,0.0,-4.0,3.0
1,7,3,40.73726186,-73.99238967,40.73971301,-73.99456405,12.0,0.0,-12.0,0.0,0.0,2.0,-12.0
1,8,13,40.73492695,-73.99200509,40.73704984,-73.99009296,13.000000000000028,10.0,-3.0,2.7755575615628914e-17,0.0,-2.0,-3.0
1,9,12,40.73261787,-73.99158043,40.73454567,-73.99074142,21.00000000000003,15.000000000000028,-6.0,0.0,0.0,5.0,-6.0
1,10,11,40.7292365,-73.99086803,40.73020661,-73.99102628,12.000000000000036,15.999999999999993,4.0,0.0,0.0,3.0,4.0
1,11,9,40.73020661,-73.99102628,40.73261787,-73.99158043,15.999999999999993,21.00000000000003,5.0,0.0,0.0,4.0,5.0
1,12,8,40.73454567,-73.99074142,40.73492695,-73.99200509,15.000000000000028,13.000000000000028,-2.0,0.0,2.7755575615628914e-17,-6.0,-2.0
1,13,7,40.73704984,-73.99009296,40.73726186,-73.99238967,10.0,12.0,2.0,0.0,0.0,-3.0,2.0
2,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,2.0,0,0,0,-3.0,2.0
2,-1,5,40.716629,-73.982616,40.71605866,-73.99190759,2.0,8.0,6.0,0,0,2.0,6.0
2,0,1,40.718822,-73.99596,40.7158155,-73.99422366,11.0,5.0,-6.0,0.0,0.0,3.0,-6.0
2,1,3,40.7158155,-73.99422366,40.71406667,-73.99293911,5.0,0.0,-5.0,0.0,0.0,-6.0,-5.0
2,2,4,40.71076228,-73.99400398,40.71173107,-73.99193043,3.0,3.0,-1.0,0.0,1.0,3.0,0.0
2,3,2,40.71406667,-73.99293911,40.71076228,-73.99400398,0.0,3.0,3.0,0.0,0.0,-5.0,3.0
2,4,-2,40.71173107,-73.99193043,40.716629,-73.982616,3.0,0.0,0,0,0,0.0,-3.0
2,5,0,40.71605866,-73.99190759,40.718822,-73.99596,8.0,11.0,3.0,0.0,0.0,6.0,3.0
obj:,10.675149994425942
unsatisfied:,2.0
travel distance:,8.675149994425942
clock time,0.19901514053344727
