v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,1.7763568394002505e-15,12.0,0,0,0,-24.999999999999993,12.0
0,-1,7,40.716629,-73.982616,40.72318,-73.9948,12.0,9.0,-3.0,0,0,12.0,-3.0
0,0,12,40.741776,-74.001497,40.742388,-73.997262,23.000000000000007,14.000000000000007,-9.0,0.0,0.0,13.0,-9.0
0,1,8,40.741776,-74.001497,40.735324,-73.998004,23.0,25.0,2.0,0.0,0.0,13.0,2.0
0,2,17,40.731724,-74.006744,40.732916,-74.007114,5.000000000000011,2.0000000000000098,-3.0,0.0,0.0,4.0,-3.0
0,3,4,40.72917,-73.998102,40.72917,-73.998102,11.000000000000007,5.000000000000008,-6.0,0.0,0.0,-2.0,-6.0
0,4,28,40.72917,-73.998102,40.727714,-74.011296,5.000000000000008,1.0000000000000098,-4.0,0.0,0.0,-6.0,-4.0
0,5,14,40.727434,-73.99379,40.729039,-73.994046,5.000000000000001,2.000000000000001,-3.0,0.0,0.0,-4.0,-3.0
0,6,15,40.735354,-74.004831,40.736529,-74.00618,5.00000000000001,10.000000000000007,5.0,0.0,0.0,3.0,5.0
0,7,5,40.72318,-73.9948,40.727434,-73.99379,9.0,5.000000000000001,-4.0,0.0,0.0,-3.0,-4.0
0,8,9,40.735324,-73.998004,40.73332,-73.995101,25.0,24.999999999999993,2.0,0.0,2.0,2.0,0.0
0,9,-2,40.73332,-73.995101,40.716629,-73.982616,24.999999999999993,1.7763568394002505e-15,0,0,0,0.0,-24.999999999999993
0,10,11,40.734546,-73.990741,40.734232,-73.986923,12.0,17.0,5.0,0.0,0.0,5.0,5.0
0,11,13,40.734232,-73.986923,40.73223272,-73.98889957,17.0,9.0,-8.0,0.0,0.0,5.0,-8.0
0,12,19,40.742388,-73.997262,40.746647,-73.993915,14.000000000000007,17.000000000000007,3.0,0.0,0.0,-9.0,3.0
0,13,26,40.73223272,-73.98889957,40.731437,-73.994903,9.0,13.0,4.0,0.0,0.0,-8.0,4.0
0,14,16,40.729039,-73.994046,40.732618,-73.99158,2.000000000000001,7.0,5.0,0.0,0.0,-3.0,5.0
0,15,18,40.736529,-74.00618,40.739323,-74.008119,10.000000000000007,13.000000000000007,3.0,0.0,0.0,5.0,3.0
0,16,10,40.732618,-73.99158,40.734546,-73.990741,7.0,12.0,5.0,0.0,0.0,5.0,5.0
0,17,6,40.732916,-74.007114,40.735354,-74.004831,2.0000000000000098,5.00000000000001,3.0,0.0,0.0,-3.0,3.0
0,18,25,40.739323,-74.008119,40.739974,-74.005139,13.000000000000007,10.000000000000007,-3.0,0.0,0.0,3.0,-3.0
0,19,22,40.746647,-73.993915,40.746201,-73.988557,17.000000000000007,8.000000000000004,-9.0,0.0,0.0,3.0,-9.0
0,20,27,40.756604,-73.997901,40.750585,-73.994685,10.000000000000007,12.000000000000007,2.0,0.0,0.0,-0.9999999999999998,2.0
0,21,1,40.74692,-74.004519,40.741776,-74.001497,10.0,23.0,13.0,0.0,0.0,-2.0,13.0
0,22,23,40.746201,-73.988557,40.748549,-73.988084,8.000000000000004,14.000000000000007,6.0,0.0,0.0,-9.0,6.0
0,23,24,40.748549,-73.988084,40.747659,-73.984907,14.000000000000007,6.000000000000005,-8.0,0.0,0.0,6.0,-8.0
0,24,29,40.747659,-73.984907,40.759681,-73.970314,6.000000000000005,8.000000000000007,2.0,0.0,0.0,-8.0,2.0
0,25,0,40.739974,-74.005139,40.741776,-74.001497,10.000000000000007,23.000000000000007,13.0,0.0,0.0,-3.0,13.0
0,26,3,40.731437,-73.994903,40.72917,-73.998102,13.0,11.000000000000007,-2.0,0.0,0.0,4.0,-2.0
0,27,21,40.750585,-73.994685,40.74692,-74.004519,12.000000000000007,10.0,-2.0,0.0,0.0,2.0,-2.0
0,28,2,40.727714,-74.011296,40.731724,-74.006744,1.0000000000000098,5.000000000000011,4.0,0.0,0.0,-4.0,4.0
0,29,30,40.759681,-73.970314,40.759681,-73.970314,8.000000000000007,11.000000000000007,3.0,0.0,0.0,2.0,2.999999999999999
0,30,20,40.759681,-73.970314,40.756604,-73.997901,11.000000000000007,10.000000000000007,-1.0,0.0,0.0,2.999999999999999,-0.9999999999999998
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,9.0,0,0,0,-14.0,9.0
1,-1,0,40.716629,-73.982616,40.72066442,-73.98517977,9.0,0.0,-9.0,0,0,9.0,-9.0
1,0,2,40.72066442,-73.98517977,40.722055,-73.989111,0.0,2.999999999999993,3.0,0.0,0.0,-9.0,3.0
1,1,4,40.722293,-73.991475,40.727791,-73.985649,10.999999999999993,13.999999999999993,3.0,0.0,0.0,8.0,3.0
1,2,1,40.722055,-73.989111,40.722293,-73.991475,2.999999999999993,10.999999999999993,8.0,0.0,0.0,3.0,8.0
1,3,-2,40.724677,-73.987834,40.716629,-73.982616,14.0,0.0,0,0,0,0.0,-14.0
1,4,3,40.727791,-73.985649,40.724677,-73.987834,13.999999999999993,14.0,2.0,0.0,2.0,3.0,0.0
obj:,15.824744612452005
unsatisfied:,2.0
travel distance:,13.824744612452005
clock time,130.60216975212097
