temperature,humidity,visibility,windspeed,condition
0,39.049999999999997,94.5,3.0,3.5,4
1,38.775000000000006,96.25,1.325,3.5,3
2,39.225000000000001,98.25,2.625,3.5,4
3,40.93333333333333,99.0,0.73333333333333339,5.2000000000000002,2
4,45.5,98.0,1.5,6.3499999999999996,2
5,48.0,99.0,3.5,5.7666666666666657,3
6,52.0,97.0,7.0,4.5999999999999996,1
7,48.899999999999999,97.0,6.0,6.9000000000000004,1
8,48.450000000000003,98.0,5.0,4.6500000000000004,2
9,53.549999999999997,93.0,6.5,4.0499999999999998,2
10,55.899999999999999,90.0,7.0,8.0999999999999996,1
11,57.0,89.0,8.0,3.5,1
12,57.0,89.0,7.0,3.5,1
13,57.899999999999999,90.0,8.0,6.9000000000000004,1
14,50.950000000000003,81.5,8.5,14.399999999999999,1
15,44.0,74.0,10.0,10.399999999999999,2
16,42.100000000000001,53.0,10.0,12.699999999999999,1
17,39.899999999999999,45.0,10.0,10.4,1
18,37.899999999999999,39.0,10.0,10.4,1
19,37.0,41.0,10.0,8.0999999999999996,1
20,36.0,43.0,10.0,9.1999999999999993,1
21,34.0,44.0,10.0,11.5,1
22,32.0,45.0,10.0,11.5,1
23,30.899999999999999,47.0,10.0,10.4,1
