temperature,humidity,visibility,windspeed,condition
0,57.899999999999999,84.0,10.0,4.5999999999999996,2
1,57.899999999999999,84.0,10.0,3.5,1
2,57.899999999999999,84.0,10.0,4.5999999999999996,2
3,57.899999999999999,87.0,10.0,6.9000000000000004,1
4,57.899999999999999,88.5,10.0,6.3499999999999996,2
5,57.0,93.0,5.0,5.7999999999999998,1
6,55.899999999999999,93.0,3.1666666666666665,4.6333333333333337,3
7,55.100000000000001,90.0,8.3333333333333339,8.4666666666666668,3
8,51.399999999999999,69.0,10.0,6.5333333333333323,3
9,52.0,54.0,10.0,3.5,1
10,52.0,50.0,10.0,10.4,1
11,53.100000000000001,48.0,10.0,6.9000000000000004,1
12,52.0,49.0,10.0,3.5,1
13,51.100000000000001,46.0,10.0,9.1999999999999993,1
14,51.100000000000001,48.0,10.0,4.5999999999999996,1
15,51.100000000000001,46.0,10.0,8.0999999999999996,1
16,50.0,44.0,10.0,4.5999999999999996,1
17,50.0,43.0,10.0,4.5999999999999996,1
18,48.899999999999999,44.0,10.0,3.5,1
19,48.899999999999999,44.0,10.0,4.5999999999999996,1
20,46.899999999999999,52.0,10.0,9.1999999999999993,1
21,46.0,51.0,10.0,9.1999999999999993,1
22,44.100000000000001,53.0,10.0,11.5,1
23,44.100000000000001,49.0,10.0,12.699999999999999,1
