temperature,humidity,visibility,windspeed,condition
0,73.0,39.0,10.0,3.5,1
1,73.0,35.0,10.0,3.5,1
2,71.099999999999994,39.0,10.0,3.5,1
3,70.0,46.0,10.0,3.5,1
4,69.099999999999994,47.0,10.0,3.5,1
5,70.0,49.0,10.0,3.5,1
6,69.099999999999994,58.0,10.0,3.5,1
7,72.0,59.0,9.0,3.5,1
8,73.900000000000006,52.0,9.0,3.5,1
9,77.0,43.0,9.0,6.9000000000000004,1
10,80.099999999999994,39.0,9.0,5.7999999999999998,1
11,82.900000000000006,33.0,9.0,10.4,1
12,84.0,31.0,10.0,12.699999999999999,1
13,82.0,30.0,10.0,9.1999999999999993,1
14,84.0,26.0,10.0,6.9000000000000004,1
15,82.900000000000006,27.0,10.0,11.5,1
16,84.0,26.0,10.0,8.0999999999999996,1
17,82.900000000000006,28.0,10.0,5.7999999999999998,1
18,82.0,30.0,10.0,6.9000000000000004,1
19,80.099999999999994,32.0,10.0,4.5999999999999996,1
20,79.0,32.0,10.0,3.5,1
21,77.0,33.0,10.0,3.5,1
22,75.900000000000006,37.0,10.0,3.5,1
23,73.0,46.0,10.0,3.5,1
