temperature,humidity,visibility,windspeed,condition
0,69.099999999999994,93.0,7.0,5.75,1
1,69.099999999999994,93.0,6.0,5.75,1
2,69.449999999999989,90.5,9.0,5.75,2
3,68.0,96.0,9.0,4.5999999999999996,1
4,69.099999999999994,93.0,9.0,5.75,1
5,68.0,96.0,9.0,5.75,3
6,68.549999999999997,94.5,8.0,3.5,2
7,70.0,90.0,7.0,6.9000000000000004,1
8,69.099999999999994,91.5,7.0,5.1999999999999993,2
9,71.549999999999997,84.0,8.5,4.5999999999999996,2
10,73.900000000000006,76.0,9.0,4.5999999999999996,1
11,78.099999999999994,66.0,10.0,5.7999999999999998,1
12,80.099999999999994,62.0,10.0,5.75,1
13,80.099999999999994,64.0,10.0,3.5,1
14,82.0,56.0,10.0,5.75,1
15,81.0,60.0,10.0,5.75,1
16,80.099999999999994,58.0,10.0,3.5,1
17,78.099999999999994,66.0,10.0,5.75,1
18,75.900000000000006,76.0,8.0,3.5,1
19,75.0,79.0,8.0,5.75,1
20,73.900000000000006,82.0,8.0,5.75,1
21,73.900000000000006,79.0,8.0,5.75,1
22,73.900000000000006,79.0,9.0,5.75,1
23,73.0,81.0,9.0,5.75,1
