temperature,humidity,visibility,windspeed,condition
0,77.0,79.0,9.0,3.5,1
1,75.900000000000006,79.0,8.0,3.5,1
2,75.0,82.0,8.0,3.5,1
3,73.0,90.0,7.0,3.5,1
4,73.900000000000006,85.0,7.0,4.5999999999999996,1
5,75.0,82.0,8.0,3.5,1
6,73.900000000000006,85.0,5.0,5.7999999999999998,1
7,75.900000000000006,82.0,6.0,4.5999999999999996,1
8,78.099999999999994,76.0,6.0,5.7999999999999998,1
9,80.099999999999994,67.0,7.0,5.7999999999999998,1
10,82.900000000000006,58.0,8.0,6.9000000000000004,1
11,81.0,62.0,8.0,3.5,1
12,72.974999999999994,88.5,0.875,8.0749999999999993,3
13,71.36666666666666,93.0,2.2333333333333334,4.0499999999999998,2
14,75.0,87.0,7.0,5.7999999999999998,1
15,79.0,74.0,9.0,8.0999999999999996,1
16,80.099999999999994,69.0,9.0,9.1999999999999993,1
17,79.0,72.0,9.0,8.0999999999999996,1
18,78.099999999999994,71.0,9.0,5.7999999999999998,1
19,77.0,74.0,10.0,4.5999999999999996,1
20,77.0,74.0,10.0,3.5,1
21,77.0,75.0,10.0,4.0499999999999998,2
22,75.900000000000006,79.0,10.0,3.5,1
23,77.0,76.0,10.0,5.7999999999999998,1
