temperature,humidity,visibility,windspeed,condition
0,25.0,55.0,9.0,5.7999999999999998,1
1,25.0,58.0,9.0,5.7999999999999998,1
2,26.100000000000001,53.0,10.0,4.5999999999999996,1
3,26.100000000000001,55.0,10.0,6.9000000000000004,1
4,27.0,56.0,10.0,6.9000000000000004,1
5,27.0,61.0,10.0,6.9000000000000004,1
6,28.899999999999999,56.0,10.0,5.7999999999999998,1
7,30.899999999999999,54.0,9.0,3.5,1
8,32.0,56.0,9.0,4.5999999999999996,1
9,34.0,61.0,9.0,8.0999999999999996,1
10,36.0,59.0,9.0,5.7999999999999998,1
11,37.0,54.0,10.0,4.5999999999999996,1
12,37.899999999999999,57.0,9.0,3.5,1
13,37.0,62.0,8.0,5.7999999999999998,1
14,37.0,62.0,7.0,3.5,1
15,39.0,60.0,7.0,5.7999999999999998,1
16,39.0,57.0,7.0,5.7999999999999998,1
17,39.0,60.0,9.0,4.5999999999999996,1
18,42.100000000000001,53.0,10.0,5.7999999999999998,1
19,42.100000000000001,58.0,10.0,4.5999999999999996,1
20,42.100000000000001,53.0,10.0,5.7999999999999998,1
21,42.100000000000001,53.0,10.0,5.7999999999999998,1
22,42.100000000000001,51.0,10.0,5.7999999999999998,1
23,42.100000000000001,51.0,10.0,9.1999999999999993,1
