temperature,humidity,visibility,windspeed,condition
0,42.100000000000001,45.0,10.0,9.1999999999999993,1
1,41.0,47.0,10.0,12.699999999999999,1
2,39.899999999999999,47.0,10.0,9.1999999999999993,1
3,39.899999999999999,47.0,10.0,3.5,1
4,39.0,50.0,10.0,3.5,1
5,37.899999999999999,53.0,10.0,3.5,1
6,37.899999999999999,53.0,10.0,4.5999999999999996,1
7,39.899999999999999,47.0,10.0,10.4,1
8,41.0,45.0,10.0,10.4,1
9,42.100000000000001,45.0,10.0,8.0999999999999996,1
10,45.0,42.0,10.0,5.7999999999999998,1
11,46.899999999999999,39.0,10.0,3.5,1
12,48.899999999999999,36.0,10.0,3.5,1
13,50.0,33.0,10.0,3.5,1
14,50.0,33.0,10.0,4.5999999999999996,1
15,51.100000000000001,32.0,10.0,9.1999999999999993,1
16,48.0,46.0,10.0,11.5,1
17,46.899999999999999,46.0,10.0,8.0999999999999996,1
18,46.0,47.0,10.0,8.0999999999999996,1
19,45.0,58.0,10.0,9.1999999999999993,1
20,45.0,53.0,10.0,5.7999999999999998,1
21,45.0,53.0,10.0,4.5999999999999996,1
22,44.100000000000001,60.0,10.0,5.7999999999999998,1
23,45.0,56.0,10.0,9.1999999999999993,1
