temperature,humidity,visibility,windspeed,condition
0,48.899999999999999,48.0,10.0,8.0999999999999996,1
1,50.0,46.0,10.0,8.0999999999999996,1
2,48.899999999999999,50.0,10.0,6.9000000000000004,1
3,48.899999999999999,50.0,10.0,11.5,1
4,50.0,50.0,10.0,6.9000000000000004,1
5,50.0,50.0,10.0,8.0999999999999996,1
6,50.0,52.0,10.0,8.0999999999999996,1
7,51.100000000000001,50.0,10.0,6.9000000000000004,1
8,52.0,47.0,10.0,8.0999999999999996,1
9,55.0,42.0,10.0,10.4,1
10,57.899999999999999,36.0,10.0,3.5,1
11,60.100000000000001,32.0,10.0,6.9000000000000004,1
12,62.100000000000001,28.0,10.0,9.1999999999999993,1
13,64.900000000000006,24.0,10.0,4.5999999999999996,1
14,66.900000000000006,23.0,10.0,8.0999999999999996,1
15,69.099999999999994,22.0,10.0,6.9000000000000004,1
16,71.099999999999994,20.0,10.0,6.9000000000000004,1
17,70.0,21.0,10.0,8.0999999999999996,1
18,69.099999999999994,22.0,10.0,8.0999999999999996,1
19,66.0,24.0,10.0,8.0999999999999996,1
20,63.0,31.0,10.0,4.5999999999999996,1
21,60.100000000000001,36.0,10.0,3.5,1
22,57.899999999999999,42.0,10.0,4.5999999999999996,1
23,54.0,49.0,10.0,3.5,1
