temperature,humidity,visibility,windspeed,condition
0,82.900000000000006,53.0,10.0,5.7999999999999998,1
1,82.0,52.0,10.0,6.9000000000000004,1
2,81.0,52.0,10.0,8.0999999999999996,1
3,80.099999999999994,56.0,10.0,3.5,1
4,79.0,58.0,10.0,3.5,1
5,78.099999999999994,60.0,10.0,5.7999999999999998,1
6,78.099999999999994,62.0,10.0,5.7999999999999998,1
7,79.0,62.0,9.0,5.7999999999999998,1
8,81.0,58.0,9.0,4.5999999999999996,1
9,84.0,53.0,9.0,5.7999999999999998,1
10,87.099999999999994,49.0,9.0,5.7999999999999998,1
11,91.0,41.0,9.0,5.7999999999999998,1
12,93.0,38.0,9.0,5.7999999999999998,1
13,93.0,38.0,9.0,5.7999999999999998,1
14,90.0,40.0,9.0,5.7999999999999998,1
15,86.0,55.0,9.0,5.7999999999999998,1
16,88.0,49.0,9.0,3.5,1
17,89.099999999999994,48.0,10.0,3.5,1
18,88.0,48.0,10.0,3.5,1
19,87.099999999999994,48.0,9.0,5.7999999999999998,1
20,86.0,48.0,10.0,3.5,1
21,84.900000000000006,48.0,10.0,4.5999999999999996,1
22,84.0,51.0,10.0,5.7999999999999998,1
23,82.900000000000006,53.0,10.0,5.7999999999999998,1
