temperature,humidity,visibility,windspeed,condition
0,52.0,49.0,10.0,9.1999999999999993,1
1,51.100000000000001,50.0,10.0,8.0999999999999996,1
2,51.100000000000001,48.0,10.0,8.0999999999999996,1
3,50.0,50.0,10.0,11.5,1
4,50.0,48.0,10.0,8.0999999999999996,1
5,48.899999999999999,52.0,10.0,4.5999999999999996,1
6,50.0,50.0,10.0,3.5,1
7,51.100000000000001,52.0,10.0,9.1999999999999993,1
8,53.100000000000001,50.0,10.0,9.1999999999999993,1
9,59.0,46.0,10.0,9.1999999999999993,1
10,60.549999999999997,40.0,10.0,11.5,2
11,62.100000000000001,38.0,10.0,10.4,1
12,60.100000000000001,33.0,10.0,8.0999999999999996,1
13,59.0,32.0,10.0,15.0,1
14,55.899999999999999,36.0,10.0,17.300000000000001,1
15,53.100000000000001,31.0,10.0,6.9000000000000004,1
16,52.0,32.0,10.0,6.9000000000000004,1
17,50.0,34.0,10.0,8.0500000000000007,1
18,46.899999999999999,36.0,10.0,9.1999999999999993,1
19,45.0,39.0,10.0,9.1999999999999993,1
20,44.100000000000001,38.0,10.0,9.1999999999999993,1
21,43.0,42.0,10.0,4.5999999999999996,1
22,42.100000000000001,43.0,10.0,5.7999999999999998,1
23,42.100000000000001,41.0,10.0,9.1999999999999993,1
