temperature,humidity,visibility,windspeed,condition
0,52.0,100.0,2.5,3.5,2
1,52.0,100.0,4.0,3.5,2
2,52.366666666666667,100.0,2.6000000000000001,5.2000000000000002,2
3,53.100000000000001,99.0,3.75,3.5,4
4,53.100000000000001,100.0,3.0,3.5,1
5,53.100000000000001,100.0,3.2666666666666671,3.5,2
6,53.100000000000001,100.0,5.0,3.5,1
7,55.0,96.0,4.0,5.7999999999999998,1
8,54.375,94.75,4.0,8.3499999999999996,3
9,54.333333333333336,84.0,4.9333333333333336,8.8333333333333339,1
10,57.0,70.5,10.0,6.9499999999999993,2
11,61.0,42.0,10.0,9.1999999999999993,1
12,61.0,41.0,10.0,3.5,1
13,62.100000000000001,32.0,10.0,6.9000000000000004,1
14,63.0,30.0,10.0,13.800000000000001,1
15,64.0,26.0,10.0,9.1999999999999993,1
16,64.0,26.0,10.0,3.5,1
17,63.0,25.0,10.0,8.0999999999999996,1
18,61.0,25.0,10.0,3.5,1
19,60.100000000000001,26.0,10.0,3.5,1
20,59.0,28.0,10.0,9.1999999999999993,1
21,57.899999999999999,32.0,10.0,3.5,1
22,57.0,33.0,10.0,3.5,1
23,57.0,33.0,10.0,4.5999999999999996,1
