temperature,humidity,visibility,windspeed,condition
0,77.0,54.0,10.0,6.9000000000000004,1
1,75.0,60.0,10.0,3.5,1
2,75.0,60.0,10.0,6.9000000000000004,1
3,73.900000000000006,64.0,10.0,3.5,1
4,73.900000000000006,64.0,10.0,3.5,1
5,73.900000000000006,64.0,10.0,3.5,1
6,73.900000000000006,62.0,10.0,3.5,1
7,75.0,62.0,10.0,5.7999999999999998,1
8,78.099999999999994,54.0,10.0,3.5,1
9,81.0,50.0,10.0,3.5,1
10,84.900000000000006,43.0,10.0,6.9000000000000004,1
11,87.099999999999994,40.0,10.0,3.5,1
12,90.0,38.0,10.0,6.9000000000000004,1
13,91.0,36.0,10.0,3.5,1
14,91.0,35.0,10.0,4.5999999999999996,1
15,89.099999999999994,43.0,10.0,5.7999999999999998,1
16,87.099999999999994,43.0,10.0,3.5,1
17,84.0,49.0,10.0,5.7999999999999998,1
18,84.0,49.0,10.0,5.7999999999999998,1
19,82.0,52.0,10.0,6.9000000000000004,1
20,82.0,54.0,10.0,6.9000000000000004,1
21,81.0,58.0,10.0,6.9000000000000004,1
22,82.0,54.0,10.0,4.5999999999999996,1
23,82.0,52.0,10.0,6.9000000000000004,1
