temperature,humidity,visibility,windspeed,condition
0,71.099999999999994,61.0,10.0,3.5,1
1,71.099999999999994,59.0,10.0,3.5,1
2,69.099999999999994,65.0,10.0,3.5,1
3,69.099999999999994,63.0,10.0,5.7999999999999998,1
4,68.0,68.0,10.0,3.5,1
5,68.0,68.0,10.0,3.5,1
6,68.0,68.0,10.0,4.5999999999999996,1
7,70.0,63.0,10.0,4.5999999999999996,1
8,72.0,59.0,10.0,4.5999999999999996,1
9,75.0,50.0,10.0,3.5,1
10,77.0,45.0,10.0,3.5,1
11,81.0,44.0,10.0,3.5,1
12,82.900000000000006,38.0,10.0,3.5,1
13,84.0,38.0,10.0,3.5,1
14,82.900000000000006,36.0,10.0,3.5,1
15,84.0,35.0,10.0,4.5999999999999996,1
16,84.0,37.0,10.0,3.5,1
17,81.0,44.0,10.0,4.5999999999999996,1
18,78.099999999999994,52.0,10.0,3.5,1
19,78.099999999999994,54.0,9.0,5.7999999999999998,1
20,77.0,58.0,10.0,3.5,1
21,75.900000000000006,60.0,10.0,3.5,1
22,75.900000000000006,60.0,10.0,4.5999999999999996,1
23,75.900000000000006,58.0,10.0,3.5,1
