temperature,humidity,visibility,windspeed,condition
0,82.900000000000006,56.0,10.0,4.5999999999999996,1
1,82.0,58.0,10.0,4.5999999999999996,1
2,82.0,67.0,10.0,4.5999999999999996,1
3,81.0,69.0,9.0,4.5999999999999996,1
4,79.0,74.0,9.0,4.5999999999999996,1
5,79.0,74.0,9.0,4.5999999999999996,1
6,79.0,74.0,9.0,4.5999999999999996,1
7,81.0,69.0,9.0,4.5999999999999996,1
8,82.0,69.0,8.0,4.5999999999999996,1
9,84.0,65.0,8.0,3.5,1
10,87.099999999999994,59.0,8.0,4.5999999999999996,1
11,91.0,50.0,10.0,4.5999999999999996,1
12,90.0,48.0,10.0,4.5999999999999996,1
13,93.0,42.0,10.0,6.9000000000000004,1
14,91.900000000000006,48.0,10.0,8.0999999999999996,1
15,91.900000000000006,39.0,10.0,6.9000000000000004,1
16,90.0,46.0,10.0,3.5,1
17,90.0,39.0,10.0,6.9000000000000004,1
18,90.0,43.0,10.0,8.0999999999999996,1
19,89.099999999999994,46.0,10.0,6.9000000000000004,1
20,78.099999999999994,81.0,4.0,5.7999999999999998,1
21,78.099999999999994,74.0,10.0,3.5,1
22,78.099999999999994,71.0,10.0,4.5999999999999996,1
23,79.0,69.0,10.0,3.5,1
