temperature,humidity,visibility,windspeed,condition
0,54.333333333333336,79.0,10.0,3.5,3
1,54.0,80.0,10.0,3.5,1
2,55.300000000000004,77.333333333333329,10.0,3.5,3
3,53.100000000000001,86.0,10.0,3.5,1
4,53.100000000000001,86.0,10.0,3.5,1
5,53.100000000000001,86.0,10.0,3.5,1
6,53.100000000000001,89.0,9.0,3.5,1
7,54.0,86.0,8.0,3.5,1
8,57.899999999999999,75.0,10.0,4.5999999999999996,1
9,60.100000000000001,67.0,9.0,3.5,1
10,61.0,64.0,10.0,3.5,1
11,63.0,63.0,10.0,3.5,1
12,64.0,60.0,10.0,3.5,1
13,64.0,58.0,10.0,3.5,1
14,63.0,63.0,10.0,3.5,1
15,64.0,56.0,10.0,3.5,1
16,63.0,60.0,10.0,5.7999999999999998,1
17,61.0,67.0,10.0,3.5,1
18,59.0,72.0,10.0,5.7999999999999998,1
19,59.0,78.0,10.0,3.5,1
20,59.0,78.0,10.0,3.5,1
21,59.0,81.0,10.0,3.5,1
22,57.899999999999999,84.0,10.0,3.5,1
23,57.899999999999999,87.0,10.0,3.5,1
