temperature,humidity,visibility,windspeed,condition
0,59.549999999999997,86.5,6.0,3.5,2
1,60.100000000000001,86.0,6.0,4.0499999999999998,2
2,59.0,90.0,5.0,3.5,1
3,59.0,87.0,8.0,5.2000000000000002,2
4,57.450000000000003,85.0,7.0,12.100000000000001,1
5,52.549999999999997,77.0,10.0,8.0999999999999996,2
6,47.899999999999999,69.5,10.0,12.65,2
7,47.450000000000003,64.5,10.0,12.699999999999999,2
8,46.899999999999999,56.0,10.0,12.699999999999999,1
9,48.899999999999999,48.0,10.0,8.0999999999999996,1
10,50.0,41.0,10.0,12.699999999999999,1
11,48.899999999999999,39.0,10.0,11.5,1
12,48.899999999999999,35.0,10.0,13.800000000000001,1
13,50.0,26.0,10.0,15.0,1
14,50.0,25.0,10.0,3.5,1
15,51.100000000000001,25.0,10.0,11.5,1
16,50.0,26.0,10.0,9.1999999999999993,1
17,48.899999999999999,27.0,10.0,9.1999999999999993,1
18,48.0,26.0,10.0,15.0,1
19,46.899999999999999,29.0,10.0,10.4,1
20,46.0,28.0,10.0,12.699999999999999,1
21,45.0,30.0,10.0,5.7999999999999998,1
22,44.100000000000001,32.0,10.0,4.5999999999999996,1
23,43.0,35.0,10.0,3.5,1
