temperature,humidity,visibility,windspeed,condition
0,53.100000000000001,52.0,10.0,5.7999999999999998,1
1,50.0,61.0,10.0,16.100000000000001,1
2,46.0,68.0,10.0,12.699999999999999,1
3,45.0,68.0,10.0,8.0999999999999996,1
4,45.0,68.0,10.0,8.0999999999999996,1
5,44.100000000000001,71.0,10.0,6.9000000000000004,1
6,44.100000000000001,68.0,10.0,12.699999999999999,1
7,44.100000000000001,63.0,10.0,8.0999999999999996,1
8,45.0,63.0,10.0,15.0,1
9,46.450000000000003,60.0,10.0,14.950000000000001,2
10,48.549999999999997,60.5,10.0,12.100000000000001,2
11,48.899999999999999,59.0,10.0,11.5,1
12,51.100000000000001,56.0,10.0,11.5,1
13,53.100000000000001,55.0,10.0,13.800000000000001,1
14,53.100000000000001,55.0,10.0,6.3499999999999996,2
15,51.100000000000001,56.0,10.0,12.699999999999999,1
16,50.0,59.0,10.0,4.5999999999999996,1
17,48.899999999999999,69.0,9.0,5.7999999999999998,1
18,47.450000000000003,72.5,7.5,6.3499999999999996,2
19,46.0,79.0,7.5,5.75,2
20,46.0,83.0,6.0,5.7999999999999998,1
21,46.0,83.0,6.0,8.0999999999999996,1
22,45.0,86.0,4.0,5.2000000000000002,2
23,45.5,84.5,5.0,3.5,1
