temperature,humidity,visibility,windspeed,condition
0,61.0,93.0,5.0,4.5999999999999996,1
1,61.0,93.0,10.0,4.5999999999999996,1
2,61.0,93.0,10.0,8.0999999999999996,1
3,61.0,90.0,10.0,6.9000000000000004,1
4,61.0,87.0,10.0,6.3499999999999996,3
5,61.0,81.0,10.0,6.9000000000000004,1
6,61.0,83.0,10.0,6.9000000000000004,1
7,61.0,83.0,10.0,6.9000000000000004,1
8,64.0,73.0,10.0,4.5999999999999996,1
9,66.0,63.0,10.0,8.0999999999999996,1
10,68.0,56.0,10.0,6.9000000000000004,1
11,73.0,48.0,10.0,3.5,1
12,75.0,43.0,10.0,5.7999999999999998,1
13,75.900000000000006,43.0,10.0,4.5999999999999996,1
14,75.900000000000006,40.0,10.0,4.5999999999999996,1
15,75.900000000000006,45.0,10.0,4.5999999999999996,1
16,75.900000000000006,48.0,10.0,4.5999999999999996,1
17,75.900000000000006,43.0,10.0,6.9000000000000004,1
18,75.0,48.0,10.0,4.5999999999999996,1
19,73.900000000000006,50.0,10.0,5.7999999999999998,1
20,72.0,55.0,10.0,4.5999999999999996,1
21,71.099999999999994,63.0,10.0,4.5999999999999996,1
22,70.0,65.0,10.0,4.5999999999999996,1
23,70.0,68.0,10.0,3.5,1
