temperature,humidity,visibility,windspeed,condition
0,43.0,68.0,10.0,6.9000000000000004,1
1,44.100000000000001,68.0,10.0,5.7999999999999998,1
2,43.0,71.0,10.0,5.7999999999999998,1
3,43.0,71.0,10.0,4.5999999999999996,1
4,43.0,71.0,10.0,3.5,1
5,44.100000000000001,68.0,10.0,3.5,1
6,44.100000000000001,71.0,10.0,3.5,1
7,45.0,68.0,10.0,6.9000000000000004,1
8,45.0,71.0,10.0,3.5,1
9,46.0,68.0,10.0,6.9000000000000004,1
10,48.0,63.0,10.0,3.5,1
11,48.899999999999999,64.0,9.0,3.5,1
12,51.100000000000001,59.0,9.0,3.5,1
13,55.0,51.0,9.0,6.9000000000000004,1
14,55.899999999999999,51.0,8.0,6.9000000000000004,1
15,57.0,49.0,10.0,5.7999999999999998,1
16,57.0,51.0,10.0,6.9000000000000004,1
17,53.100000000000001,61.0,10.0,4.5999999999999996,1
18,53.100000000000001,66.0,10.0,4.5999999999999996,1
19,52.0,69.0,10.0,6.9000000000000004,1
20,50.0,71.0,10.0,6.9000000000000004,1
21,50.0,71.0,10.0,6.9000000000000004,1
22,51.100000000000001,71.0,10.0,6.9000000000000004,1
23,52.0,69.0,10.0,6.9000000000000004,1
