temperature,humidity,visibility,windspeed,condition
0,61.0,60.0,10.0,4.5999999999999996,1
1,61.0,60.0,10.0,8.0999999999999996,1
2,60.100000000000001,62.0,10.0,5.7999999999999998,1
3,60.450000000000003,60.5,10.0,4.6500000000000004,2
4,60.100000000000001,63.0,10.0,4.6500000000000004,2
5,57.0,72.0,10.0,3.5,1
6,57.0,69.0,10.0,5.7999999999999998,1
7,57.899999999999999,67.0,10.0,6.9000000000000004,1
8,60.100000000000001,64.0,10.0,4.5999999999999996,1
9,62.100000000000001,62.0,10.0,8.0999999999999996,1
10,64.0,60.0,10.0,5.7999999999999998,1
11,64.900000000000006,61.0,10.0,6.9000000000000004,1
12,66.0,60.0,10.0,5.7999999999999998,1
13,66.900000000000006,59.0,10.0,6.9000000000000004,1
14,69.099999999999994,58.0,10.0,5.7999999999999998,1
15,70.0,59.0,10.0,4.5999999999999996,1
16,69.099999999999994,61.0,10.0,6.9000000000000004,1
17,69.099999999999994,62.0,10.0,6.9499999999999993,2
18,66.900000000000006,68.0,10.0,4.5999999999999996,2
19,66.900000000000006,70.0,10.0,3.5,1
20,66.900000000000006,70.0,10.0,3.5,1
21,66.450000000000003,69.5,10.0,4.6333333333333329,4
22,66.900000000000006,73.0,10.0,4.5999999999999996,1
23,66.900000000000006,73.0,10.0,4.5999999999999996,1
