temperature,humidity,visibility,windspeed,condition
0,70.0,84.0,8.0,3.5,2
1,69.099999999999994,87.0,8.0,3.5,1
2,70.0,84.0,7.0,3.5,1
3,69.700000000000003,85.0,6.333333333333333,3.5,2
4,69.549999999999997,85.5,7.0,4.0499999999999998,2
5,68.0,88.5,5.0,3.5,2
6,70.0,84.0,8.0,4.5999999999999996,1
7,71.099999999999994,81.0,7.0,3.5,1
8,73.0,76.0,9.0,3.5,1
9,75.0,71.0,8.0,10.4,1
10,78.099999999999994,62.0,10.0,3.5,1
11,82.900000000000006,51.0,10.0,8.0999999999999996,1
12,84.0,44.0,10.0,3.5,1
13,84.900000000000006,37.0,10.0,5.7999999999999998,1
14,84.0,38.0,10.0,6.9000000000000004,1
15,84.0,38.0,10.0,6.9000000000000004,1
16,82.900000000000006,36.0,9.0,8.0999999999999996,1
17,84.0,31.0,10.0,3.5,1
18,82.0,33.0,10.0,8.0999999999999996,1
19,81.0,35.0,10.0,3.5,1
20,81.0,29.0,10.0,10.4,1
21,79.0,28.0,10.0,10.4,1
22,69.099999999999994,42.0,10.0,5.7999999999999998,1
23,64.900000000000006,45.0,10.0,3.5,1
