temperature,humidity,visibility,windspeed,condition
0,37.399999999999999,56.0,56.0,8.0999999999999996,3
1,35.600000000000001,60.0,60.0,8.0999999999999996,3
2,35.600000000000001,60.0,60.0,8.0999999999999996,3
3,35.600000000000001,60.0,60.0,8.0999999999999996,3
4,35.600000000000001,60.0,60.0,8.0999999999999996,3
5,33.799999999999997,65.0,65.0,8.0999999999999996,3
6,35.600000000000001,65.0,65.0,8.0999999999999996,3
7,35.600000000000001,70.0,70.0,8.0999999999999996,3
8,37.399999999999999,70.0,70.0,8.0999999999999996,3
9,37.399999999999999,70.0,70.0,8.0999999999999996,3
10,41.0,57.0,57.0,8.0999999999999996,3
11,42.799999999999997,66.0,66.0,8.0999999999999996,3
12,44.600000000000001,71.0,71.0,8.0999999999999996,3
13,44.600000000000001,71.0,71.0,8.0999999999999996,3
14,44.100000000000001,63.0,63.0,8.0999999999999996,3
15,43.366666666666667,65.333333333333329,65.333333333333329,9.2333333333333325,3
16,43.0,71.0,71.0,4.5999999999999996,1
17,44.100000000000001,68.0,68.0,5.7999999999999998,1
18,43.0,71.0,71.0,6.9000000000000004,1
19,44.100000000000001,71.0,71.0,8.0999999999999996,1
20,44.100000000000001,71.0,71.0,5.7999999999999998,1
21,44.100000000000001,71.0,71.0,5.7999999999999998,1
22,45.0,68.0,68.0,5.1999999999999993,2
23,45.0,68.0,68.0,7.5,2
